,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suma de CONTEO,,,,,,SEMANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COD_DPTO_O,NDEP_PROCE,COD_MUN_O,NMUN_PROCE,COD_EVE,NOM_EVE,SEMANA_01,SEMANA_02,SEMANA_03,SEMANA_04,SEMANA_05,SEMANA_06,SEMANA_07,SEMANA_08,SEMANA_09,SEMANA_10,SEMANA_11,SEMANA_12,SEMANA_13,SEMANA_14,SEMANA_15,SEMANA_16,SEMANA_17,SEMANA_18,SEMANA_19,SEMANA_20,SEMANA_21,SEMANA_22,SEMANA_23,SEMANA_24,SEMANA_25,SEMANA_26,SEMANA_27,SEMANA_28,SEMANA_29,SEMANA_30,SEMANA_31,SEMANA_32,SEMANA_33,SEMANA_34,SEMANA_35,SEMANA_36,SEMANA_37,SEMANA_38,SEMANA_39,SEMANA_40,SEMANA_41,SEMANA_42,SEMANA_43,SEMANA_44,SEMANA_45,SEMANA_46,SEMANA_47,SEMANA_48,SEMANA_49,SEMANA_50,SEMANA_51,SEMANA_52,
23,CORDOBA,466,MONTELIBANO,455,LEPTOSPIROSIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,466,MONTELIBANO,456,LEUCEMIA AGUDA PEDIATRICA LINFOIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
23,CORDOBA,466,MONTELIBANO,459,CANCER INFANTIL,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,466,MONTELIBANO,460,MALARIA ASOCIADA (FORMAS MIXTAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,466,MONTELIBANO,470,MALARIA FALCIPARUM,1,2,3,1,1,0,0,2,0,0,1,0,3,0,1,0,1,1,0,0,1,3,1,1,0,2,0,0,1,0,0,0,0,0,0,3,1,2,1,3,2,0,1,0,2,1,0,2,0,2,1,1,
23,CORDOBA,466,MONTELIBANO,490,MALARIA VIVAX,16,22,20,24,26,23,22,19,15,13,21,16,11,14,11,10,25,19,23,12,24,23,10,21,6,10,13,21,18,20,20,11,11,11,16,15,13,8,17,25,18,18,11,14,16,16,9,17,10,9,13,18,
23,CORDOBA,466,MONTELIBANO,495,MALARIA COMPLICADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,466,MONTELIBANO,549,MORBILIDAD MATERNA EXTREMA,0,1,0,0,1,0,1,0,0,1,0,1,1,1,2,0,0,1,0,0,0,1,0,1,0,0,0,3,0,0,1,0,0,2,1,0,1,0,1,1,1,1,0,0,0,2,1,0,0,0,1,0,
23,CORDOBA,466,MONTELIBANO,550,MORTALIDAD MATERNA TEMPRANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
23,CORDOBA,466,MONTELIBANO,560,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,2,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,1,
23,CORDOBA,466,MONTELIBANO,580,MORTALIDAD POR DENGUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
23,CORDOBA,466,MONTELIBANO,620,PAROTIDITIS,1,1,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,
23,CORDOBA,466,MONTELIBANO,735,ANOMALIAS CONGENITAS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,466,MONTELIBANO,750,SIFILIS GESTACIONAL,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,466,MONTELIBANO,760,TETANOS ACCIDENTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,466,MONTELIBANO,820,TUBERCULOSIS PULMONAR,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,
23,CORDOBA,466,MONTELIBANO,831,VARICELA INDIVIDUAL,4,1,5,1,2,1,0,3,2,2,2,5,4,8,3,6,3,2,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,2,1,2,3,4,3,4,0,1,0,1,0,0,0,0,1,0,2,
23,CORDOBA,466,MONTELIBANO,850,VIH/SIDA/MORTALIDAD POR SIDA,1,1,0,1,3,0,1,0,0,1,0,1,1,0,0,1,4,1,0,0,1,0,1,2,0,2,2,1,4,1,1,1,1,1,0,0,0,3,0,0,1,1,0,0,0,1,0,2,1,0,1,0,
23,CORDOBA,466,MONTELIBANO,875,VCM VIF VSX,4,4,3,2,1,4,5,2,4,4,5,2,2,2,1,2,2,6,4,3,3,3,2,3,4,4,5,1,1,4,2,3,1,2,1,3,3,0,3,5,1,2,4,2,1,1,0,3,3,0,2,1,
23,CORDOBA,466,MONTELIBANO,895,ZIKA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,500,MOÃ‘ITOS,100,ACCIDENTE OFIDICO,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,
23,CORDOBA,500,MOÃ‘ITOS,110,BAJO PESO AL NACER,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
23,CORDOBA,500,MOÃ‘ITOS,113,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
23,CORDOBA,500,MOÃ‘ITOS,155,CÁNCER DE LA MAMA Y CUELLO UTERINO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,
23,CORDOBA,500,MOÃ‘ITOS,210,DENGUE,1,0,2,0,0,0,2,1,1,1,0,0,0,1,2,0,0,1,0,0,0,1,2,0,1,1,2,0,0,1,0,6,4,4,5,6,7,10,0,6,4,1,4,2,1,1,4,2,2,4,0,5,
23,CORDOBA,500,MOÃ‘ITOS,300,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,2,1,0,1,1,1,
23,CORDOBA,500,MOÃ‘ITOS,340,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
23,CORDOBA,500,MOÃ‘ITOS,356,INTENTO DE SUICIDIO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
23,CORDOBA,500,MOÃ‘ITOS,360,INTOXICACION POR PLAGUICIDAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,
23,CORDOBA,500,MOÃ‘ITOS,370,INTOXICACION POR FARMACOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
23,CORDOBA,500,MOÃ‘ITOS,400,INTOXICACION POR SOLVENTES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,
23,CORDOBA,500,MOÃ‘ITOS,410,INTOXICACION POR OTRAS SUSTANCIAS QUIMICAS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
23,CORDOBA,500,MOÃ‘ITOS,414,INTOXICACION POR SUSTANCIAS PSICOACTIVAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,500,MOÃ‘ITOS,456,LEUCEMIA AGUDA PEDIATRICA LINFOIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,500,MOÃ‘ITOS,459,CANCER INFANTIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,500,MOÃ‘ITOS,470,MALARIA FALCIPARUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,
23,CORDOBA,500,MOÃ‘ITOS,490,MALARIA VIVAX,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,500,MOÃ‘ITOS,549,MORBILIDAD MATERNA EXTREMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,500,MOÃ‘ITOS,550,MORTALIDAD MATERNA TEMPRANA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,500,MOÃ‘ITOS,560,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,
23,CORDOBA,500,MOÃ‘ITOS,620,PAROTIDITIS,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,500,MOÃ‘ITOS,735,ANOMALIAS CONGENITAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,500,MOÃ‘ITOS,750,SIFILIS GESTACIONAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
23,CORDOBA,500,MOÃ‘ITOS,820,TUBERCULOSIS PULMONAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,500,MOÃ‘ITOS,831,VARICELA INDIVIDUAL,0,0,0,0,0,2,1,2,3,0,0,0,2,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3,1,1,0,0,0,2,1,0,0,
23,CORDOBA,500,MOÃ‘ITOS,850,VIH/SIDA/MORTALIDAD POR SIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,500,MOÃ‘ITOS,875,VCM VIF VSX,1,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,
23,CORDOBA,500,MOÃ‘ITOS,895,ZIKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,555,PLANETA RICA,100,ACCIDENTE OFIDICO,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,2,0,2,0,0,0,0,0,1,1,0,2,0,0,0,0,
23,CORDOBA,555,PLANETA RICA,110,BAJO PESO AL NACER,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,
23,CORDOBA,555,PLANETA RICA,113,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,
23,CORDOBA,555,PLANETA RICA,155,CÁNCER DE LA MAMA Y CUELLO UTERINO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,2,0,
23,CORDOBA,555,PLANETA RICA,210,DENGUE,5,15,14,4,6,8,5,3,0,1,0,1,1,2,0,1,1,1,2,2,2,1,1,1,1,1,3,5,3,6,4,1,4,5,4,4,7,5,6,1,3,4,2,3,0,3,3,1,2,1,0,2,
23,CORDOBA,555,PLANETA RICA,220,DENGUE GRAVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
23,CORDOBA,555,PLANETA RICA,300,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,1,2,0,0,3,0,1,1,0,1,1,3,2,2,1,4,2,2,5,2,1,3,1,1,0,3,0,3,2,2,5,0,1,4,1,2,0,5,2,1,4,0,3,0,2,1,2,2,5,1,2,0,
23,CORDOBA,555,PLANETA RICA,320,FIEBRE TIFOIDEA Y PARATIFOIDEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,555,PLANETA RICA,340,HEPATITIS B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
23,CORDOBA,555,PLANETA RICA,348,INFECCION RESPIRATORIA AGUDA GRAVE INUSITADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
23,CORDOBA,555,PLANETA RICA,356,INTENTO DE SUICIDIO,0,0,0,0,0,1,1,0,0,1,1,1,0,2,2,0,1,1,1,0,0,0,1,2,1,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,2,0,1,1,2,0,0,
23,CORDOBA,555,PLANETA RICA,360,INTOXICACION POR PLAGUICIDAS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
23,CORDOBA,555,PLANETA RICA,370,INTOXICACION POR FARMACOS,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
23,CORDOBA,555,PLANETA RICA,400,INTOXICACION POR SOLVENTES,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
23,CORDOBA,555,PLANETA RICA,410,INTOXICACION POR OTRAS SUSTANCIAS QUIMICAS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,555,PLANETA RICA,414,INTOXICACION POR SUSTANCIAS PSICOACTIVAS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,555,PLANETA RICA,420,LEISHMANIASIS CUTANEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,555,PLANETA RICA,452,LESIONES POR ARTEFACTOS EXPLOSIVOS (PÓLVORA Y MINAS ANTIPERSONAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,
23,CORDOBA,555,PLANETA RICA,470,MALARIA FALCIPARUM,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,555,PLANETA RICA,490,MALARIA VIVAX,1,4,1,0,2,0,1,2,1,4,1,0,0,1,0,0,4,3,2,1,2,0,0,1,3,2,2,3,1,1,0,1,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,3,0,
23,CORDOBA,555,PLANETA RICA,520,MENINGITIS POR NEUMOCOCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
23,CORDOBA,555,PLANETA RICA,549,MORBILIDAD MATERNA EXTREMA,1,0,0,0,1,3,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2,1,0,0,
23,CORDOBA,555,PLANETA RICA,560,MORTALIDAD PERINATAL Y NEONATAL TARDÍA,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,
23,CORDOBA,555,PLANETA RICA,620,PAROTIDITIS,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,555,PLANETA RICA,735,ANOMALIAS CONGENITAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,555,PLANETA RICA,740,SIFILIS CONGENITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
23,CORDOBA,555,PLANETA RICA,750,SIFILIS GESTACIONAL,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,
23,CORDOBA,555,PLANETA RICA,810,TUBERCULOSIS EXTRA PULMONAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,555,PLANETA RICA,820,TUBERCULOSIS PULMONAR,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,555,PLANETA RICA,831,VARICELA INDIVIDUAL,1,1,1,0,0,1,1,1,0,1,2,2,0,0,2,0,1,1,2,2,1,2,1,2,4,0,2,3,1,0,2,1,2,1,0,2,0,1,1,5,6,10,4,6,5,3,4,7,5,1,2,1,
23,CORDOBA,555,PLANETA RICA,850,VIH/SIDA/MORTALIDAD POR SIDA,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,0,2,0,0,
23,CORDOBA,555,PLANETA RICA,875,VCM VIF VSX,4,2,1,1,2,1,3,0,2,0,3,2,2,3,1,2,4,4,3,2,1,1,3,0,2,2,2,0,1,0,1,1,1,1,1,2,3,2,2,3,2,2,5,4,1,2,3,2,3,1,7,4,
23,CORDOBA,570,PUEBLO NUEVO,100,ACCIDENTE OFIDICO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
23,CORDOBA,570,PUEBLO NUEVO,110,BAJO PESO AL NACER,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,
23,CORDOBA,570,PUEBLO NUEVO,113,DESNUTRICIÓN AGUDA EN MENORES DE 5 AÑOS,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
23,CORDOBA,570,PUEBLO NUEVO,155,CÁNCER DE LA MAMA Y CUELLO UTERINO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,
23,CORDOBA,570,PUEBLO NUEVO,210,DENGUE,15,12,5,6,5,8,6,5,7,5,9,5,3,2,3,5,6,3,4,5,4,2,7,6,6,6,8,3,7,5,3,7,2,6,1,0,0,2,1,2,1,1,0,3,4,5,0,0,1,2,0,0,
23,CORDOBA,570,PUEBLO NUEVO,220,DENGUE GRAVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,570,PUEBLO NUEVO,300,AGRESIONES POR ANIMALES POTENCIALMENTE TRANSMISORES DE RABIA,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,2,1,2,0,0,0,0,2,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,2,1,1,1,0,1,0,
23,CORDOBA,570,PUEBLO NUEVO,356,INTENTO DE SUICIDIO,0,1,3,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,
23,CORDOBA,570,PUEBLO NUEVO,360,INTOXICACION POR PLAGUICIDAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,CORDOBA,570,PUEBLO NUEVO,370,INTOXICACION POR FARMACOS,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
