LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2007
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"313695 Juvenília";-;-;-;-;-;-;-;2;-;-;-;-;2
"313700 Ladainha";1;1;-;-;-;-;-;-;1;2;-;-;5
"313753 Lagoa Grande";-;-;-;-;-;-;-;1;-;-;-;-;1
"313770 Lajinha";4;1;1;1;3;1;3;1;3;-;1;1;20
"313810 Lassance";-;-;-;-;-;-;1;-;-;-;-;-;1
"313835 Leme do Prado";-;-;-;-;-;-;-;-;-;-;1;1;2
"313865 Lontra";-;-;-;1;-;-;-;-;-;-;-;-;1
"313867 Luisburgo";-;2;-;-;-;-;-;-;-;-;-;-;2
"313868 Luislândia";1;-;-;-;1;-;1;-;-;-;-;-;3
"313900 Machado";1;-;1;-;-;-;-;-;-;1;-;-;3
"313920 Malacacheta";2;1;2;1;3;5;3;-;-;-;1;1;19
"313930 Manga";2;1;-;-;-;1;-;-;-;1;-;-;5
"313940 Manhuaçu";-;1;-;-;-;-;-;-;-;-;-;-;1
"313950 Manhumirim";-;-;-;1;-;-;-;-;-;-;-;-;1
"313960 Mantena";-;-;1;-;-;-;-;2;-;1;1;-;5
"314000 Mariana";1;-;-;-;-;1;-;-;-;1;-;-;3
"314030 Marliéria";-;-;-;-;-;-;-;-;-;-;-;1;1
"314050 Martinho Campos";1;-;-;-;-;-;-;-;-;-;1;-;2
"314055 Mata Verde";-;-;-;-;-;-;-;-;-;-;-;1;1
"314070 Mateus Leme";-;-;-;-;1;-;-;-;-;-;-;-;1
"314090 Matipó";1;-;-;-;-;-;-;-;-;-;-;1;2
"314100 Mato Verde";-;-;-;-;-;-;-;1;-;-;-;-;1
"314110 Matozinhos";-;-;-;-;-;-;-;-;1;-;-;-;1
"314170 Mesquita";1;-;1;-;-;-;-;-;-;-;-;-;2
"314180 Minas Novas";-;-;-;-;-;-;-;-;-;1;-;-;1
"314200 Mirabela";1;-;1;1;-;1;-;1;-;-;-;-;5
"314225 Miravânia";-;1;-;-;1;-;-;1;-;-;1;-;4
"314230 Moeda";-;-;-;-;-;-;-;1;-;-;-;-;1
"314250 Monjolos";-;-;-;-;-;-;1;-;-;-;-;-;1
"314270 Montalvânia";-;1;2;1;3;1;1;3;1;1;-;-;14
"314300 Monte Belo";-;-;-;-;1;-;-;-;-;-;-;-;1
"314330 Montes Claros";1;5;4;7;5;5;6;2;3;1;6;5;50
"314390 Muriaé";-;-;-;-;-;-;-;-;-;1;-;-;1
"314400 Mutum";1;-;1;-;-;1;-;-;-;-;-;-;3
"314460 Nepomuceno";1;-;-;-;-;-;-;-;-;-;-;-;1
"314467 Nova Belém";-;-;-;-;-;3;-;-;-;-;-;-;3
"314480 Nova Lima";-;1;-;-;-;1;-;-;-;1;-;-;3
"314505 Nova Porteirinha";-;-;2;-;1;-;1;-;-;-;1;1;6
"314530 Novo Cruzeiro";1;-;-;-;2;-;-;2;-;1;-;-;6
"314535 Novo Oriente de Minas";2;-;-;-;1;-;-;-;-;-;-;-;3
"314537 Novorizonte";-;-;-;-;-;-;-;-;1;1;1;2;5
"314545 Olhos-d'Água";-;-;-;-;-;-;-;-;-;1;-;-;1
"314587 Orizânia";-;-;-;-;-;1;-;-;-;-;-;-;1
"314610 Ouro Preto";-;-;1;-;1;-;-;-;-;-;-;-;2
"314625 Padre Carvalho";-;-;-;1;1;-;-;1;-;-;1;-;4
"314630 Padre Paraíso";-;-;-;-;-;-;1;-;-;-;-;-;1
"314650 Pains";-;-;-;-;-;-;-;-;-;1;-;-;1
"314690 Papagaios";-;1;-;-;-;-;-;-;-;-;-;-;1
"314700 Paracatu";2;3;1;-;-;3;1;-;-;-;-;-;10
"314730 Paraisópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"314740 Paraopeba";-;-;-;-;-;-;-;-;-;1;-;-;1
"314795 Patis";-;-;-;-;1;-;-;-;-;-;-;-;1
"314800 Patos de Minas";1;1;-;-;-;-;-;-;-;-;-;-;2
"314870 Pedra Azul";5;1;1;1;1;-;-;-;2;2;-;-;13
"314915 Pedras de Maria da Cruz";-;-;1;-;-;-;-;-;-;-;-;-;1
"314930 Pedro Leopoldo";1;-;-;-;-;-;-;-;-;-;-;-;1
"314995 Periquito";-;-;-;-;-;-;-;-;1;1;-;-;2
"315010 Piau";-;-;-;-;-;-;-;1;-;1;-;-;2
"315053 Pingo-d'Água";-;-;1;-;-;-;-;-;-;-;-;-;1
"315057 Pintópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"315120 Pirapora";-;-;-;-;-;-;-;-;-;1;-;1;2
"315140 Pitangui";-;-;-;-;-;-;1;-;-;1;-;-;2
"315150 Piumhi";1;-;-;-;-;-;-;-;-;-;-;-;1
"315170 Poço Fundo";-;-;1;-;-;-;-;-;-;-;-;-;1
"315190 Pocrane";-;-;-;-;-;-;-;-;-;1;-;-;1
"315200 Pompéu";1;1;-;-;-;-;-;-;-;-;-;-;2
"315210 Ponte Nova";1;1;-;1;-;-;-;-;-;-;-;-;3
"315240 Poté";-;1;1;-;-;1;2;1;1;-;-;-;7
"315250 Pouso Alegre";-;-;-;-;1;1;-;-;-;-;-;-;2
"315270 Prados";-;-;-;-;-;-;1;-;-;-;-;-;1
"315280 Prata";1;-;-;-;-;-;-;-;-;-;-;-;1
"315310 Presidente Bernardes";-;-;-;-;-;-;-;-;-;1;-;-;1
"315340 Presidente Olegário";-;-;1;1;-;-;-;-;-;-;-;-;2
"315370 Quartel Geral";-;-;1;-;-;-;-;-;-;-;-;-;1
"315390 Raposos";-;-;-;-;-;1;-;-;-;1;-;-;2
"315400 Raul Soares";-;-;-;1;-;-;-;-;-;-;1;-;2
"315430 Resplendor";-;1;2;-;1;-;-;-;-;-;-;-;4
"315445 Riachinho";-;-;-;-;-;-;-;1;-;-;-;-;1
"315450 Riacho dos Machados";-;-;-;-;-;-;-;-;-;2;-;-;2
"315460 Ribeirão das Neves";1;-;-;-;-;-;2;1;-;-;-;-;4
"315480 Rio Acima";-;-;1;-;-;-;-;-;-;-;-;1;2
"315560 Rio Pardo de Minas";-;-;2;-;-;1;-;-;2;5;2;1;13
"315600 Rio Vermelho";-;-;-;1;-;-;-;-;-;-;-;-;1
"315650 Rubelita";-;-;1;-;-;-;-;-;-;-;-;-;1
"315660 Rubim";-;-;-;-;-;-;-;1;-;-;-;-;1
"315670 Sabará";-;-;1;2;-;1;-;1;-;1;2;1;9
"315700 Salinas";-;1;2;-;-;-;1;-;-;6;8;4;22
"315710 Salto da Divisa";1;-;-;-;1;-;-;-;-;-;-;-;2
"315725 Santa Bárbara do Leste";-;-;-;-;-;-;-;-;-;1;-;-;1
"315780 Santa Luzia";2;2;-;2;2;1;-;-;3;1;2;1;16
"315800 Santa Maria de Itabira";-;-;-;-;-;-;-;-;-;-;1;-;1
"315820 Santa Maria do Suaçuí";-;-;-;1;1;-;-;-;-;-;-;-;2
"315920 Santa Rita de Caldas";-;1;-;-;-;-;-;-;-;-;-;-;1
"315935 Santa Rita de Minas";-;1;-;-;-;-;-;-;-;-;-;-;1
"315950 Santa Rita do Itueto";-;1;1;-;-;-;-;-;-;-;-;-;2
"315960 Santa Rita do Sapucaí";-;-;1;-;-;-;-;-;-;-;-;-;1
"315860 Santana do Deserto";-;1;-;-;-;-;-;-;-;-;-;-;1
"315895 Santana do Paraíso";-;1;-;-;-;-;-;-;1;-;-;-;2
"316045 Santo Antônio do Retiro";-;1;-;-;1;-;-;-;-;1;-;-;3
"316060 Santo Hipólito";-;-;-;-;-;-;-;-;-;-;-;1;1
"316095 São Domingos das Dores";2;1;-;-;-;-;-;2;1;1;-;-;7
"316110 São Francisco";3;1;1;1;2;3;1;1;3;2;1;-;19
"316160 São Geraldo da Piedade";-;-;-;-;-;1;-;-;-;-;-;-;1
"316165 São Geraldo do Baixio";-;-;-;1;-;-;1;-;-;-;-;-;2
"316210 São Gotardo";-;-;-;-;-;-;-;-;-;1;-;-;1
"316240 São João da Ponte";-;1;-;-;-;-;2;-;4;1;-;-;8
"316245 São João das Missões";4;-;5;1;7;6;4;3;1;8;4;4;47
"316250 São João del Rei";-;-;-;-;1;-;1;-;-;-;-;-;2
"316265 São João do Pacuí";-;-;-;-;2;-;-;1;-;-;1;1;5
"316270 São João do Paraíso";-;-;1;-;-;-;-;1;-;2;2;3;9
"316292 São Joaquim de Bicas";-;-;-;-;-;-;-;1;-;-;-;-;1
"316300 São José da Safira";-;-;-;-;1;-;-;-;-;-;-;-;1
"316310 São José da Varginha";-;-;2;-;-;-;-;-;-;-;-;-;2
"316350 São José do Jacuri";2;1;-;-;-;-;-;-;-;-;-;-;3
"316420 São Romão";-;-;-;-;1;-;-;-;-;-;-;-;1
"316447 São Sebastião do Anta";-;-;-;-;-;-;-;-;1;-;1;-;2
"316450 São Sebastião do Maranhão";-;-;-;-;-;-;-;1;-;-;-;1;2
"316553 Sarzedo";1;-;-;-;-;-;-;-;1;-;-;-;2
"316556 Sem-Peixe";-;1;-;-;-;-;-;-;-;-;-;-;1
"316570 Senador Firmino";-;-;-;1;-;-;-;-;-;-;-;-;1
"316620 Senhora dos Remédios";-;-;1;-;-;-;-;-;-;-;-;-;1
"316630 Sericita";-;-;-;-;-;1;-;-;-;3;-;1;5
"316660 Serra da Saudade";-;-;-;1;-;-;-;-;-;-;-;-;1
"316695 Serranópolis de Minas";-;-;-;1;-;-;-;-;-;-;-;-;1
"316720 Sete Lagoas";-;1;2;-;1;-;2;-;-;-;-;-;6
"316555 Setubinha";-;-;1;-;-;-;-;-;-;-;-;-;1
"316760 Simonésia";-;-;1;-;1;-;1;-;-;-;1;-;4
"316800 Taiobeiras";-;1;-;-;1;1;1;3;4;4;1;1;17
"316840 Tarumirim";-;-;-;-;-;-;-;-;1;-;-;-;1
"316860 Teófilo Otoni";4;-;1;2;1;-;1;2;1;1;-;2;15
"316870 Timóteo";1;1;4;1;-;1;-;2;4;13;4;6;37
"316900 Tocantins";1;3;1;-;-;1;1;-;1;-;-;-;8
"316930 Três Corações";2;-;1;1;-;1;-;1;1;-;-;-;7
"316935 Três Marias";-;-;1;-;-;-;-;-;-;-;-;1;2
"316950 Tumiritinga";-;-;1;-;-;-;-;-;-;-;-;-;1
"316970 Turmalina";-;-;-;-;-;-;-;-;-;-;-;1;1
"316990 Ubá";3;-;2;-;-;-;-;1;-;-;1;-;7
"317000 Ubaí";-;2;2;-;-;1;-;1;-;1;-;-;7
"317005 Ubaporanga";1;1;-;-;-;-;-;-;-;1;-;-;3
"317010 Uberaba";-;-;-;-;-;-;-;-;1;-;-;-;1
"317020 Uberlândia";1;-;-;-;-;-;-;-;-;-;-;-;1
"317040 Unaí";1;1;-;1;1;-;1;1;1;3;2;-;12
"317047 Uruana de Minas";-;-;-;-;-;-;-;-;1;-;-;-;1
"317050 Urucânia";-;-;1;-;-;-;-;-;-;-;-;-;1
"317057 Vargem Alegre";-;-;-;-;-;-;-;1;-;-;-;-;1
"317070 Varginha";-;-;-;-;-;1;-;-;-;-;-;-;1
"317075 Varjão de Minas";-;-;-;-;-;1;-;-;-;-;-;-;1
"317080 Várzea da Palma";7;-;2;2;3;-;1;4;4;-;2;-;25
"317090 Varzelândia";2;2;2;2;3;1;1;1;3;4;-;3;24
"317103 Verdelândia";-;-;1;-;-;-;-;-;-;-;-;-;1
"317115 Vermelho Novo";1;-;-;-;-;-;-;-;-;-;-;1;2
"317120 Vespasiano";1;1;1;-;1;-;1;2;2;-;1;1;11
"317160 Virgem da Lapa";1;2;-;-;-;-;-;-;-;2;1;2;8
"317200 Visconde do Rio Branco";-;1;1;-;-;-;-;-;-;-;-;-;2
"310000 Município ignorado - MG";-;-;-;-;-;-;-;-;1;-;-;-;1
"320010 Afonso Cláudio";1;2;2;-;1;-;-;-;1;-;1;-;8
"320016 Água Doce do Norte";-;-;-;1;-;-;-;-;-;-;-;-;1
"320013 Águia Branca";-;-;-;1;-;-;-;-;-;-;-;-;1
"320020 Alegre";-;-;-;-;1;-;-;-;-;-;-;-;1
"320035 Alto Rio Novo";-;-;-;-;-;-;-;-;-;1;-;-;1
"320070 Atilio Vivacqua";-;-;-;-;-;-;-;-;-;1;-;-;1
"320080 Baixo Guandu";-;-;1;1;-;1;-;1;-;-;-;-;4
"320090 Barra de São Francisco";-;-;-;-;-;-;-;1;1;-;-;-;2
"320115 Brejetuba";-;-;1;-;1;4;-;1;3;2;2;-;14
"320120 Cachoeiro de Itapemirim";1;2;-;3;-;1;-;1;1;1;1;-;11
"320130 Cariacica";-;-;-;1;1;1;-;-;-;2;1;-;6
"320140 Castelo";-;-;-;-;-;-;-;-;1;-;-;-;1
"320150 Colatina";-;1;-;1;-;-;-;-;-;-;-;-;2
"320190 Domingos Martins";-;-;-;-;-;-;1;-;1;-;-;-;2
"320240 Guarapari";-;-;1;-;-;-;-;-;-;-;-;1;2
"320265 Irupi";-;-;-;-;-;1;-;-;-;-;-;-;1
"320270 Itaguaçu";-;-;2;1;-;-;-;-;1;-;1;-;5
"320290 Itarana";3;-;-;1;-;-;2;1;-;-;-;-;7
"320300 Iúna";-;-;-;-;-;-;-;-;-;-;1;-;1
"320313 João Neiva";-;-;-;1;-;-;-;-;-;-;-;-;1
"320316 Laranja da Terra";-;1;-;-;-;-;-;1;-;-;-;-;2
"320320 Linhares";-;-;-;-;-;-;1;-;-;2;-;-;3
"320335 Marilândia";-;-;-;-;-;-;-;-;-;4;-;-;4
"320370 Muniz Freire";-;-;1;-;1;-;-;-;-;-;-;-;2
"320380 Muqui";1;-;-;-;-;-;-;1;-;-;1;-;3
"320390 Nova Venécia";-;-;-;-;-;-;-;1;-;-;-;-;1
"320400 Pancas";1;1;-;1;2;3;-;1;4;-;-;-;13
"320450 Santa Leopoldina";-;-;-;-;1;-;-;-;2;-;-;-;3
"320460 Santa Teresa";1;-;-;1;-;-;1;-;-;-;-;-;3
"320465 São Domingos do Norte";-;-;-;-;-;1;-;-;1;1;-;-;3
"320495 São Roque do Canaã";-;-;1;-;-;-;-;-;-;1;1;-;3
"320500 Serra";-;-;-;-;-;-;-;-;1;-;-;-;1
"320501 Sooretama";-;-;-;-;-;-;-;1;-;-;-;-;1
"320503 Vargem Alta";-;-;-;-;1;-;-;-;-;-;-;-;1
"320510 Viana";-;-;-;-;-;-;-;-;-;1;-;-;1
"330010 Angra dos Reis";-;-;-;1;-;1;3;-;-;-;-;1;6
"330020 Araruama";-;-;-;-;-;-;1;-;-;-;-;-;1
"330040 Barra Mansa";4;1;1;1;-;-;-;-;-;-;-;-;7
"330050 Bom Jardim";-;-;-;2;-;-;1;1;-;-;-;-;4
"330070 Cabo Frio";-;-;-;-;1;-;-;-;-;-;-;-;1
"330080 Cachoeiras de Macacu";-;-;-;-;-;-;1;-;-;-;-;-;1
"330090 Cambuci";-;-;-;-;-;-;-;1;-;-;-;-;1
"330100 Campos dos Goytacazes";-;-;-;-;1;-;-;-;-;-;-;-;1
"330110 Cantagalo";-;-;-;-;-;-;-;1;-;-;-;-;1
"330160 Duas Barras";-;-;-;-;-;-;-;1;-;-;-;-;1
"330180 Engenheiro Paulo de Frontin";1;-;-;-;-;-;-;-;-;-;-;-;1
"330220 Itaperuna";1;-;-;-;1;-;2;-;-;-;-;-;4
"330227 Japeri";1;-;-;-;-;-;-;-;-;1;-;-;2
"330230 Laje do Muriaé";-;-;-;-;-;-;-;1;1;-;-;-;2
"330270 Maricá";3;2;-;-;1;-;-;-;-;-;-;1;7
"330290 Miguel Pereira";-;1;-;-;2;-;-;-;-;-;-;2;5
"330300 Miracema";-;-;-;1;-;-;-;-;-;-;-;-;1
"330340 Nova Friburgo";-;-;-;-;-;-;2;-;-;-;-;-;2
"330350 Nova Iguaçu";1;-;1;-;-;-;-;-;-;1;-;-;3
"330360 Paracambi";-;1;-;-;-;-;-;-;1;-;-;-;2
"330380 Paraty";3;-;-;-;-;-;-;-;-;-;-;-;3
"330414 Queimados";-;2;-;-;-;-;-;-;-;-;-;-;2
"330420 Resende";-;-;-;-;-;-;-;-;1;-;-;-;1
"330430 Rio Bonito";-;-;-;-;-;-;-;-;-;1;-;-;1
"330455 Rio de Janeiro";5;1;1;6;3;1;6;1;2;3;1;-;30
"330470 Santo Antônio de Pádua";-;-;-;1;-;-;-;-;-;-;1;1;3
"330480 São Fidélis";-;1;-;-;3;-;-;-;-;-;1;-;5
"330515 São José do Vale do Rio Preto";-;-;-;-;-;-;-;1;-;-;-;-;1
"330540 Sapucaia";-;-;-;-;-;-;1;1;-;-;-;-;2
"330550 Saquarema";-;-;1;2;-;-;-;-;-;-;-;-;3
"330555 Seropédica";-;-;1;-;-;-;-;-;-;-;-;-;1
"330570 Sumidouro";-;-;-;-;-;-;1;-;-;-;-;-;1
"350010 Adamantina";1;-;-;-;-;-;-;-;-;-;-;-;1
"350130 Álvares Machado";-;-;-;-;-;-;1;-;-;-;-;-;1
"350210 Andradina";-;-;-;-;-;1;-;-;-;-;-;-;1
"350230 Anhembi";-;-;-;-;-;-;-;-;-;1;-;-;1
"350270 Apiaí";-;-;-;-;1;-;-;-;-;-;-;-;1
"350290 Araçoiaba da Serra";1;-;-;-;-;-;-;-;-;-;-;-;1
"350320 Araraquara";-;-;-;-;-;-;-;-;-;1;-;-;1
"350400 Assis";-;-;-;1;-;-;-;-;-;-;-;-;1
"350410 Atibaia";-;-;-;-;-;-;-;-;-;1;-;-;1
"350450 Avaré";-;-;-;-;-;-;-;-;1;-;-;-;1
"350540 Barra do Turvo";-;2;-;1;1;1;-;-;-;1;-;-;6
"350550 Barretos";-;-;-;-;-;-;-;-;-;-;1;-;1
"350590 Batatais";-;-;-;-;1;-;-;-;-;-;-;-;1
"350600 Bauru";1;-;-;-;-;-;-;1;-;-;-;-;2
"350650 Birigui";-;-;-;-;-;-;-;1;-;-;-;-;1
"350690 Bofete";-;-;-;-;-;-;-;-;1;-;-;-;1
"350700 Boituva";-;-;-;1;1;-;-;-;-;-;-;-;2
"350750 Botucatu";-;-;-;-;-;-;-;-;-;-;1;-;1
"350790 Brotas";-;-;-;-;-;-;-;-;-;-;-;1;1
"350800 Buri";-;-;-;-;-;-;-;1;-;-;-;-;1
"350925 Cajati";2;2;-;1;1;-;-;-;-;1;-;1;8
"350950 Campinas";-;1;-;-;-;-;-;1;1;-;-;-;3
"350970 Campos do Jordão";-;-;1;-;-;-;-;-;-;-;-;-;1
"351050 Caraguatatuba";-;-;-;-;1;1;-;-;-;-;-;-;2
"351200 Colina";-;-;-;-;-;-;-;1;-;-;-;-;1
"351220 Conchal";-;-;-;-;-;-;-;5;-;-;-;-;5
"351280 Cosmópolis";-;-;-;-;-;-;-;-;-;1;-;-;1
"351300 Cotia";-;-;1;1;-;-;-;-;-;-;-;-;2
"351360 Cunha";-;-;-;-;-;-;1;-;-;-;-;-;1
"351370 Descalvado";-;-;-;-;-;-;1;-;-;-;-;-;1
"351480 Eldorado";2;1;3;-;2;2;1;3;2;2;3;1;22
"351500 Embu das Artes";-;-;-;-;-;-;-;1;-;-;1;-;2
"351630 Francisco Morato";-;-;-;-;1;-;1;-;-;-;-;-;2
"351640 Franco da Rocha";-;-;-;-;-;-;-;1;-;-;-;-;1
"351660 Gália";-;-;-;-;1;-;-;-;-;-;-;-;1
"351750 Guapiaçu";1;-;-;-;-;-;-;-;-;-;-;-;1
"351830 Guararema";-;-;-;-;-;-;-;-;-;-;1;-;1
"351880 Guarulhos";-;-;-;-;-;-;-;1;-;-;-;-;1
"351930 Ibaté";-;-;-;-;-;-;-;1;-;-;-;-;1
"351970 Ibiúna";-;1;-;-;-;-;-;1;-;-;-;-;2
"351990 Iepê";-;-;1;-;-;-;-;-;-;-;-;-;1
"352040 Ilhabela";7;-;1;-;-;-;2;-;-;-;-;-;10
"352050 Indaiatuba";-;-;-;-;-;-;-;-;-;-;-;1;1
"352120 Iporanga";2;1;1;3;1;3;-;2;-;1;1;1;16
"352180 Itaí";-;-;-;1;-;-;-;-;-;-;-;-;1
"352215 Itaóca";-;-;-;-;-;-;-;-;1;-;-;-;1
"352230 Itapetininga";-;-;-;-;1;1;-;-;-;-;-;-;2
"352250 Itapevi";-;-;-;-;-;-;-;-;1;-;-;-;1
"352260 Itapira";-;-;-;-;-;1;-;-;-;-;-;-;1
"352265 Itapirapuã Paulista";-;-;-;-;-;-;-;1;-;-;-;-;1
"352330 Itariri";-;2;2;-;3;-;-;5;2;1;-;2;17
"352420 Jaborandi";-;-;-;-;-;-;1;-;-;-;-;-;1
"352460 Jacupiranga";1;-;-;-;-;-;1;-;-;1;5;-;8
"352470 Jaguariúna";-;-;-;-;1;-;-;-;-;-;-;-;1
"352480 Jales";-;-;-;-;-;-;-;-;-;-;1;-;1
"352590 Jundiaí";-;-;-;-;-;1;-;-;-;-;-;-;1
"352610 Juquiá";-;-;-;-;-;-;-;-;1;-;-;-;1
"352690 Limeira";-;-;-;-;-;1;-;-;-;-;-;-;1
"352710 Lins";-;-;-;-;-;-;-;1;-;-;-;-;1
"352740 Lucélia";-;-;-;-;1;-;-;-;-;-;1;1;3
"352750 Lucianópolis";-;1;-;-;-;-;-;-;-;-;-;-;1
"352840 Mairinque";-;-;-;-;-;-;1;-;-;-;-;-;1
"352850 Mairiporã";1;-;2;1;1;6;2;2;-;-;-;1;16
"352860 Manduri";-;-;-;-;-;-;-;1;-;-;-;-;1
"352990 Miracatu";1;1;-;1;-;-;-;1;3;-;2;1;10
"353050 Mococa";1;-;-;-;-;-;-;-;-;-;-;-;1
"353070 Mogi Guaçu";-;-;-;-;-;1;-;-;-;-;-;-;1
"353080 Mogi Mirim";-;1;-;-;-;-;-;-;-;-;-;-;1
"353310 Nova Guataporanga";-;-;1;-;-;-;-;-;-;-;-;-;1
"353720 Pedro de Toledo";-;1;1;-;-;2;-;2;2;2;2;3;15
"353760 Peruíbe";2;-;-;-;-;1;-;-;-;-;-;1;4
"353880 Piraju";-;-;-;2;-;-;-;-;-;2;1;-;5
"353930 Pirassununga";-;-;-;-;1;-;-;-;1;-;-;1;3
"354260 Registro";1;1;-;-;-;-;-;-;-;-;2;-;4
"354280 Ribeira";-;1;-;-;1;-;-;-;-;-;-;-;2
"354340 Ribeirão Preto";-;-;-;-;-;-;1;-;-;-;-;-;1
"354390 Rio Claro";-;1;4;1;1;2;1;8;5;3;-;1;27
"354640 Santa Cruz do Rio Pardo";-;-;-;-;-;-;1;-;-;-;-;-;1
"354750 Santa Rita do Passa Quatro";-;-;-;-;-;1;-;-;-;-;-;-;1
"354860 São Bento do Sapucaí";-;-;-;-;-;-;-;-;-;-;1;-;1
"354910 São João da Boa Vista";-;-;-;1;-;-;-;-;-;-;-;-;1
"354930 São João do Pau d'Alho";1;-;-;-;-;-;-;-;-;-;-;-;1
"354980 São José do Rio Preto";-;-;-;-;-;-;-;-;-;-;1;-;1
"355010 São Manuel";-;-;-;-;-;-;-;-;-;1;-;-;1
"355030 São Paulo";1;-;1;-;-;-;-;1;-;1;-;-;4
"355050 São Pedro do Turvo";-;-;-;1;-;-;-;-;-;-;-;-;1
"355060 São Roque";-;-;1;-;-;-;-;-;-;-;1;-;2
"355070 São Sebastião";1;-;-;-;1;-;-;1;1;-;-;1;5
"355150 Serrana";-;-;-;-;-;1;-;-;-;-;-;-;1
"355180 Sete Barras";-;-;-;-;-;-;-;1;-;-;-;-;1
"355210 Socorro";-;-;-;-;-;-;-;1;-;-;-;-;1
"355220 Sorocaba";-;-;-;1;-;-;-;-;-;-;-;-;1
"355240 Sumaré";-;-;-;-;-;-;-;-;-;1;-;-;1
"355250 Suzano";-;-;-;-;-;-;-;-;-;1;-;-;1
"355400 Tatuí";-;-;-;1;-;-;-;1;-;-;-;-;2
"355430 Teodoro Sampaio";2;1;-;-;-;-;-;-;-;-;-;-;3
"355460 Timburi";-;-;-;-;-;1;-;-;-;-;-;-;1
"355510 Tupi Paulista";-;-;-;-;-;-;-;1;-;-;-;-;1
"355540 Ubatuba";-;-;-;-;-;1;-;3;-;1;-;-;5
"355670 Vinhedo";-;-;-;-;1;1;-;-;-;-;-;-;2
"410010 Abatiá";-;-;-;-;-;-;1;-;-;1;-;-;2
"410020 Adrianópolis";-;-;7;1;-;1;1;2;2;4;2;2;22
"410040 Almirante Tamandaré";-;-;-;-;-;-;-;-;-;1;-;-;1
"410060 Alto Paraná";-;-;-;-;-;1;2;-;-;-;-;-;3
"410050 Altônia";-;-;-;-;-;-;1;-;-;-;-;-;1
"410110 Andirá";-;-;-;-;-;-;-;-;1;-;-;-;1
"410140 Apucarana";-;-;-;-;-;-;-;-;-;1;3;-;4
"410150 Arapongas";-;-;-;3;2;-;-;1;-;1;-;1;8
"410190 Assaí";-;-;-;-;-;-;-;-;-;1;-;1;2
"410200 Assis Chateaubriand";-;-;-;-;-;-;-;-;1;-;-;-;1
"410240 Bandeirantes";2;-;4;4;4;3;3;2;2;6;2;2;34
"410330 Borrazópolis";-;-;-;-;-;-;-;-;-;-;-;1;1
"410347 Cafezal do Sul";-;-;-;-;-;-;1;-;-;-;-;-;1
"410370 Cambé";-;-;1;-;1;-;-;-;-;-;-;-;2
"410430 Campo Mourão";-;-;-;-;-;-;-;1;-;-;-;-;1
"410440 Cândido de Abreu";-;-;-;-;-;-;-;-;-;-;1;1;2
"410470 Carlópolis";-;-;1;1;2;-;-;-;-;-;-;-;4
"410520 Cerro Azul";1;1;3;-;2;1;2;6;-;2;3;-;21
"410550 Cianorte";2;2;2;-;3;4;2;5;2;4;2;2;30
"410590 Colorado";1;-;3;-;1;-;1;-;-;-;-;1;7
"410630 Corbélia";-;-;-;-;1;-;-;-;-;-;1;1;3
"410670 Cruzeiro do Sul";1;-;-;-;1;-;-;-;-;-;-;-;2
"410700 Curiúva";-;-;-;-;-;-;-;1;-;-;-;-;1
"410720 Dois Vizinhos";-;-;-;1;-;-;-;-;-;-;-;-;1
"410730 Doutor Camargo";1;2;-;-;1;-;-;1;1;-;-;-;6
"412863 Doutor Ulysses";-;-;1;-;-;-;-;-;-;1;1;-;3
"410750 Engenheiro Beltrão";-;-;-;-;-;-;-;-;-;1;-;-;1
"410760 Faxinal";-;-;-;-;-;-;-;-;-;-;-;1;1
"410820 Formosa do Oeste";-;-;-;-;-;-;-;-;-;-;1;-;1
"410830 Foz do Iguaçu";-;-;-;1;1;-;1;-;-;1;-;-;4
"410865 Goioxim";-;-;-;1;-;-;-;-;-;-;-;-;1
"410870 Grandes Rios";1;-;-;-;-;-;-;-;-;1;-;-;2
"410880 Guaíra";-;-;-;1;1;-;-;-;-;1;1;-;4
"410895 Guamiranga";-;-;-;-;-;-;-;-;-;-;3;-;3
"410930 Guaraniaçu";-;-;-;-;-;-;-;-;1;-;-;-;1
"410980 Ibiporã";-;-;2;-;-;-;1;-;-;-;-;-;3
"411040 Indianópolis";-;1;1;-;-;-;-;-;-;-;-;-;2
"411100 Itambaracá";-;-;1;2;-;2;-;1;-;-;-;-;6
"411150 Ivaiporã";-;-;-;-;1;-;-;-;1;-;-;-;2
"411160 Ivatuba";-;1;1;-;-;1;-;1;1;-;-;-;5
"411210 Jandaia do Sul";-;-;-;-;-;-;-;1;-;-;-;-;1
"411240 Japurá";1;1;-;1;-;1;-;4;1;1;2;2;14
"411270 Jataizinho";-;-;-;-;-;-;-;-;-;-;2;1;3
"411300 Jussara";-;1;1;1;-;2;1;2;-;2;2;2;14
"411342 Lidianópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"411345 Lindoeste";-;1;-;-;-;-;-;-;-;-;-;-;1
"411370 Londrina";-;4;6;1;1;1;3;2;3;3;1;-;25
