LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2013
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"316555 Setubinha";-;-;-;-;-;1;-;-;-;-;-;-;1
"316760 Simonésia";-;1;-;1;3;-;-;1;1;1;2;-;10
"316780 Soledade de Minas";-;-;-;-;-;-;2;-;1;-;-;-;3
"316800 Taiobeiras";-;-;2;-;-;-;-;-;-;-;-;-;2
"316830 Taquaraçu de Minas";-;-;5;-;-;-;-;-;-;-;-;-;5
"316860 Teófilo Otoni";2;2;2;2;1;-;2;2;2;3;1;9;28
"316870 Timóteo";2;-;-;-;-;-;-;-;-;1;-;-;3
"316890 Tiros";-;-;-;1;-;-;-;-;-;-;-;-;1
"316930 Três Corações";-;-;-;-;-;-;2;-;-;-;-;-;2
"316935 Três Marias";-;-;-;-;1;-;1;-;-;-;1;1;4
"316940 Três Pontas";-;-;-;-;-;-;-;-;-;-;-;1;1
"316970 Turmalina";-;-;2;-;-;-;-;-;-;-;-;-;2
"316990 Ubá";-;-;-;1;-;-;-;1;-;-;-;-;2
"317000 Ubaí";1;1;-;-;1;-;-;-;-;1;1;1;6
"317005 Ubaporanga";1;1;1;1;-;-;-;1;-;-;-;1;6
"317020 Uberlândia";1;-;-;-;1;2;-;-;-;-;1;-;5
"317040 Unaí";-;1;-;-;-;-;1;-;-;-;-;1;3
"317047 Uruana de Minas";-;-;-;-;-;-;-;-;1;-;-;-;1
"317057 Vargem Alegre";-;-;-;-;-;-;-;-;1;-;-;-;1
"317065 Vargem Grande do Rio Pardo";-;-;-;-;-;-;-;-;1;-;-;-;1
"317070 Varginha";-;-;-;-;-;-;-;-;-;-;1;-;1
"317080 Várzea da Palma";-;2;2;2;-;1;-;1;1;-;-;-;9
"317090 Varzelândia";3;2;4;3;4;-;1;1;1;-;2;-;21
"317180 Virginópolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"317200 Visconde do Rio Branco";-;-;1;-;-;-;-;-;-;-;-;-;1
"320010 Afonso Cláudio";-;1;2;1;-;-;-;-;-;1;1;-;6
"320030 Alfredo Chaves";-;-;-;-;-;-;1;-;-;-;-;-;1
"320035 Alto Rio Novo";1;-;-;-;-;-;-;-;1;-;-;-;2
"320090 Barra de São Francisco";-;-;-;1;-;-;-;-;-;-;1;-;2
"320115 Brejetuba";2;-;-;3;2;-;-;-;-;-;-;-;7
"320130 Cariacica";3;-;1;-;-;-;1;-;1;1;-;-;7
"320150 Colatina";2;-;-;-;-;-;-;-;-;-;-;-;2
"320160 Conceição da Barra";-;-;-;-;-;-;-;1;-;-;-;-;1
"320190 Domingos Martins";-;-;-;-;-;-;-;-;-;1;-;-;1
"320220 Fundão";-;-;1;-;-;-;-;-;1;-;-;1;3
"320240 Guarapari";1;1;-;-;-;-;1;-;-;-;-;-;3
"320255 Ibitirama";-;-;-;-;1;-;-;-;-;-;-;-;1
"320265 Irupi";1;-;-;-;-;-;-;-;-;-;-;-;1
"320270 Itaguaçu";-;-;-;-;-;-;1;1;-;-;-;-;2
"320290 Itarana";-;-;-;-;-;-;-;1;-;-;-;-;1
"320300 Iúna";-;-;-;-;-;-;1;-;1;-;-;-;2
"320313 João Neiva";-;-;-;1;-;-;-;-;-;-;-;-;1
"320316 Laranja da Terra";1;-;1;1;-;1;-;-;-;-;-;-;4
"320320 Linhares";1;-;-;-;-;-;-;-;-;-;-;-;1
"320334 Marechal Floriano";-;-;-;-;-;-;-;-;-;2;-;-;2
"320370 Muniz Freire";1;-;-;-;1;-;-;-;-;-;-;-;2
"320380 Muqui";-;-;-;-;-;-;-;1;-;-;-;-;1
"320450 Santa Leopoldina";1;1;-;1;1;-;-;-;1;-;-;-;5
"320465 São Domingos do Norte";-;-;-;-;-;-;-;-;2;-;-;-;2
"320470 São Gabriel da Palha";1;-;-;-;-;-;-;-;-;-;-;-;1
"320490 São Mateus";-;-;-;-;1;-;-;2;5;2;-;-;10
"320500 Serra";1;-;-;-;-;-;-;-;-;-;-;-;1
"320510 Viana";1;-;-;1;-;-;-;-;-;-;1;-;3
"320520 Vila Velha";1;-;-;-;-;-;-;-;-;-;-;-;1
"320530 Vitória";-;-;1;-;-;-;-;-;-;-;-;-;1
"330080 Cachoeiras de Macacu";-;-;1;-;-;-;-;-;-;-;-;-;1
"330150 Cordeiro";-;-;-;-;1;-;1;-;-;-;-;-;2
"330170 Duque de Caxias";-;-;-;-;-;1;-;-;-;-;-;-;1
"330220 Itaperuna";-;-;-;-;-;-;1;-;-;-;-;-;1
"330240 Macaé";-;-;-;-;-;-;1;-;-;-;-;-;1
"330250 Magé";-;-;-;-;-;-;1;-;-;-;-;-;1
"330350 Nova Iguaçu";2;-;-;-;-;-;-;-;-;-;-;-;2
"330370 Paraíba do Sul";-;-;-;-;-;-;-;-;1;-;-;-;1
"330380 Paraty";-;-;-;-;-;-;-;-;-;-;1;-;1
"330455 Rio de Janeiro";-;-;-;-;-;-;-;1;3;1;-;-;5
"330480 São Fidélis";-;-;-;1;-;-;-;-;-;-;-;-;1
"330475 São Francisco de Itabapoana";-;-;-;-;-;1;-;-;-;-;-;-;1
"330540 Sapucaia";-;-;-;-;-;-;1;-;-;-;-;-;1
"330555 Seropédica";-;1;-;-;-;-;-;-;-;-;-;-;1
"330590 Trajano de Moraes";-;-;-;1;-;-;-;-;-;-;-;-;1
"330630 Volta Redonda";-;-;-;-;-;-;-;-;1;-;-;-;1
"350010 Adamantina";-;-;-;-;-;-;-;-;-;-;1;1;2
"350150 Alvinlândia";1;-;-;-;-;-;-;-;-;-;-;-;1
"350190 Amparo";-;1;-;-;1;1;-;-;-;1;-;-;4
"350210 Andradina";1;-;1;-;-;-;-;-;-;-;-;-;2
"350250 Aparecida";-;-;1;-;-;1;1;-;-;-;-;-;3
"350270 Apiaí";-;-;-;-;-;-;-;1;-;-;-;-;1
"350275 Araçariguama";1;-;-;-;-;-;-;-;-;-;-;-;1
"350280 Araçatuba";-;-;-;-;-;-;-;1;-;-;-;-;1
"350290 Araçoiaba da Serra";-;-;-;-;-;1;-;-;-;-;-;-;1
"350410 Atibaia";-;-;-;-;-;1;-;-;-;-;-;-;1
"350535 Barra do Chapéu";-;-;-;-;-;-;-;-;-;-;-;1;1
"350540 Barra do Turvo";-;1;3;1;1;1;-;-;-;-;-;-;7
"350550 Barretos";-;-;-;-;-;1;-;-;-;-;1;-;2
"350580 Bastos";-;-;-;-;-;-;-;-;-;-;1;-;1
"350600 Bauru";-;-;1;-;-;1;-;-;-;-;-;-;2
"350650 Birigui";1;-;1;-;1;-;1;-;-;-;-;1;5
"350690 Bofete";-;-;-;1;-;-;-;-;-;-;-;-;1
"350700 Boituva";-;-;-;-;-;-;-;1;-;-;-;-;1
"350750 Botucatu";-;-;-;-;-;1;-;-;-;-;-;-;1
"350890 Caiabu";-;-;-;-;-;-;-;-;-;1;-;-;1
"350925 Cajati";-;1;-;2;-;-;-;-;-;-;-;-;3
"350950 Campinas";-;-;-;-;1;-;-;1;1;-;-;1;4
"350960 Campo Limpo Paulista";-;-;1;-;-;-;-;-;-;-;-;-;1
"351030 Capela do Alto";-;-;-;-;1;1;-;-;1;-;-;-;3
"351040 Capivari";-;-;-;-;-;-;-;-;1;-;-;-;1
"351200 Colina";-;-;-;-;1;-;-;-;-;-;-;-;1
"351220 Conchal";-;-;-;-;-;1;-;-;-;-;-;-;1
"351340 Cruzeiro";-;-;-;-;1;-;-;-;-;-;-;-;1
"351480 Eldorado";1;-;-;-;-;1;-;-;-;-;-;-;2
"351518 Espírito Santo do Pinhal";1;-;-;-;-;-;-;-;-;-;-;-;1
"351630 Francisco Morato";-;-;-;-;-;-;-;1;-;-;-;-;1
"351750 Guapiaçu";-;-;1;-;-;-;-;-;-;-;-;-;1
"351840 Guaratinguetá";-;1;-;1;-;-;1;-;-;-;-;-;3
"351905 Holambra";-;1;-;-;-;-;-;-;-;-;-;-;1
"352030 Iguape";-;-;-;-;1;-;-;1;1;-;1;1;5
"352044 Ilha Solteira";-;-;-;-;-;-;1;-;-;-;-;-;1
"352050 Indaiatuba";-;-;1;1;-;-;1;-;1;-;1;-;5
"352120 Iporanga";2;-;-;1;1;-;1;-;1;1;-;2;9
"352130 Ipuã";-;-;-;-;-;-;-;-;1;-;-;-;1
"352215 Itaóca";6;1;-;1;-;-;-;-;-;-;-;-;8
"352260 Itapira";1;-;-;-;-;-;-;-;1;-;-;-;2
"352270 Itápolis";-;-;-;-;-;-;-;-;1;-;-;-;1
"352320 Itararé";-;-;-;-;1;-;1;-;1;-;-;1;4
"352330 Itariri";1;1;-;-;1;-;-;3;-;1;-;-;7
"352390 Itu";-;-;-;-;-;-;-;-;1;-;-;-;1
"352420 Jaborandi";-;-;-;-;-;1;-;-;-;-;-;-;1
"352470 Jaguariúna";-;-;-;-;-;-;-;-;-;-;-;2;2
"352480 Jales";-;-;-;-;-;-;-;-;-;1;-;-;1
"352590 Jundiaí";-;-;1;-;-;-;-;-;-;-;-;-;1
"352600 Junqueirópolis";-;-;-;-;-;-;1;-;-;-;-;-;1
"352610 Juquiá";-;-;-;-;-;-;1;-;-;-;-;-;1
"352710 Lins";-;-;-;-;1;-;-;-;-;-;-;-;1
"352850 Mairiporã";-;-;-;-;-;-;-;-;1;-;-;-;1
"352880 Maracaí";-;-;-;-;-;-;-;-;-;-;1;-;1
"352990 Miracatu";-;-;1;-;-;-;1;-;1;-;-;-;3
"353070 Mogi Guaçu";1;-;-;-;-;-;-;-;1;-;-;-;2
"353130 Monte Alto";1;1;-;-;-;-;-;-;-;-;-;1;3
"353250 Neves Paulista";-;-;-;-;1;-;-;-;-;-;-;-;1
"353286 Nova Castilho";-;-;-;-;-;-;-;1;-;-;-;-;1
"353350 Novo Horizonte";-;-;-;-;-;-;-;1;-;-;-;-;1
"353440 Osasco";-;-;-;-;-;-;-;1;-;-;-;-;1
"353470 Ourinhos";-;-;-;-;1;-;-;-;-;-;-;-;1
"353480 Ouro Verde";-;-;-;-;1;-;-;-;-;-;-;-;1
"353510 Palmares Paulista";-;-;-;-;-;-;1;-;2;3;-;1;7
"353550 Paraguaçu Paulista";-;-;1;-;-;-;-;-;-;-;-;-;1
"353600 Parapuã";1;-;-;-;-;-;-;-;-;-;-;-;1
"353720 Pedro de Toledo";-;1;-;-;-;-;-;-;-;-;-;1;2
"353740 Pereira Barreto";1;-;-;-;-;-;-;-;-;-;-;-;1
"353770 Piacatu";-;-;-;1;-;-;-;-;-;-;-;-;1
"353780 Piedade";-;-;-;-;-;-;-;1;-;-;-;-;1
"353810 Pindorama";-;-;-;-;-;-;-;-;-;-;-;1;1
"353880 Piraju";2;2;-;-;-;-;-;-;-;-;1;1;6
"353930 Pirassununga";-;-;-;-;1;-;-;-;-;-;1;-;2
"353950 Pitangueiras";-;-;-;-;-;-;-;-;-;1;-;-;1
"354060 Porto Feliz";1;-;-;-;-;-;-;-;-;-;-;-;1
"354070 Porto Ferreira";-;-;-;-;-;-;-;-;1;-;-;-;1
"354280 Ribeira";3;-;1;-;-;1;-;-;-;-;-;-;5
"354340 Ribeirão Preto";-;-;-;-;-;-;-;-;-;-;-;1;1
"354390 Rio Claro";-;-;1;-;-;-;-;-;-;-;-;-;1
"354425 Rosana";-;-;-;-;-;-;-;1;-;-;-;-;1
"354440 Rubiácea";-;-;-;-;-;-;-;-;-;-;1;-;1
"354510 Salmourão";-;-;-;-;-;-;-;-;-;1;-;-;1
"354520 Salto";-;-;-;-;-;-;-;-;1;-;-;-;1
"354640 Santa Cruz do Rio Pardo";-;-;-;-;-;-;-;1;-;-;-;-;1
"354660 Santa Fé do Sul";-;-;-;-;-;1;-;-;-;-;-;-;1
"354810 Santo Antônio do Jardim";-;1;-;-;-;-;-;-;-;-;-;-;1
"354870 São Bernardo do Campo";-;-;-;-;-;-;1;-;-;-;-;-;1
"354890 São Carlos";-;1;-;-;-;-;-;-;-;-;-;-;1
"355030 São Paulo";-;-;-;-;-;-;-;-;-;-;1;1;2
"355060 São Roque";-;-;-;-;-;-;-;1;-;-;-;-;1
"355070 São Sebastião";-;-;-;-;-;-;-;-;-;-;1;-;1
"355160 Serra Negra";-;-;-;-;-;-;-;-;-;-;2;-;2
"355150 Serrana";-;2;-;-;-;-;-;1;-;-;-;-;3
"355170 Sertãozinho";-;-;1;-;-;-;-;-;-;-;-;-;1
"355180 Sete Barras";1;1;-;-;-;1;-;-;-;2;-;-;5
"355220 Sorocaba";-;3;-;1;2;1;-;1;2;-;1;-;11
"355320 Taiúva";-;-;-;-;1;-;-;-;-;-;-;-;1
"355430 Teodoro Sampaio";-;-;-;-;-;-;-;2;-;-;-;-;2
"355510 Tupi Paulista";-;-;-;-;-;-;-;1;-;-;-;-;1
"355630 Valparaíso";-;-;-;-;1;-;-;-;-;-;-;-;1
"355690 Vista Alegre do Alto";-;1;-;-;-;-;1;-;-;-;-;-;2
"350000 Município ignorado - SP";-;-;1;-;-;-;-;-;-;-;-;-;1
"410010 Abatiá";-;1;-;-;-;-;-;-;-;-;-;-;1
"410020 Adrianópolis";2;2;1;-;-;1;-;1;-;1;-;-;8
"412862 Alto Paraíso";1;-;-;-;2;-;-;-;-;-;-;-;3
"410050 Altônia";-;-;-;-;-;-;1;-;1;2;-;-;4
"410080 Alvorada do Sul";-;-;1;-;-;-;-;-;1;-;-;-;2
"410100 Ampére";-;-;-;-;-;-;-;-;-;1;-;-;1
"410110 Andirá";-;1;-;-;-;-;-;-;-;-;-;-;1
"410140 Apucarana";-;-;-;-;-;-;-;3;1;-;-;-;4
"410150 Arapongas";2;-;-;-;-;-;-;-;-;1;-;-;3
"410160 Arapoti";-;-;-;-;-;-;-;-;-;-;1;-;1
"410170 Araruna";-;-;1;-;-;-;-;-;-;2;2;1;6
"410200 Assis Chateaubriand";-;-;-;-;-;-;-;-;-;-;1;-;1
"410240 Bandeirantes";4;-;-;-;1;2;-;-;1;-;1;1;10
"410300 Boa Esperança";1;-;-;-;-;-;-;-;-;-;-;-;1
"410305 Boa Vista da Aparecida";-;-;-;-;-;-;-;-;1;-;-;-;1
"410350 Califórnia";-;-;-;1;-;-;-;-;-;-;-;-;1
"410370 Cambé";-;-;-;1;-;-;-;-;-;-;-;-;1
"410425 Campo Magro";-;-;-;-;-;-;-;-;-;-;1;-;1
"410430 Campo Mourão";-;-;1;-;1;-;-;-;1;-;1;-;4
"410450 Capanema";-;-;-;-;-;-;-;-;-;1;1;-;2
"410470 Carlópolis";-;1;-;-;1;2;2;-;-;-;-;-;6
"410480 Cascavel";-;1;1;-;-;-;-;-;1;1;-;1;5
"410520 Cerro Azul";-;2;-;1;1;2;1;-;3;-;-;-;10
"410550 Cianorte";5;-;-;1;-;2;-;-;-;-;1;1;10
"410660 Cruzeiro do Oeste";1;-;-;-;-;-;-;-;-;1;-;-;2
"410670 Cruzeiro do Sul";-;-;-;-;-;-;-;-;1;-;-;-;1
"410690 Curitiba";-;-;1;1;-;-;-;-;-;-;-;-;2
"410712 Diamante do Sul";-;-;-;-;-;-;1;-;-;-;-;-;1
"410730 Doutor Camargo";-;1;-;-;-;-;2;1;1;-;-;-;5
"410750 Engenheiro Beltrão";-;-;1;-;1;-;-;-;-;-;-;-;2
"410790 Floresta";-;-;-;-;-;-;1;-;-;-;1;-;2
"410830 Foz do Iguaçu";-;-;-;-;-;-;-;-;-;-;1;1;2
"410880 Guaíra";-;1;-;2;2;1;-;-;1;-;-;2;9
"410910 Guaporema";-;-;-;-;-;-;1;-;1;-;-;-;2
"410960 Guaratuba";-;-;1;-;-;-;-;-;-;-;-;-;1
"410970 Ibaiti";-;-;-;-;-;-;1;-;1;-;-;-;2
"410990 Icaraíma";4;3;2;-;1;1;-;1;-;-;-;-;12
"411060 Iporã";-;-;-;-;-;-;-;-;1;-;-;-;1
"411070 Irati";-;-;-;-;-;-;-;-;1;-;-;-;1
"411100 Itambaracá";3;-;-;-;-;-;-;-;-;1;-;-;4
"411110 Itambé";1;-;-;-;-;-;-;-;-;-;-;-;1
"411150 Ivaiporã";-;-;-;-;-;-;-;-;-;-;-;1;1
"411160 Ivatuba";-;-;-;-;-;1;-;-;-;-;-;-;1
"411240 Japurá";-;-;2;1;2;-;1;-;-;-;-;-;6
"411300 Jussara";1;2;1;-;-;-;1;1;1;1;1;-;9
"411370 Londrina";5;-;-;3;1;2;-;3;-;-;-;-;14
"411420 Mandaguari";1;-;-;-;-;-;-;-;-;-;-;-;1
"411520 Maringá";-;1;-;-;1;1;-;-;1;1;2;-;7
"411610 Moreira Sales";-;-;1;2;-;-;-;-;-;-;-;-;3
"411630 Munhoz de Melo";-;-;1;-;-;-;-;-;-;-;-;-;1
"411690 Nova Esperança";-;-;-;-;-;-;-;1;-;-;-;-;1
"411730 Ortigueira";-;-;-;-;-;-;-;-;1;-;-;-;1
"411790 Palotina";-;-;-;1;-;-;-;-;-;-;-;-;1
"411800 Paraíso do Norte";-;-;-;-;-;-;-;1;1;-;-;-;2
"411915 Pinhais";-;-;1;-;-;-;-;-;-;-;1;-;2
"411920 Pinhalão";-;-;-;-;-;-;-;-;-;3;-;-;3
"411960 Pitanga";-;-;-;-;-;-;3;-;-;-;-;-;3
"411970 Planaltina do Paraná";-;-;-;-;-;-;-;-;-;-;1;-;1
"411990 Ponta Grossa";-;-;-;-;1;-;-;-;-;-;-;-;1
"412050 Primeiro de Maio";-;-;-;-;-;-;-;-;-;1;-;-;1
"412100 Querência do Norte";-;-;-;-;-;-;-;-;1;-;1;-;2
"412175 Reserva do Iguaçu";-;-;-;-;-;-;1;-;-;-;1;-;2
"412217 Rio Branco do Ivaí";1;-;-;-;-;-;-;-;-;-;-;-;1
"412220 Rio Branco do Sul";1;-;-;-;-;-;-;-;-;-;-;-;1
"412240 Rolândia";-;-;-;-;-;-;1;-;1;-;-;-;2
"412405 Santa Terezinha de Itaipu";-;-;-;-;-;-;-;-;1;-;-;-;1
"412460 São Carlos do Ivaí";-;1;-;-;-;-;1;-;-;-;-;-;2
"412470 São Jerônimo da Serra";-;1;-;-;-;-;1;-;-;-;1;-;3
"412530 São Jorge do Ivaí";1;1;-;-;-;2;-;1;-;-;-;-;5
"412610 São Tomé";-;-;1;-;-;-;1;2;-;-;-;-;4
"412635 Serranópolis do Iguaçu";-;-;-;-;-;-;-;-;-;1;-;-;1
"412640 Sertaneja";-;-;-;-;-;-;-;-;-;-;-;1;1
"412650 Sertanópolis";-;1;-;-;-;-;-;-;-;-;-;-;1
"412660 Siqueira Campos";-;-;-;-;-;-;-;-;-;-;1;-;1
"412680 Tapejara";-;-;-;-;1;-;-;-;1;-;-;-;2
"412710 Telêmaco Borba";-;-;1;-;-;-;-;-;-;-;-;-;1
"412720 Terra Boa";-;-;1;-;-;-;-;2;-;-;1;-;4
"412740 Terra Roxa";-;-;-;-;-;1;-;-;-;-;1;-;2
"412770 Toledo";-;2;-;-;-;-;-;-;1;-;-;1;4
"412780 Tomazina";-;-;1;1;-;5;3;3;1;1;-;-;15
"412785 Três Barras do Paraná";-;-;-;1;-;-;-;-;-;-;-;-;1
"412790 Tuneiras do Oeste";-;-;1;-;-;2;1;-;1;-;-;-;5
"412796 Turvo";-;-;-;-;-;-;-;-;2;-;-;-;2
"412810 Umuarama";2;2;-;1;1;-;-;1;1;-;1;-;9
"412850 Wenceslau Braz";-;-;-;-;-;-;-;-;-;-;1;-;1
"420240 Blumenau";-;-;-;-;-;-;-;-;-;1;-;-;1
"420290 Brusque";1;-;-;-;-;-;-;-;-;-;-;-;1
"420475 Cunhataí";-;-;-;-;-;-;-;-;1;-;-;-;1
"420500 Dionísio Cerqueira";-;-;-;-;-;1;-;-;-;-;-;-;1
"420540 Florianópolis";-;-;1;-;-;-;1;-;-;1;-;-;3
"420820 Itajaí";-;-;-;-;-;1;-;-;-;-;-;-;1
"421003 Luzerna";-;-;-;1;-;-;-;-;-;-;-;-;1
"421930 Videira";-;-;1;-;-;-;-;-;-;-;-;-;1
"431490 Porto Alegre";1;-;-;-;-;-;-;-;-;-;-;-;1
"500025 Alcinópolis";2;-;1;-;-;-;1;-;-;-;-;-;4
"500110 Aquidauana";-;-;-;2;-;-;-;-;2;-;1;-;5
"500215 Bodoquena";4;2;-;-;-;1;-;-;-;1;-;1;9
"500220 Bonito";3;-;1;1;-;1;-;1;-;-;1;-;8
"500240 Caarapó";-;-;2;-;-;-;-;-;-;1;-;-;3
"500260 Camapuã";1;1;-;-;-;-;-;-;-;-;-;-;2
"500270 Campo Grande";4;-;1;1;1;1;-;2;1;3;3;2;19
"500295 Chapadão do Sul";-;-;-;-;-;-;1;-;-;-;-;-;1
"500310 Corguinho";1;-;-;-;-;-;-;1;1;-;2;1;6
"500315 Coronel Sapucaia";-;-;-;-;-;1;-;-;-;-;-;-;1
"500330 Coxim";1;-;-;-;-;1;-;-;-;1;-;-;3
"500345 Deodápolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"500380 Fátima do Sul";-;-;-;-;-;-;-;1;-;-;-;-;1
"500390 Figueirão";-;2;-;-;-;-;-;-;-;-;-;-;2
"500430 Iguatemi";-;-;-;-;-;-;-;1;1;-;1;-;3
"500460 Itaquiraí";-;2;-;2;2;1;-;-;-;-;-;-;7
"500470 Ivinhema";1;-;-;-;-;-;-;-;1;-;-;-;2
"500490 Jaraguari";-;-;-;-;-;-;-;-;-;-;-;1;1
"500500 Jardim";1;-;-;-;1;-;-;-;-;-;-;-;2
"500515 Juti";-;-;-;-;-;-;1;-;-;-;-;-;1
"500525 Laguna Carapã";-;-;-;1;-;-;-;-;-;-;-;-;1
"500560 Miranda";-;-;-;-;-;-;-;-;-;-;-;1;1
"500568 Mundo Novo";-;-;-;-;-;1;-;-;-;1;1;-;3
"500570 Naviraí";-;-;-;1;1;-;-;-;1;-;-;1;4
"500580 Nioaque";-;1;-;-;-;-;1;-;-;-;-;-;2
"500600 Nova Alvorada do Sul";-;-;-;-;-;-;-;-;-;-;-;1;1
"500630 Paranaíba";-;-;-;-;-;-;1;-;-;-;-;-;1
"500640 Pedro Gomes";-;1;-;-;-;-;-;-;-;4;-;1;6
"500660 Ponta Porã";-;-;-;-;-;-;-;1;-;-;-;-;1
"500690 Porto Murtinho";-;-;1;1;-;-;-;-;-;-;-;-;2
"500710 Ribas do Rio Pardo";-;-;-;-;-;-;-;-;-;-;1;-;1
"500730 Rio Negro";-;-;-;-;-;1;1;1;-;-;1;-;4
"500740 Rio Verde de Mato Grosso";1;1;-;-;-;-;-;1;1;1;2;1;8
"500750 Rochedo";-;-;-;-;-;-;-;-;-;1;-;-;1
"500769 São Gabriel do Oeste";-;-;-;-;-;-;-;1;-;-;-;-;1
"500790 Sidrolândia";-;-;-;-;-;-;-;-;-;-;-;1;1
"500793 Sonora";-;-;-;-;-;-;1;-;-;-;2;1;4
"500795 Tacuru";-;-;-;-;-;-;-;-;-;1;-;-;1
"500800 Terenos";-;-;-;1;2;-;-;-;-;-;-;-;3
"500830 Três Lagoas";-;-;-;1;-;1;-;-;-;-;-;-;2
"510020 Água Boa";-;-;-;1;-;-;1;-;1;1;-;1;5
"510025 Alta Floresta";5;3;1;3;5;3;2;5;11;6;1;4;49
"510030 Alto Araguaia";1;-;-;-;1;3;-;1;-;-;-;-;6
"510035 Alto Boa Vista";-;1;-;-;1;1;3;3;6;1;1;-;17
"510040 Alto Garças";-;-;-;-;-;-;1;-;-;-;-;-;1
"510050 Alto Paraguai";3;3;2;-;2;1;-;2;7;2;4;1;27
"510060 Alto Taquari";-;-;-;-;-;-;-;1;-;-;-;-;1
"510080 Apiacás";3;2;-;-;-;-;-;-;-;5;3;1;14
"510120 Araguainha";-;-;-;-;-;-;-;2;-;-;-;-;2
"510125 Araputanga";-;-;-;-;-;-;1;1;1;-;1;-;4
"510130 Arenápolis";-;-;-;-;2;1;1;-;1;1;-;1;7
"510140 Aripuanã";5;-;3;8;5;4;2;-;2;4;7;2;42
"510160 Barão de Melgaço";1;-;-;-;-;-;-;-;-;-;-;1;2
"510170 Barra do Bugres";6;6;3;2;2;2;1;6;6;7;5;4;50
"510180 Barra do Garças";2;2;4;6;5;10;12;12;6;16;9;7;91
"510185 Bom Jesus do Araguaia";2;1;1;1;1;-;3;6;4;2;1;-;22
"510190 Brasnorte";4;3;3;2;2;6;4;11;5;2;5;3;50
"510250 Cáceres";8;3;1;1;-;1;3;5;7;5;1;3;38
"510260 Campinápolis";2;7;2;1;1;1;3;6;12;9;15;7;66
"510263 Campo Novo do Parecis";2;-;2;-;1;1;3;-;-;-;-;3;12
"510267 Campo Verde";1;2;-;1;1;4;2;4;4;1;2;1;23
"510268 Campos de Júlio";-;-;1;1;1;-;1;-;1;-;-;-;5
"510269 Canabrava do Norte";2;-;-;-;-;-;-;-;2;2;-;3;9
"510270 Canarana";3;3;1;1;1;4;4;7;5;-;4;2;35
"510279 Carlinda";-;1;2;2;-;3;1;1;-;-;1;1;12
"510285 Castanheira";2;-;-;-;-;-;-;2;-;2;4;-;10
"510300 Chapada dos Guimarães";4;4;1;-;-;3;6;5;6;1;1;3;34
"510305 Cláudia";5;2;1;1;-;4;4;6;3;4;2;-;32
"510310 Cocalinho";-;-;-;-;-;-;-;-;1;-;-;-;1
"510320 Colíder";1;-;1;1;1;4;2;4;2;4;1;1;22
"510325 Colniza";19;10;8;6;12;8;3;5;6;3;8;13;101
"510330 Comodoro";1;3;4;2;2;4;4;9;12;10;4;2;57
"510335 Confresa";-;1;1;1;-;3;1;2;1;2;1;2;15
"510336 Conquista D'Oeste";-;-;2;-;-;1;-;1;1;-;-;-;5
"510337 Cotriguaçu";4;5;2;2;5;2;-;2;-;4;6;2;34
"510340 Cuiabá";3;1;1;1;-;2;-;1;3;2;2;1;17
"510343 Curvelândia";-;-;1;-;-;-;-;-;-;-;-;-;1
"510345 Denise";-;1;-;-;-;-;3;3;1;-;-;1;9
"510350 Diamantino";4;-;-;-;1;2;6;9;9;2;5;1;39
"510360 Dom Aquino";-;-;-;-;-;-;-;1;2;2;-;-;5
"510370 Feliz Natal";1;3;1;-;2;2;3;7;2;2;1;1;25
"510380 Figueirópolis D'Oeste";-;1;-;-;-;-;-;-;-;-;-;-;1
"510385 Gaúcha do Norte";1;1;1;6;4;5;1;2;4;3;-;-;28
"510390 General Carneiro";-;3;4;-;3;11;11;4;7;5;4;7;59
"510410 Guarantã do Norte";3;3;1;2;2;2;6;3;2;3;6;2;35
"510420 Guiratinga";2;5;4;3;1;2;6;6;3;-;4;2;38
"510452 Ipiranga do Norte";-;-;-;-;1;-;-;2;1;1;-;-;5
"510454 Itanhangá";2;-;-;1;1;-;4;6;3;3;1;-;21
"510455 Itaúba";2;1;3;1;2;5;-;2;1;1;-;2;20
"510460 Itiquira";-;-;-;-;-;-;-;2;1;1;1;-;5
"510480 Jaciara";1;2;-;-;-;1;2;3;3;1;3;1;17
"510490 Jangada";3;-;-;-;-;-;1;-;-;2;-;-;6
"510500 Jauru";-;-;-;1;-;-;1;-;-;-;-;-;2
"510510 Juara";7;-;2;3;4;-;3;3;2;4;3;1;32
"510515 Juína";7;1;9;1;4;8;8;3;9;12;16;6;84
"510517 Juruena";-;1;2;2;1;1;1;1;3;7;13;2;34
"510520 Juscimeira";-;-;-;1;-;-;1;-;-;-;1;-;3
"510523 Lambari D'Oeste";-;-;-;-;-;1;-;1;-;-;-;-;2
"510525 Lucas do Rio Verde";2;-;1;5;5;1;2;-;2;1;1;1;21
"510558 Marcelândia";3;-;4;2;1;2;7;6;2;3;-;2;32
"510560 Matupá";1;-;1;-;-;-;1;2;2;2;-;1;10
