LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2010
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"354995 São Lourenço da Serra";-;1;-;-;-;-;-;-;-;-;-;-;1
"355030 São Paulo";-;-;1;1;-;1;2;1;-;-;-;-;6
"355060 São Roque";-;-;-;-;-;-;-;-;2;-;-;-;2
"355070 São Sebastião";-;-;-;-;-;-;1;1;-;1;-;-;3
"355140 Serra Azul";-;-;-;-;-;1;-;1;-;1;1;-;4
"355150 Serrana";-;-;-;-;-;-;-;1;-;-;-;-;1
"355180 Sete Barras";-;-;-;2;-;-;1;-;-;-;-;-;3
"355200 Silveiras";-;-;-;-;-;-;1;-;-;1;-;-;2
"355210 Socorro";2;-;-;-;-;1;-;2;-;1;1;-;7
"355220 Sorocaba";-;-;1;1;-;-;1;1;-;-;-;-;4
"355240 Sumaré";-;-;-;-;1;-;-;-;-;-;-;-;1
"355280 Taboão da Serra";-;-;-;-;-;-;-;-;-;1;-;-;1
"355430 Teodoro Sampaio";-;-;2;1;-;-;1;1;-;-;1;-;6
"355440 Terra Roxa";-;-;-;1;-;-;-;-;-;-;-;-;1
"355450 Tietê";-;-;-;-;-;-;-;1;-;-;-;-;1
"355510 Tupi Paulista";-;-;-;-;-;1;-;-;-;-;-;-;1
"355540 Ubatuba";-;2;-;-;-;1;-;-;-;-;-;1;4
"355635 Vargem";-;-;-;-;1;-;-;-;-;-;-;-;1
"355645 Vargem Grande Paulista";-;-;-;-;-;-;-;1;-;-;-;-;1
"355680 Viradouro";-;-;-;-;-;-;-;-;-;1;1;-;2
"355700 Votorantim";-;-;1;-;4;-;-;-;-;-;-;-;5
"355710 Votuporanga";-;-;-;-;-;-;-;1;-;-;-;-;1
"350000 Município ignorado - SP";-;-;-;-;-;-;1;-;-;-;-;-;1
"410010 Abatiá";-;1;-;-;-;1;-;-;-;-;-;1;3
"410020 Adrianópolis";1;1;1;-;-;-;-;-;1;-;-;-;4
"410040 Almirante Tamandaré";-;-;1;-;-;-;-;-;-;-;-;-;1
"410050 Altônia";-;1;-;-;-;-;-;-;-;-;-;-;1
"410080 Alvorada do Sul";-;-;-;-;-;1;-;-;-;-;-;-;1
"410140 Apucarana";1;-;-;1;-;-;-;1;-;-;-;-;3
"410150 Arapongas";-;1;-;-;-;-;-;-;-;-;-;-;1
"410170 Araruna";-;-;1;-;-;-;-;-;1;-;-;-;2
"410180 Araucária";-;-;-;1;-;-;-;-;-;-;-;-;1
"410240 Bandeirantes";-;1;3;-;2;-;2;2;3;2;3;-;18
"410280 Bela Vista do Paraíso";-;-;-;-;-;-;1;-;-;-;-;-;1
"410370 Cambé";-;-;-;-;-;1;-;-;-;-;1;1;3
"410380 Cambira";-;1;-;-;-;-;-;-;-;-;-;-;1
"410430 Campo Mourão";-;-;1;-;-;-;-;-;-;-;-;1;2
"410440 Cândido de Abreu";-;-;-;-;-;-;1;-;1;-;-;-;2
"410442 Candói";-;-;-;-;-;-;-;-;1;-;-;-;1
"410450 Capanema";-;-;-;-;-;-;1;-;-;-;-;-;1
"410480 Cascavel";-;-;1;-;-;-;-;-;-;1;1;-;3
"410520 Cerro Azul";-;4;-;-;-;-;1;3;2;-;-;-;10
"410550 Cianorte";1;-;1;1;1;1;1;4;1;-;-;3;14
"410657 Cruzeiro do Iguaçu";-;-;-;-;1;-;-;-;-;-;-;-;1
"410690 Curitiba";1;-;1;-;1;1;-;-;1;-;1;-;6
"410720 Dois Vizinhos";-;-;-;-;-;-;-;-;-;-;1;-;1
"410730 Doutor Camargo";-;-;1;-;-;-;-;-;1;2;-;-;4
"412863 Doutor Ulysses";-;2;-;-;-;-;-;-;-;-;-;-;2
"410750 Engenheiro Beltrão";-;-;1;-;1;-;1;-;-;1;-;-;4
"410880 Guaíra";1;-;-;-;-;-;-;1;-;-;-;-;2
"410940 Guarapuava";1;-;-;-;-;-;-;1;-;-;-;-;2
"410970 Ibaiti";-;2;-;-;-;-;-;-;-;-;-;1;3
"411065 Iracema do Oeste";-;-;1;-;-;-;-;-;-;-;1;-;2
"411080 Iretama";-;-;-;-;-;-;-;-;-;1;-;-;1
"411100 Itambaracá";1;-;-;-;-;-;-;-;-;-;1;1;3
"411150 Ivaiporã";-;-;-;-;-;-;-;1;-;-;-;-;1
"411160 Ivatuba";-;-;2;-;-;-;1;1;2;-;1;1;8
"411180 Jacarezinho";-;-;1;-;-;-;-;1;-;-;-;-;2
"411210 Jandaia do Sul";-;-;-;-;-;-;-;-;-;-;-;1;1
"411230 Japira";-;-;-;-;1;-;-;-;-;-;-;-;1
"411240 Japurá";-;1;-;-;-;-;-;-;1;-;1;-;3
"411275 Jesuítas";1;-;1;-;-;-;-;1;-;-;-;-;3
"411300 Jussara";4;3;3;1;3;6;4;2;1;1;-;-;28
"411330 Laranjeiras do Sul";-;-;-;1;1;-;1;-;-;-;-;-;3
"411370 Londrina";-;1;2;-;-;-;-;1;2;1;2;-;9
"411373 Luiziana";-;-;-;-;-;-;2;-;-;-;-;-;2
"411460 Marechal Cândido Rondon";-;1;-;2;-;-;-;1;-;-;-;-;4
"411480 Marialva";-;-;-;-;-;-;-;-;-;-;1;-;1
"411490 Marilândia do Sul";-;-;-;-;-;-;-;1;-;-;-;-;1
"411510 Mariluz";-;-;-;-;1;-;-;-;-;-;-;-;1
"411520 Maringá";-;1;-;1;-;1;-;-;-;-;2;-;5
"411540 Marmeleiro";-;-;-;1;-;-;-;-;-;-;-;-;1
"411690 Nova Esperança";-;-;-;-;-;-;-;-;1;-;1;-;2
"411729 Novo Itacolomi";-;-;-;-;-;-;-;-;-;-;1;-;1
"411750 Paiçandu";-;-;1;-;1;-;-;1;-;-;-;-;3
"411800 Paraíso do Norte";-;-;-;-;-;1;-;-;-;-;-;-;1
"411820 Paranaguá";-;-;-;-;-;-;-;-;-;-;1;-;1
"411920 Pinhalão";-;-;-;-;1;-;-;-;-;-;-;-;1
"412015 Porto Barreiro";-;-;-;-;1;-;-;-;-;-;-;-;1
"412125 Ramilândia";-;-;-;1;-;-;-;-;-;-;-;-;1
"412130 Rancho Alegre";-;-;-;-;-;-;-;1;-;-;-;-;1
"412210 Rio Bom";-;-;-;-;-;-;-;-;-;1;-;-;1
"412220 Rio Branco do Sul";-;1;-;-;-;-;-;-;-;-;-;-;1
"412240 Rolândia";1;-;-;-;-;-;-;-;-;-;-;-;1
"412310 Santa Amélia";-;-;2;-;-;-;-;-;-;-;-;-;2
"412330 Santa Cruz de Monte Castelo";-;-;-;-;-;1;-;-;-;-;-;-;1
"412405 Santa Terezinha de Itaipu";-;-;-;-;1;-;-;-;-;-;-;-;1
"412460 São Carlos do Ivaí";-;-;-;-;-;-;1;-;-;-;-;-;1
"412470 São Jerônimo da Serra";-;-;-;-;-;-;-;-;-;-;-;1;1
"412490 São João do Caiuá";-;1;-;-;-;-;-;-;-;-;-;-;1
"412500 São João do Ivaí";-;-;-;-;-;-;-;-;-;-;-;1;1
"412530 São Jorge do Ivaí";-;-;1;2;-;-;1;-;-;2;1;-;7
"412535 São Jorge do Patrocínio";-;-;-;-;-;-;-;-;-;1;-;-;1
"412610 São Tomé";1;1;1;-;-;-;-;-;-;-;-;1;4
"412620 Sapopema";-;-;-;-;-;-;-;-;1;-;-;-;1
"412627 Saudade do Iguaçu";-;-;-;1;-;-;-;-;-;-;-;-;1
"412650 Sertanópolis";-;-;-;-;-;-;1;-;-;-;-;-;1
"412667 Tamarana";-;-;-;-;-;-;-;-;-;-;-;1;1
"412720 Terra Boa";-;-;2;1;-;-;2;1;3;1;2;2;14
"412740 Terra Roxa";1;-;-;-;-;-;-;-;-;-;-;1;2
"412790 Tuneiras do Oeste";-;-;1;-;-;-;-;-;-;-;-;-;1
"412800 Ubiratã";-;-;-;1;-;-;-;-;-;-;-;-;1
"412810 Umuarama";1;-;-;-;-;-;-;-;-;-;-;-;1
"420200 Balneário Camboriú";-;-;-;-;-;-;1;-;-;-;-;-;1
"420240 Blumenau";1;-;-;-;-;-;-;-;-;1;-;-;2
"420460 Criciúma";-;-;1;-;-;-;-;-;-;-;-;-;1
"420540 Florianópolis";-;-;-;-;-;1;2;1;-;-;-;1;5
"420550 Fraiburgo";-;-;1;-;-;-;-;-;-;-;-;-;1
"420910 Joinville";-;-;-;-;-;-;-;1;-;-;-;-;1
"420917 Jupiá";-;-;-;-;-;-;1;-;-;-;-;-;1
"421560 Santa Rosa de Lima";-;-;-;-;-;-;-;-;-;1;-;-;1
"421580 São Bento do Sul";-;-;-;-;-;-;-;-;-;-;-;1;1
"430040 Alegrete";-;-;-;-;-;1;-;-;-;-;-;-;1
"430110 Arroio dos Ratos";-;1;-;1;-;-;-;-;-;-;-;-;2
"430160 Bagé";-;-;1;2;1;1;-;-;-;-;-;-;5
"430470 Carazinho";-;-;-;-;-;-;-;-;-;1;-;-;1
"430610 Cruz Alta";-;-;-;-;-;-;-;-;1;-;-;-;1
"430690 Encruzilhada do Sul";-;1;4;4;-;1;-;-;-;-;-;-;10
"431490 Porto Alegre";-;-;-;-;-;-;-;-;2;-;-;1;3
"430000 Município ignorado - RS";-;-;-;-;-;1;-;-;-;-;-;-;1
"500060 Amambai";-;-;-;-;-;-;-;-;1;-;-;-;1
"500090 Antônio João";-;-;-;-;-;-;-;1;-;-;-;-;1
"500110 Aquidauana";1;1;-;-;1;-;-;-;1;-;-;-;4
"500124 Aral Moreira";-;2;1;-;-;-;-;-;-;1;-;-;4
"500210 Bela Vista";-;-;-;-;-;-;-;1;-;-;-;-;1
"500215 Bodoquena";1;3;-;-;1;-;-;1;-;-;1;1;8
"500220 Bonito";-;-;-;1;-;-;-;-;-;-;1;-;2
"500240 Caarapó";-;-;-;1;-;-;-;1;-;-;-;-;2
"500260 Camapuã";-;1;-;-;-;-;-;-;-;-;-;-;1
"500270 Campo Grande";1;1;1;-;1;1;2;1;4;2;2;2;18
"500290 Cassilândia";-;-;-;-;-;-;1;-;-;-;-;-;1
"500295 Chapadão do Sul";-;-;-;-;-;-;1;-;-;-;-;-;1
"500310 Corguinho";-;-;-;-;-;-;-;-;-;-;1;-;1
"500325 Costa Rica";-;-;1;-;-;-;-;-;-;-;-;-;1
"500330 Coxim";-;-;-;-;-;-;-;-;2;-;-;1;3
"500370 Dourados";-;1;-;-;-;-;1;-;1;-;-;-;3
"500375 Eldorado";-;-;-;-;-;-;-;1;-;-;-;-;1
"500410 Guia Lopes da Laguna";-;-;-;-;-;1;-;-;-;-;-;-;1
"500460 Itaquiraí";-;-;-;-;1;-;-;-;-;-;1;1;3
"500540 Maracaju";-;-;-;-;-;-;1;-;-;-;-;-;1
"500560 Miranda";-;-;-;-;-;-;-;1;-;-;-;-;1
"500568 Mundo Novo";-;-;-;1;-;-;-;-;-;-;-;-;1
"500580 Nioaque";-;-;-;-;-;-;1;1;-;1;-;1;4
"500600 Nova Alvorada do Sul";-;1;-;-;-;-;-;-;-;-;-;-;1
"500625 Novo Horizonte do Sul";-;-;-;-;-;-;-;-;-;-;1;-;1
"500635 Paranhos";-;-;-;-;-;-;-;-;-;-;-;1;1
"500640 Pedro Gomes";-;1;2;-;-;1;-;-;-;-;-;3;7
"500660 Ponta Porã";-;-;-;-;-;-;-;1;-;-;-;-;1
"500690 Porto Murtinho";-;-;1;-;-;-;-;-;-;-;-;-;1
"500730 Rio Negro";3;-;-;-;-;-;-;-;-;-;-;-;3
"500740 Rio Verde de Mato Grosso";-;-;-;-;-;-;-;-;1;-;-;-;1
"500755 Santa Rita do Pardo";-;-;-;-;-;-;-;-;-;1;-;-;1
"500769 São Gabriel do Oeste";-;-;-;1;-;-;-;-;-;-;-;-;1
"500770 Sete Quedas";-;1;-;-;-;-;1;-;-;-;-;-;2
"500793 Sonora";-;-;1;-;-;-;-;-;-;-;-;-;1
"500830 Três Lagoas";-;1;-;-;-;-;-;-;-;-;-;1;2
"510020 Água Boa";3;2;3;2;1;2;2;1;1;2;2;-;21
"510025 Alta Floresta";12;4;6;-;-;1;7;5;6;5;5;4;55
"510030 Alto Araguaia";1;1;2;1;-;-;1;-;-;-;-;1;7
"510035 Alto Boa Vista";1;-;-;2;-;1;3;4;-;-;-;-;11
"510040 Alto Garças";-;-;1;-;-;1;1;-;-;-;1;-;4
"510050 Alto Paraguai";-;1;-;-;-;-;1;2;-;2;2;1;9
"510060 Alto Taquari";1;-;-;1;-;-;-;-;-;-;3;-;5
"510080 Apiacás";5;1;-;1;3;1;1;1;-;3;3;3;22
"510100 Araguaiana";-;-;-;-;-;-;-;-;-;-;1;-;1
"510120 Araguainha";-;1;-;-;-;-;-;-;1;-;-;-;2
"510125 Araputanga";-;1;-;-;2;1;1;1;-;1;1;-;8
"510130 Arenápolis";-;-;-;1;-;1;1;1;-;-;-;-;4
"510140 Aripuanã";1;7;4;10;6;4;2;-;7;4;8;5;58
"510160 Barão de Melgaço";1;-;-;-;-;-;-;-;-;-;-;-;1
"510170 Barra do Bugres";4;1;3;4;1;1;1;-;6;1;2;1;25
"510180 Barra do Garças";3;2;3;2;4;5;10;15;12;14;11;-;81
"510185 Bom Jesus do Araguaia";3;-;5;8;3;1;-;-;-;2;-;-;22
"510190 Brasnorte";4;3;5;2;2;6;2;5;1;2;2;3;37
"510250 Cáceres";1;2;4;2;2;2;1;2;-;4;3;1;24
"510260 Campinápolis";12;11;5;7;3;1;2;1;3;2;2;1;50
"510263 Campo Novo do Parecis";2;1;1;1;5;2;1;1;1;2;2;1;20
"510267 Campo Verde";2;-;-;5;6;4;4;1;1;-;1;-;24
"510268 Campos de Júlio";1;-;1;-;-;-;2;-;-;-;-;-;4
"510269 Canabrava do Norte";3;7;-;-;1;-;-;5;-;-;-;-;16
"510270 Canarana";1;2;1;-;-;-;2;1;2;3;-;-;12
"510279 Carlinda";-;2;1;2;1;1;-;1;1;2;3;2;16
"510285 Castanheira";-;1;1;2;1;-;-;-;1;2;1;2;11
"510300 Chapada dos Guimarães";3;-;2;-;-;3;5;3;3;6;3;4;32
"510305 Cláudia";3;2;1;2;1;1;4;4;1;3;1;2;25
"510310 Cocalinho";-;-;1;-;-;-;-;-;-;-;1;-;2
"510320 Colíder";3;3;-;-;1;1;1;1;3;3;1;3;20
"510325 Colniza";6;8;-;4;2;4;2;1;5;14;47;25;118
"510330 Comodoro";5;-;5;2;4;6;6;4;10;6;7;7;62
"510335 Confresa";-;2;1;2;1;8;3;3;-;3;5;1;29
"510336 Conquista D'Oeste";-;-;-;-;-;1;-;1;-;-;-;-;2
"510337 Cotriguaçu";3;5;6;2;1;2;4;2;10;14;18;11;78
"510340 Cuiabá";1;1;-;-;3;-;1;1;1;-;2;1;11
"510343 Curvelândia";-;-;-;-;-;-;1;-;-;-;-;-;1
"510345 Denise";1;-;1;-;-;-;-;1;-;-;-;1;4
"510350 Diamantino";3;-;2;1;2;2;1;-;4;1;2;1;19
"510360 Dom Aquino";4;1;3;1;4;2;1;1;-;2;2;-;21
"510370 Feliz Natal";3;3;8;-;3;2;8;8;1;3;1;1;41
"510385 Gaúcha do Norte";3;1;3;-;1;2;2;3;2;2;1;2;22
"510390 General Carneiro";4;-;4;7;2;4;3;1;1;1;2;-;29
"510410 Guarantã do Norte";2;1;2;-;-;1;7;5;5;12;12;1;48
"510420 Guiratinga";-;1;2;2;-;1;1;-;4;2;1;3;17
"510450 Indiavaí";1;-;-;-;-;-;1;-;1;-;-;-;3
"510452 Ipiranga do Norte";-;-;-;-;1;1;1;2;-;1;1;1;8
"510454 Itanhangá";3;-;-;2;2;-;2;-;2;-;-;1;12
"510455 Itaúba";4;5;1;3;1;2;4;-;2;1;1;2;26
"510460 Itiquira";-;-;-;1;2;-;-;-;1;-;-;-;4
"510480 Jaciara";-;-;1;-;-;1;1;-;1;1;-;-;5
"510490 Jangada";-;1;-;-;-;2;-;1;1;1;2;-;8
"510500 Jauru";1;1;-;-;-;-;-;2;1;1;-;1;7
"510510 Juara";4;4;1;1;1;5;2;3;3;4;3;1;32
"510515 Juína";-;6;4;8;9;5;6;7;3;2;6;5;61
"510517 Juruena";3;1;-;1;-;-;-;-;2;10;14;3;34
"510520 Juscimeira";2;-;2;-;-;1;1;-;1;1;-;-;8
"510525 Lucas do Rio Verde";1;3;1;3;1;-;-;9;3;3;1;-;25
"510530 Luciara";1;-;1;-;-;-;-;-;-;-;1;-;3
"510558 Marcelândia";5;-;2;3;4;4;3;5;1;3;2;-;32
"510560 Matupá";-;1;2;-;1;3;6;5;3;2;2;2;27
"510562 Mirassol d'Oeste";-;-;-;-;-;-;1;1;-;-;-;-;2
"510590 Nobres";3;3;2;-;-;1;3;-;1;1;1;-;15
"510600 Nortelândia";2;2;-;1;4;2;1;-;2;1;-;1;16
"510610 Nossa Senhora do Livramento";-;-;-;1;1;2;-;-;2;-;1;-;7
"510615 Nova Bandeirantes";1;-;2;5;1;1;1;1;4;7;2;4;29
"510620 Nova Brasilândia";-;-;1;2;1;-;-;1;-;3;-;-;8
"510621 Nova Canaã do Norte";1;-;1;-;2;-;2;1;2;2;6;1;18
"510880 Nova Guarita";-;-;-;-;-;-;1;1;-;2;1;-;5
"510618 Nova Lacerda";-;3;-;1;-;-;2;-;-;-;3;3;12
"510885 Nova Marilândia";2;2;1;-;1;1;1;1;1;1;-;-;11
"510890 Nova Maringá";2;3;4;5;8;4;2;3;4;1;3;8;47
"510895 Nova Monte Verde";1;1;-;-;-;-;1;1;2;1;1;-;8
"510622 Nova Mutum";3;-;1;4;1;7;-;4;-;-;2;2;24
"510623 Nova Olímpia";1;1;-;-;-;-;1;-;-;-;1;1;5
"510619 Nova Santa Helena";2;-;1;-;1;-;2;1;2;1;-;3;13
"510624 Nova Ubiratã";5;1;3;4;1;7;5;7;4;3;-;-;40
"510625 Nova Xavantina";2;3;1;-;3;2;5;-;2;2;1;1;22
"510627 Novo Horizonte do Norte";1;1;-;-;-;-;-;-;-;1;1;-;4
"510626 Novo Mundo";2;-;1;-;2;1;3;1;-;2;3;3;18
"510628 Novo São Joaquim";-;-;-;1;-;-;-;1;1;1;3;1;8
"510629 Paranaíta";1;-;1;-;1;2;1;-;-;4;1;2;13
"510630 Paranatinga";4;8;4;9;16;4;13;10;12;4;4;3;91
"510637 Pedra Preta";2;3;1;2;2;-;-;-;-;2;1;-;13
"510642 Peixoto de Azevedo";4;4;2;-;3;5;3;4;9;6;6;2;48
"510645 Planalto da Serra";1;-;-;2;1;1;1;2;2;2;1;-;13
"510650 Poconé";1;1;-;-;-;1;1;-;2;1;2;1;10
"510665 Pontal do Araguaia";-;-;-;2;1;-;-;-;3;-;-;1;7
"510670 Ponte Branca";-;-;-;-;-;-;-;-;1;-;-;-;1
"510675 Pontes e Lacerda";1;1;-;1;2;1;4;-;1;3;3;1;18
"510677 Porto Alegre do Norte";1;-;-;-;-;-;1;-;-;-;1;-;3
"510680 Porto dos Gaúchos";-;-;1;-;1;-;1;2;2;4;1;-;12
"510682 Porto Esperidião";1;1;-;-;1;-;-;-;1;-;-;-;4
"510700 Poxoréo";1;4;1;1;1;-;-;1;3;1;2;-;15
"510704 Primavera do Leste";1;2;2;4;3;1;4;2;2;4;1;2;28
"510706 Querência";2;1;-;3;3;1;3;3;3;3;1;4;27
"510715 Reserva do Cabaçal";-;-;1;1;-;-;-;-;-;-;-;-;2
"510718 Ribeirão Cascalheira";-;3;3;-;1;3;2;3;9;5;-;2;31
"510720 Rio Branco";-;-;-;-;1;-;-;-;-;-;-;-;1
"510757 Rondolândia";2;-;3;2;1;-;2;-;2;-;2;-;14
"510760 Rondonópolis";4;2;4;1;-;-;-;-;3;-;1;2;17
"510770 Rosário Oeste";2;2;1;-;-;-;5;-;1;1;4;1;17
"510775 Salto do Céu";-;-;1;-;-;1;2;-;-;-;-;-;4
"510724 Santa Carmem";2;1;5;2;1;1;1;2;1;2;-;-;18
"510774 Santa Cruz do Xingu";-;-;1;-;1;-;-;1;-;-;1;-;4
"510776 Santa Rita do Trivelato";1;2;-;4;-;-;3;2;-;2;1;2;17
"510777 Santa Terezinha";-;1;-;1;-;-;-;1;1;2;-;1;7
"510726 Santo Afonso";-;-;1;1;-;-;1;-;1;-;1;-;5
"510779 Santo Antônio do Leste";-;-;1;-;-;-;-;-;2;1;-;2;6
"510780 Santo Antônio do Leverger";1;-;2;-;1;-;1;1;-;1;-;-;7
"510785 São Félix do Araguaia";4;-;4;-;-;1;1;-;9;1;2;1;23
"510730 São José do Rio Claro";3;3;3;4;3;4;2;5;2;1;-;3;33
"510735 São José do Xingu";2;1;2;1;-;2;-;3;3;-;1;7;22
"510710 São José dos Quatro Marcos";-;-;-;-;-;-;-;-;1;-;1;-;2
"510787 Sapezal";3;-;1;-;1;-;2;1;1;-;1;-;10
"510788 Serra Nova Dourada";-;2;-;1;-;-;-;2;5;5;1;-;16
"510790 Sinop";6;8;8;4;11;7;9;13;12;11;14;1;104
"510792 Sorriso";1;3;7;-;10;2;8;4;1;4;6;1;47
"510794 Tabaporã";2;1;3;1;-;3;1;2;6;4;1;1;25
"510795 Tangará da Serra";6;-;5;5;2;2;2;2;2;3;1;1;31
"510800 Tapurah";3;2;1;1;2;-;-;1;-;1;-;-;11
"510805 Terra Nova do Norte";-;1;-;-;-;-;-;-;5;-;3;-;9
"510810 Tesouro";2;-;1;-;1;-;-;2;2;-;-;-;8
"510820 Torixoréu";1;-;-;-;-;-;-;1;-;-;-;-;2
"510830 União do Sul";3;2;-;2;-;1;-;2;1;-;-;-;11
"510835 Vale de São Domingos";-;-;-;-;-;-;-;-;2;-;-;-;2
"510840 Várzea Grande";-;-;2;-;-;-;-;-;-;-;-;-;2
"510850 Vera";2;3;1;2;1;2;1;1;1;2;2;1;19
"510550 Vila Bela da Santíssima Trindade";-;2;1;1;-;-;-;-;1;-;-;-;5
"510860 Vila Rica";1;3;-;2;2;2;3;3;1;4;2;1;24
"520013 Acreúna";-;-;-;-;-;-;1;-;-;-;-;-;1
"520017 Água Fria de Goiás";-;-;-;-;-;-;1;-;-;1;1;-;3
"520060 Alto Paraíso de Goiás";1;-;-;-;1;-;-;3;-;2;1;1;9
"520082 Amaralina";-;-;-;-;-;-;-;-;-;-;1;-;1
"520085 Americano do Brasil";-;-;-;-;-;-;1;-;-;1;-;-;2
"520090 Amorinópolis";-;-;-;-;-;-;-;1;-;-;-;-;1
"520110 Anápolis";-;-;-;-;-;-;-;-;-;1;-;-;1
"520120 Anhanguera";-;-;-;-;-;-;-;-;-;-;1;1;2
"520130 Anicuns";-;-;-;-;-;-;-;-;-;-;1;-;1
"520170 Aragarças";-;-;-;-;-;-;-;-;-;1;1;-;2
"520215 Araguapaz";-;1;-;-;-;-;2;1;1;6;2;-;13
"520235 Arenópolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"520280 Avelinópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"520310 Baliza";-;2;1;-;2;1;5;1;-;3;2;2;19
"520320 Barro Alto";1;2;-;-;-;-;-;-;2;-;1;-;6
"520340 Bom Jardim de Goiás";1;-;-;-;-;-;-;-;-;-;1;-;2
"520357 Bonópolis";-;-;-;-;-;1;-;2;-;-;-;-;3
"520410 Cachoeira Alta";-;-;-;-;-;-;-;-;-;1;-;1;2
"520430 Caçu";-;-;-;1;-;-;-;-;-;-;-;1;2
"520440 Caiapônia";-;2;3;2;1;-;2;3;1;-;2;1;17
"520450 Caldas Novas";-;1;-;-;2;-;-;-;1;1;1;-;6
"520460 Campestre de Goiás";-;-;-;-;1;-;-;-;-;-;-;-;1
"520465 Campinaçu";-;-;1;-;-;-;1;-;-;-;-;-;2
"520470 Campinorte";1;-;-;1;1;-;1;-;-;-;-;1;5
"520490 Campos Belos";-;1;1;-;-;1;1;-;-;-;4;1;9
"520495 Campos Verdes";-;-;-;-;1;-;-;1;-;-;-;-;2
"520500 Carmo do Rio Verde";-;1;1;-;-;-;-;-;-;-;-;-;2
"520510 Catalão";-;-;-;-;-;-;2;-;-;1;-;1;4
"520530 Cavalcante";-;-;-;-;-;-;1;-;-;-;-;-;1
"520549 Cidade Ocidental";-;-;-;-;-;-;-;-;-;-;1;-;1
"520552 Colinas do Sul";1;2;-;1;-;-;1;-;-;2;1;-;8
"520620 Cristalina";1;-;3;-;-;-;-;2;-;4;-;-;10
"520640 Crixás";1;-;-;2;1;-;2;-;2;7;-;1;16
"520690 Davinópolis";-;-;-;-;-;-;-;-;1;-;-;-;1
"520830 Divinópolis de Goiás";1;3;-;-;2;-;-;-;1;1;1;-;9
"520725 Doverlândia";-;1;-;3;4;-;1;-;4;2;1;1;17
"520753 Faina";-;-;1;-;-;-;1;-;-;-;-;-;2
"520760 Fazenda Nova";-;-;-;-;-;-;-;-;1;-;-;-;1
"520800 Formosa";-;-;1;1;-;-;-;1;1;-;1;1;6
"520810 Formoso";-;-;-;-;-;-;-;-;-;-;-;1;1
"520860 Goianésia";-;-;-;-;-;-;-;-;-;-;1;-;1
"520870 Goiânia";1;-;-;1;-;-;-;1;1;-;-;-;4
"520890 Goiás";-;-;-;-;-;-;2;-;-;1;-;-;3
"520920 Guapó";-;-;-;1;-;-;-;-;-;-;-;-;1
"520945 Guarinos";-;-;-;-;-;-;-;-;-;1;-;-;1
"520990 Iaciara";-;-;-;-;-;-;-;1;-;-;-;-;1
"521010 Ipameri";-;-;-;-;-;-;1;-;-;-;-;-;1
"521020 Iporá";-;-;1;-;-;-;-;1;-;-;-;-;2
"521080 Itajá";-;-;-;-;-;-;-;1;-;-;-;-;1
"521090 Itapaci";1;-;-;-;-;-;-;-;-;-;-;-;1
"521100 Itapirapuã";-;-;-;-;-;-;-;-;-;1;2;-;3
"521120 Itapuranga";-;-;-;-;-;-;1;-;1;-;-;1;3
"521130 Itarumã";-;-;1;-;-;-;-;-;-;-;-;-;1
"521180 Jaraguá";1;3;-;1;1;1;1;-;-;-;-;-;8
"521190 Jataí";-;1;-;1;-;-;-;2;1;-;-;1;6
"521200 Jaupaci";-;-;-;-;-;-;-;1;-;-;-;-;1
"521220 Jussara";-;-;1;2;-;1;2;-;1;-;1;1;9
"521250 Luziânia";-;-;-;-;1;-;-;-;1;2;1;-;5
"521280 Mara Rosa";1;-;-;-;-;-;-;-;-;1;-;-;2
"521305 Mimoso de Goiás";-;-;-;-;-;-;2;-;-;-;-;-;2
"521308 Minaçu";6;-;2;1;2;2;-;-;-;1;3;-;17
"521310 Mineiros";2;1;1;2;2;-;3;5;1;1;3;1;22
"521370 Montes Claros de Goiás";-;-;-;1;-;1;1;1;-;-;-;-;4
"521375 Montividiu";-;-;-;-;-;-;1;-;-;-;-;-;1
"521377 Montividiu do Norte";1;1;1;1;-;1;-;-;-;2;1;-;8
"521380 Morrinhos";-;-;-;-;-;-;1;-;-;-;-;-;1
"521385 Morro Agudo de Goiás";-;-;-;1;-;-;-;-;-;-;-;-;1
"521400 Mozarlândia";-;-;1;-;-;-;-;-;-;-;1;-;2
"521405 Mundo Novo";-;1;-;-;-;-;-;-;-;-;-;-;1
"521410 Mutunópolis";-;-;-;2;-;1;-;-;-;-;3;-;6
"521460 Niquelândia";7;4;6;1;3;2;9;6;10;4;7;6;65
"521483 Nova Crixás";-;-;-;1;-;-;-;-;-;-;-;-;1
"521523 Novo Gama";1;1;-;-;-;-;-;-;-;1;-;-;3
"521530 Orizona";-;-;1;-;-;-;1;-;-;-;-;-;2
"521560 Padre Bernardo";-;-;-;-;1;-;-;1;-;-;-;2;4
"521565 Palestina de Goiás";-;-;2;-;-;-;-;-;-;-;-;-;2
"521640 Paraúna";-;-;-;-;-;-;-;1;-;-;-;-;1
