LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2008
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"261485 Tamandaré";-;-;-;-;-;-;1;1;-;-;-;-;2
"261530 Timbaúba";1;-;-;-;-;-;-;1;-;-;-;-;2
"261570 Triunfo";-;-;-;1;-;1;-;-;-;-;-;-;2
"261610 Verdejante";-;-;-;-;1;-;-;-;-;-;-;-;1
"261630 Vicência";-;7;1;2;4;-;1;2;2;2;-;1;22
"261640 Vitória de Santo Antão";-;1;3;-;1;4;6;6;1;2;3;8;35
"261650 Xexéu";-;-;-;-;4;2;5;4;2;-;-;-;17
"260000 Município ignorado - PE";-;1;-;-;-;-;-;-;-;-;-;-;1
"270130 Cajueiro";-;-;1;3;-;-;-;1;-;-;-;-;5
"270170 Capela";1;1;1;-;-;-;-;-;-;-;-;-;3
"270210 Colônia Leopoldina";-;-;-;-;1;1;1;2;-;1;-;1;7
"270310 Igaci";-;-;-;-;-;-;-;-;-;1;-;-;1
"270350 Jacuípe";-;-;-;-;-;-;2;1;2;-;-;-;5
"270380 Joaquim Gomes";-;1;-;-;1;3;-;-;-;-;-;1;6
"270390 Jundiá";-;-;-;-;-;-;-;-;-;-;1;-;1
"270420 Limoeiro de Anadia";-;-;-;-;-;1;-;-;-;-;-;-;1
"270510 Matriz de Camaragibe";-;-;-;-;-;-;2;-;-;-;-;-;2
"270550 Murici";-;-;-;-;-;-;1;8;3;-;-;-;12
"270560 Novo Lino";2;1;3;-;4;-;-;-;-;-;-;1;11
"270590 Olho d'Água Grande";-;-;-;-;-;-;1;-;-;-;-;-;1
"270630 Palmeira dos Índios";-;-;-;-;-;-;1;-;-;1;-;-;2
"270730 Porto Calvo";-;-;-;-;-;-;-;-;1;-;-;-;1
"270810 Santana do Mundaú";-;-;-;1;-;3;-;-;1;-;-;-;5
"270850 São Luís do Quitunde";-;-;-;-;-;1;1;-;-;-;1;-;3
"270860 São Miguel dos Campos";-;-;-;-;-;-;-;-;1;-;-;-;1
"270930 União dos Palmares";1;3;3;3;-;-;-;-;2;-;-;-;12
"270940 Viçosa";-;-;-;1;1;-;-;1;-;-;-;-;3
"280050 Areia Branca";-;-;-;-;-;-;-;1;-;-;-;-;1
"280120 Canindé de São Francisco";-;-;-;-;-;1;-;-;-;-;-;-;1
"280170 Cristinápolis";-;-;-;-;-;-;-;1;-;-;-;-;1
"280350 Lagarto";-;-;-;-;-;-;-;-;1;-;-;-;1
"280360 Laranjeiras";-;1;1;-;-;-;-;-;-;-;-;-;2
"280390 Malhador";-;-;-;-;-;1;-;-;-;-;-;-;1
"280450 Nossa Senhora da Glória";-;1;-;-;-;-;-;-;-;-;-;-;1
"290010 Abaíra";-;-;-;-;-;-;1;-;-;-;-;-;1
"290020 Abaré";-;-;-;-;1;-;-;-;-;-;-;-;1
"290070 Alagoinhas";-;1;2;1;1;-;-;-;-;-;-;-;5
"290090 Almadina";2;1;-;-;-;-;-;-;-;-;-;-;3
"290100 Amargosa";2;2;1;-;1;1;-;-;-;-;-;2;9
"290130 Andaraí";-;-;-;-;1;-;-;-;-;-;-;1;2
"290180 Antônio Gonçalves";-;-;1;-;-;2;-;-;-;-;-;-;3
"290190 Aporá";-;-;-;-;1;-;-;-;-;-;-;-;1
"290195 Apuarema";1;-;1;-;-;-;-;-;-;2;2;-;6
"290205 Araças";3;4;-;-;3;-;-;-;-;-;-;-;10
"290225 Arataca";-;1;-;-;-;1;-;-;-;-;-;-;2
"290240 Aurelino Leal";-;-;-;-;-;-;1;3;-;-;1;-;5
"290250 Baianópolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"290280 Barra da Estiva";-;2;2;-;1;-;-;-;1;1;-;-;7
"290290 Barra do Choça";1;-;-;1;-;-;-;-;1;-;1;1;5
"290320 Barreiras";2;1;-;1;-;-;-;-;-;-;-;-;4
"290330 Barro Preto";1;-;-;-;-;-;-;-;-;-;-;-;1
"290350 Belo Campo";-;-;-;-;-;2;-;-;-;-;-;-;2
"290370 Boa Nova";1;-;1;-;1;-;2;1;-;-;-;1;7
"290390 Bom Jesus da Lapa";-;-;3;-;2;-;1;1;2;3;-;2;14
"290405 Bonito";-;-;1;-;-;-;-;-;-;-;-;-;1
"290410 Boquira";-;1;-;-;-;-;-;-;-;-;-;-;1
"290460 Brumado";1;-;-;-;-;-;-;-;-;-;-;-;1
"290470 Buerarema";5;7;6;5;5;6;4;5;1;1;1;-;46
"290480 Caatiba";1;-;-;-;-;-;-;1;-;-;-;-;2
"290490 Cachoeira";1;1;1;2;-;-;-;-;1;-;-;-;6
"290510 Caém";3;1;-;-;1;3;-;1;1;-;-;-;10
"290560 Camacan";1;1;-;2;3;-;-;3;-;1;1;-;12
"290570 Camaçari";-;1;-;-;-;-;1;-;-;-;-;-;2
"290580 Camamu";12;6;4;9;17;8;13;17;25;20;14;9;154
"290590 Campo Alegre de Lourdes";-;-;-;-;-;-;-;-;-;1;-;-;1
"290600 Campo Formoso";2;2;2;-;1;4;1;1;1;-;-;-;14
"290630 Canavieiras";2;1;-;2;-;-;-;-;-;-;-;-;5
"290687 Capim Grosso";-;-;1;-;1;-;-;1;-;-;1;-;4
"290690 Caravelas";1;-;-;-;-;-;-;-;-;-;-;-;1
"290710 Carinhanha";-;-;-;-;-;-;1;-;-;-;-;-;1
"290730 Castro Alves";1;-;-;1;-;-;-;-;-;1;-;-;3
"290740 Catolândia";-;-;-;-;-;-;-;-;-;-;1;-;1
"290750 Catu";-;-;-;-;-;-;-;1;-;-;-;1;2
"290790 Cipó";1;1;-;-;-;-;-;-;-;-;-;-;2
"290800 Coaraci";2;1;-;-;-;-;1;-;-;-;-;-;4
"290810 Cocos";1;1;2;1;-;2;-;-;-;-;-;-;7
"290820 Conceição da Feira";-;-;-;-;1;-;-;-;-;-;-;-;1
"290910 Coribe";1;2;2;4;1;2;5;4;1;-;1;2;25
"290930 Correntina";3;7;-;1;2;1;1;-;-;1;4;4;24
"290950 Cravolândia";-;-;-;-;-;-;-;-;-;1;-;-;1
"290970 Cristópolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"291000 Dário Meira";-;2;-;-;-;-;1;-;1;1;2;-;7
"291030 Elísio Medrado";-;-;-;-;-;-;-;-;-;-;-;1;1
"291060 Esplanada";1;-;-;-;-;-;-;-;-;-;-;-;1
"291070 Euclides da Cunha";-;1;-;-;-;-;-;-;-;-;-;-;1
"291072 Eunápolis";-;-;1;1;1;-;1;-;-;-;-;1;5
"291080 Feira de Santana";-;-;1;-;-;-;1;-;1;-;-;-;3
"291110 Formosa do Rio Preto";1;-;-;-;-;-;-;-;-;-;-;-;1
"291120 Gandu";-;5;4;6;1;1;3;4;5;2;1;1;33
"291170 Guanambi";1;-;-;-;-;-;-;-;-;-;-;-;1
"291180 Guaratinga";-;-;-;1;1;-;-;-;-;-;-;-;2
"291210 Ibicaraí";-;-;-;-;-;-;1;-;-;-;-;1;2
"291220 Ibicoara";-;-;-;-;-;-;1;-;3;3;-;-;7
"291230 Ibicuí";2;1;-;1;-;1;-;-;1;1;-;1;8
"291260 Ibiquera";-;-;-;-;-;-;-;-;1;-;-;-;1
"291270 Ibirapitanga";-;-;-;-;-;1;-;-;-;-;-;1;2
"291290 Ibirataia";-;-;-;-;-;1;3;-;-;1;-;-;5
"291345 Igrapiúna";7;15;10;17;35;20;16;15;19;10;5;6;175
"291350 Iguaí";-;-;-;1;2;3;2;4;-;4;2;5;23
"291360 Ilhéus";3;3;3;3;1;1;4;12;13;10;10;6;69
"291390 Ipiaú";-;-;-;-;-;-;-;1;-;2;-;3;6
"291410 Ipupiara";-;2;-;-;-;-;-;-;-;-;-;-;2
"291430 Iramaia";-;-;-;-;-;-;-;-;-;-;-;1;1
"291440 Iraquara";-;-;3;1;-;-;-;-;-;-;-;-;4
"291450 Irará";-;1;-;-;-;-;-;-;-;-;-;-;1
"291460 Irecê";-;1;-;-;-;1;-;-;-;-;-;-;2
"291465 Itabela";1;-;-;-;-;2;-;-;-;-;-;-;3
"291480 Itabuna";-;-;-;1;-;2;1;-;-;-;1;-;5
"291490 Itacaré";-;-;-;1;-;-;1;-;2;1;2;1;8
"291500 Itaeté";-;-;2;-;-;-;-;-;-;-;1;-;3
"291510 Itagi";1;-;1;2;1;1;-;-;-;-;1;-;7
"291520 Itagibá";-;-;-;1;-;-;-;-;-;-;-;2;3
"291540 Itaju do Colônia";-;-;-;-;-;1;-;-;-;-;-;-;1
"291550 Itajuípe";-;-;-;-;1;1;-;-;1;-;-;1;4
"291560 Itamaraju";-;1;2;1;-;1;-;-;-;2;-;-;7
"291570 Itamari";-;1;1;4;3;1;1;3;-;2;3;-;19
"291580 Itambé";1;2;-;-;-;-;-;-;-;-;-;-;3
"291640 Itapetinga";-;-;-;-;-;-;-;-;1;-;1;-;2
"291650 Itapicuru";-;-;1;-;-;-;-;-;1;-;-;-;2
"291660 Itapitanga";1;-;1;-;1;-;-;-;-;-;-;2;5
"291670 Itaquara";1;-;-;-;-;-;2;-;-;-;-;1;4
"291685 Itatim";-;-;-;1;-;-;-;-;-;-;-;-;1
"291700 Itiúba";-;-;-;-;-;1;-;-;-;-;-;-;1
"291710 Itororó";-;2;1;1;1;2;-;-;1;-;1;1;10
"291720 Ituaçu";2;2;1;-;-;-;-;1;2;-;1;1;10
"291730 Ituberá";10;29;33;32;19;41;58;63;27;19;16;16;363
"291735 Jaborandi";-;-;-;2;2;-;-;1;1;2;1;2;11
"291750 Jacobina";1;2;1;-;-;2;-;-;-;-;1;-;7
"291760 Jaguaquara";1;-;-;-;-;-;-;-;1;2;-;-;4
"291780 Jaguaripe";-;-;-;-;-;1;-;-;-;-;-;-;1
"291800 Jequié";-;3;3;2;1;3;3;-;-;1;-;1;17
"291820 Jiquiriçá";3;5;5;2;1;3;5;1;7;3;2;3;40
"291830 Jitaúna";-;1;1;1;-;2;-;1;2;2;-;2;12
"291880 Laje";2;2;3;-;4;2;-;2;2;1;4;-;22
"291930 Lençóis";3;2;5;1;1;-;1;1;-;-;-;2;16
"291970 Macarani";-;-;1;-;-;-;-;-;-;-;-;1;2
"292060 Maragogipe";-;-;-;1;-;-;-;-;-;-;-;-;1
"292070 Maraú";2;5;6;5;8;-;2;4;10;7;8;13;70
"292090 Mascote";-;-;-;-;-;-;-;-;-;1;-;-;1
"292120 Miguel Calmon";2;1;-;-;-;2;4;1;1;3;-;1;15
"292140 Mirangaba";-;-;1;-;-;-;-;-;-;-;-;-;1
"292170 Morro do Chapéu";-;-;1;-;-;1;2;-;-;-;1;-;5
"292190 Mucugê";-;-;-;-;-;1;-;-;-;-;-;-;1
"292205 Mulungu do Morro";-;-;-;-;-;-;-;1;-;-;-;-;1
"292210 Mundo Novo";-;2;-;-;-;-;-;-;-;1;-;-;3
"292220 Muniz Ferreira";-;-;-;-;-;-;-;1;-;-;-;-;1
"292240 Mutuípe";6;5;13;3;13;7;7;13;13;6;2;5;93
"292250 Nazaré";1;-;1;-;-;-;2;-;-;-;-;-;4
"292260 Nilo Peçanha";3;5;5;8;7;9;12;15;6;9;8;5;92
"292265 Nordestina";-;-;-;-;1;-;-;-;-;-;-;-;1
"292270 Nova Canaã";-;-;1;-;1;1;1;3;-;2;1;1;11
"292275 Nova Ibiá";3;1;2;2;1;2;1;-;-;4;2;4;22
"292303 Novo Horizonte";-;-;-;-;-;-;-;1;-;1;-;-;2
"292350 Palmeiras";2;-;1;-;2;-;-;-;1;-;-;-;6
"292370 Paratinga";-;1;2;-;-;1;-;-;-;-;-;-;4
"292390 Pau Brasil";-;-;-;-;-;-;-;-;-;-;-;2;2
"292430 Piatã";-;-;-;-;-;1;-;-;-;-;-;-;1
"292440 Pilão Arcado";-;-;1;-;-;-;-;-;-;-;-;-;1
"292460 Pindobaçu";2;3;5;1;7;3;1;4;2;-;-;-;28
"292467 Piraí do Norte";-;-;-;-;-;-;3;6;2;2;2;5;20
"292480 Piritiba";-;-;-;-;-;-;-;-;1;-;-;-;1
"292500 Planalto";2;2;2;1;3;2;6;4;3;-;-;1;26
"292510 Poções";-;1;-;1;-;-;-;-;1;-;-;-;3
"292525 Ponto Novo";-;-;-;1;-;-;-;-;-;-;-;-;1
"292530 Porto Seguro";-;2;1;3;5;7;2;4;1;4;-;-;29
"292540 Potiraguá";-;-;-;-;-;-;-;-;1;-;-;-;1
"292575 Presidente Tancredo Neves";11;14;17;22;13;2;9;10;36;21;18;12;185
"292593 Quixabeira";-;-;-;1;-;-;-;-;-;-;-;-;1
"292665 Ribeirão do Largo";-;1;1;1;-;-;-;-;-;-;-;-;3
"292720 Ruy Barbosa";-;2;-;-;-;-;-;-;-;-;-;-;2
"292740 Salvador";-;-;-;-;-;1;-;-;-;1;-;1;3
"292750 Santa Bárbara";-;-;-;-;1;-;-;-;-;-;-;-;1
"292805 Santa Luzia";-;1;-;-;-;-;1;2;-;-;-;-;4
"292810 Santa Maria da Vitória";-;2;-;-;-;-;1;-;-;1;4;-;8
"292840 Santa Rita de Cássia";-;-;-;-;-;-;-;-;-;-;1;-;1
"292860 Santo Amaro";1;-;2;-;-;1;-;-;-;-;-;-;4
"292870 Santo Antônio de Jesus";-;2;-;1;-;-;-;1;-;-;1;1;6
"292890 São Desidério";-;1;-;-;-;-;-;-;-;-;-;-;1
"292910 São Felipe";-;-;-;1;-;-;-;-;-;-;-;-;1
"292905 São Félix do Coribe";1;1;-;1;-;4;4;2;1;1;-;-;15
"292935 São José da Vitória";-;-;1;-;-;-;-;-;-;-;1;-;2
"292940 São Miguel das Matas";-;2;-;1;-;-;-;-;-;-;-;-;3
"292980 Saúde";2;2;-;1;1;1;1;-;-;-;-;1;9
"292990 Seabra";2;1;1;1;-;1;-;-;-;-;1;-;7
"293010 Senhor do Bonfim";2;1;2;-;-;-;1;1;-;-;-;-;7
"293015 Serra do Ramalho";-;-;1;-;-;-;-;-;-;-;-;-;1
"293040 Serra Preta";-;-;-;1;1;1;-;2;-;-;-;-;5
"293070 Simões Filho";-;-;-;-;-;-;-;-;1;1;-;-;2
"293075 Sítio do Mato";-;-;-;-;-;-;-;-;-;-;-;1;1
"293080 Souto Soares";-;-;-;-;-;1;-;-;-;-;-;-;1
"293090 Tabocas do Brejo Velho";1;-;-;-;-;-;-;-;-;-;-;-;1
"293100 Tanhaçu";-;-;-;-;1;-;-;-;2;-;-;-;3
"293110 Tanquinho";-;-;1;-;-;-;-;-;-;-;-;-;1
"293120 Taperoá";23;24;41;30;42;37;45;28;40;28;49;35;422
"293135 Teixeira de Freitas";-;-;-;-;-;-;-;1;-;1;-;-;2
"293160 Teolândia";8;6;7;12;20;6;8;12;14;12;15;10;130
"293180 Tremedal";-;-;-;1;-;-;-;-;-;-;-;-;1
"293210 Ubaíra";14;8;8;8;5;5;3;2;4;1;2;4;64
"293220 Ubaitaba";-;1;-;-;-;-;-;-;2;-;3;-;6
"293230 Ubatã";-;-;-;-;1;-;1;-;-;-;-;-;2
"293250 Una";4;1;2;3;7;5;7;8;4;1;5;1;48
"293260 Urandi";-;-;-;1;-;-;-;-;-;-;-;-;1
"293270 Uruçuca";1;-;-;1;-;1;-;-;1;1;-;3;8
"293280 Utinga";-;-;1;-;3;-;2;-;-;-;-;1;7
"293290 Valença";15;21;19;43;26;21;31;15;15;29;30;18;283
"293330 Vitória da Conquista";1;-;-;-;-;-;-;-;-;1;-;2;4
"293340 Wagner";-;-;1;1;2;-;1;1;-;1;-;-;7
"293350 Wenceslau Guimarães";5;4;11;13;7;8;11;12;8;6;12;18;115
"310020 Abaeté";-;1;-;-;-;-;-;-;-;-;1;-;2
"310060 Água Boa";-;-;-;-;-;-;1;-;-;-;1;-;2
"310090 Águas Formosas";1;-;-;1;-;-;6;-;-;-;-;-;8
"310170 Almenara";6;10;5;-;2;-;1;3;1;2;-;2;32
"310210 Alto Rio Doce";-;-;-;-;-;-;-;1;-;-;-;-;1
"310340 Araçuaí";7;3;4;2;1;1;-;1;1;-;-;-;20
"310430 Areado";-;-;-;-;-;-;-;-;1;-;-;-;1
"310445 Aricanduva";-;-;-;-;-;-;-;1;-;-;-;-;1
"310450 Arinos";-;-;-;2;-;-;-;-;-;-;-;-;2
"310480 Augusto de Lima";-;-;-;-;-;-;-;1;-;-;-;-;1
"310510 Bambuí";-;-;1;-;-;-;-;-;-;-;-;-;1
"310520 Bandeira";-;1;1;-;-;-;-;-;-;3;1;-;6
"310620 Belo Horizonte";2;1;-;1;1;1;3;4;8;4;2;1;28
"310630 Belo Oriente";-;-;-;-;-;-;1;-;-;-;-;-;1
"310670 Betim";-;-;-;1;-;-;-;-;-;-;1;-;2
"310700 Biquinhas";-;-;-;-;-;-;-;-;1;-;-;-;1
"310730 Bocaiúva";-;-;-;-;-;-;-;-;2;1;-;-;3
"310740 Bom Despacho";-;-;-;1;-;-;-;1;-;-;-;-;2
"310780 Bom Jesus do Galho";-;-;-;1;-;1;1;-;-;-;-;-;3
"310825 Bonito de Minas";-;-;-;-;-;-;-;-;-;-;1;-;1
"310850 Botumirim";1;1;-;-;-;-;-;-;-;-;-;1;3
"310870 Brás Pires";-;-;-;-;1;-;-;1;-;-;-;-;2
"310855 Brasilândia de Minas";-;1;-;-;-;-;-;1;-;1;-;-;3
"310860 Brasília de Minas";3;4;2;2;1;-;1;1;-;-;-;-;14
"310920 Buenópolis";-;-;-;-;-;-;-;-;1;-;-;-;1
"310930 Buritis";-;-;-;1;-;-;-;-;-;-;-;-;1
"310940 Buritizeiro";1;-;1;-;-;-;-;-;-;-;-;-;2
"310980 Cachoeira Dourada";-;-;-;-;-;-;-;-;-;-;-;1;1
"311000 Caeté";-;-;-;1;-;-;-;-;-;-;-;-;1
"311010 Caiana";-;-;-;-;-;-;-;1;-;-;-;-;1
"311060 Cambuí";-;-;-;-;-;-;1;-;1;-;1;-;3
"311110 Campina Verde";-;-;-;-;-;-;-;-;-;-;-;1;1
"311170 Canaã";1;-;-;-;-;-;-;-;-;-;-;-;1
"311220 Capela Nova";-;-;-;-;-;-;-;-;-;1;-;-;1
"311230 Capelinha";-;1;-;-;-;-;-;-;-;-;-;-;1
"311265 Capitão Andrade";-;-;-;-;-;1;-;-;-;-;-;-;1
"311270 Capitão Enéas";-;-;-;1;-;-;-;-;-;-;-;-;1
"311300 Caraí";-;1;-;-;-;-;-;-;-;-;-;-;1
"311340 Caratinga";-;-;4;1;2;3;4;-;1;3;2;1;21
"311440 Carmo do Rio Claro";-;-;-;-;-;-;1;-;-;-;-;-;1
"311600 Chalé";-;-;-;-;-;-;-;1;-;-;-;-;1
"311650 Claro dos Poções";-;-;-;-;-;-;-;-;-;1;-;-;1
"311680 Coluna";-;4;1;-;-;-;-;2;1;1;1;1;11
"311700 Comercinho";-;-;-;-;-;-;2;-;-;-;-;1;3
"311783 Cônego Marinho";-;1;-;-;-;2;-;-;1;1;-;1;6
"311800 Congonhas";-;-;-;-;-;-;-;-;1;-;-;-;1
"311840 Conselheiro Pena";-;1;-;-;-;-;-;-;1;-;-;-;2
"311860 Contagem";-;-;-;-;-;-;-;-;-;-;1;-;1
"311880 Coração de Jesus";2;1;1;1;-;-;-;-;-;-;-;-;5
"311900 Cordislândia";-;-;-;-;-;-;1;-;-;-;-;-;1
"311910 Corinto";1;-;-;-;-;-;-;-;-;-;-;-;1
"311930 Coromandel";-;-;1;-;-;1;-;1;-;-;-;1;4
"311940 Coronel Fabriciano";2;2;-;1;-;-;1;-;2;-;-;-;8
"312010 Couto de Magalhães de Minas";-;-;-;-;-;1;-;-;-;-;1;1;3
"312030 Cristália";-;-;-;-;-;-;1;1;-;-;-;-;2
"312087 Curral de Dentro";-;-;-;-;-;1;-;-;-;-;-;-;1
"312120 Delfinópolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"312220 Divinolândia de Minas";-;1;-;-;-;-;-;-;-;-;-;-;1
"312230 Divinópolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"312235 Divisa Alegre";-;-;1;-;-;-;-;-;-;-;-;-;1
"312245 Divisópolis";-;-;-;-;-;-;-;-;-;-;-;1;1
"312247 Dom Bosco";-;-;-;-;-;1;-;-;-;-;-;-;1
"312320 Dores do Indaiá";-;1;-;-;-;-;-;-;-;-;-;-;1
"312352 Durandé";-;-;-;-;-;-;-;-;-;1;-;-;1
"312360 Elói Mendes";-;-;-;-;-;1;-;-;-;-;-;-;1
"312410 Esmeraldas";-;-;-;-;-;-;-;-;-;1;-;-;1
"312510 Extrema";-;-;-;-;-;-;-;-;-;-;-;1;1
"312540 Felício dos Santos";-;-;-;-;1;-;-;-;-;-;-;-;1
"312560 Felisburgo";-;-;-;-;-;-;-;-;-;1;-;-;1
"312580 Fernandes Tourinho";-;-;-;1;-;-;-;-;-;-;-;-;1
"312590 Ferros";-;-;-;-;-;-;-;-;1;2;-;1;4
"312650 Francisco Badaró";-;-;-;1;-;-;1;-;-;-;-;-;2
"312670 Francisco Sá";-;-;2;-;2;-;-;-;-;-;-;-;4
"312675 Franciscópolis";-;1;-;-;-;-;-;-;-;-;-;-;1
"312680 Frei Gaspar";1;-;-;-;-;-;-;-;-;-;-;-;1
"312695 Frei Lagonegro";-;-;-;-;1;-;-;1;-;-;-;-;2
"312705 Fronteira dos Vales";1;-;1;2;-;-;1;-;-;-;-;-;5
"312707 Fruta de Leite";-;2;-;-;-;-;-;-;-;-;-;1;3
"312730 Galiléia";-;-;-;-;-;-;-;-;-;-;-;1;1
"312770 Governador Valadares";1;2;1;-;1;-;-;-;3;1;-;1;10
"312780 Grão Mogol";-;-;1;-;1;-;-;-;1;-;-;-;3
"312930 Iapu";1;-;-;-;-;-;-;-;-;-;-;-;1
"312960 Ibiaí";1;-;-;-;-;-;-;-;-;-;-;-;1
"313005 Icaraí de Minas";-;-;-;-;-;-;2;-;-;-;-;-;2
"313030 Iguatama";-;-;-;-;-;1;1;-;1;-;-;-;3
"313055 Imbé de Minas";-;-;-;1;-;-;-;-;-;-;-;-;1
"313065 Indaiabira";-;-;-;-;-;-;-;-;1;-;-;-;1
"313090 Inhapim";-;-;1;1;-;-;-;-;-;-;-;1;3
"313115 Ipaba";-;-;-;-;-;1;-;-;2;-;-;-;3
"313120 Ipanema";-;-;-;-;-;1;-;-;-;-;-;-;1
"313130 Ipatinga";1;2;2;2;1;4;7;3;4;1;1;5;33
"313170 Itabira";-;-;-;-;-;1;-;-;-;-;-;1;2
"313180 Itabirinha";1;1;-;2;2;-;-;1;2;-;-;2;11
"313200 Itacambira";1;1;-;-;3;-;-;-;-;-;-;-;5
"313210 Itacarambi";-;1;1;-;1;1;2;-;-;1;1;-;8
"313240 Itajubá";-;-;-;-;-;-;-;-;-;-;1;-;1
"313250 Itamarandiba";-;1;-;-;2;-;-;1;-;-;-;1;5
"313270 Itambacuri";-;2;-;1;-;1;-;-;-;-;-;-;4
"313330 Itaobim";-;1;-;-;1;-;-;-;-;2;-;-;4
"313340 Itapagipe";-;-;-;-;-;-;-;1;-;-;-;-;1
"313350 Itapecerica";-;-;-;-;-;-;-;-;-;-;-;1;1
"313380 Itaúna";-;-;-;-;1;-;-;-;-;-;-;-;1
"313410 Itueta";-;-;1;-;1;-;-;-;-;-;-;-;2
"313460 Jaboticatubas";-;-;-;-;-;-;-;-;2;1;-;1;4
"313470 Jacinto";-;-;-;-;1;-;-;-;-;-;-;-;1
"313520 Januária";14;16;10;14;5;6;7;6;7;6;9;8;108
"313535 Japonvar";-;-;-;-;1;1;-;-;-;-;-;-;2
"313570 Jequitibá";1;-;-;-;-;-;-;-;-;-;-;1;2
"313580 Jequitinhonha";-;1;-;-;-;1;-;-;1;1;-;1;5
"313600 Joaíma";2;1;1;-;1;-;-;-;-;-;-;-;5
"313630 João Pinheiro";-;-;-;-;-;-;-;-;-;-;-;1;1
"313640 Joaquim Felício";1;-;-;-;-;-;-;-;-;-;-;-;1
"313650 Jordânia";-;-;-;-;1;2;-;-;-;-;-;-;3
"313655 José Raydan";-;-;-;-;-;-;-;-;-;-;-;1;1
"313680 Juramento";1;-;-;-;-;-;-;-;-;-;-;-;1
"313695 Juvenília";-;-;-;-;1;-;-;-;-;-;-;-;1
"313700 Ladainha";-;1;1;2;1;-;1;1;1;1;-;-;9
"313730 Lagoa dos Patos";-;-;-;-;1;-;-;-;-;-;-;-;1
"313753 Lagoa Grande";-;1;-;-;-;-;-;-;-;-;-;1;2
"313760 Lagoa Santa";-;-;1;-;-;-;-;2;3;3;-;2;11
"313770 Lajinha";-;-;-;-;-;-;-;-;-;-;-;1;1
"313835 Leme do Prado";-;-;-;-;-;-;-;1;-;-;-;-;1
"313840 Leopoldina";-;-;-;1;-;-;-;-;-;-;-;-;1
"313867 Luisburgo";-;1;-;-;-;-;2;-;1;-;-;-;4
"313868 Luislândia";-;-;-;1;-;-;-;-;-;-;-;-;1
"313920 Malacacheta";-;1;-;3;-;3;3;1;-;5;1;1;18
"313930 Manga";1;-;1;-;-;-;-;-;2;1;-;1;6
"313940 Manhuaçu";1;-;1;-;-;1;-;1;-;-;-;-;4
"313960 Mantena";1;-;-;1;-;-;-;-;-;-;-;1;3
"314000 Mariana";-;-;-;-;-;-;-;-;2;1;-;-;3
"314030 Marliéria";-;-;-;-;-;1;1;2;1;-;1;-;6
"314050 Martinho Campos";1;-;-;-;-;-;-;1;-;-;-;-;2
"314055 Mata Verde";-;-;-;-;-;-;-;-;1;-;-;1;2
"317150 Mathias Lobato";-;-;-;-;1;-;-;-;-;-;-;-;1
"314140 Medina";-;2;-;1;-;-;-;-;-;-;-;-;3
"314170 Mesquita";-;-;-;-;-;-;-;-;1;-;-;-;1
"314180 Minas Novas";2;1;-;1;-;-;-;-;-;-;-;-;4
"314200 Mirabela";-;-;1;-;-;-;-;-;1;-;-;-;2
"314210 Miradouro";-;-;-;-;-;-;1;-;-;-;-;-;1
"314225 Miravânia";-;-;-;-;-;1;-;1;-;-;-;-;2
"314270 Montalvânia";-;-;-;1;-;1;-;-;-;-;-;2;4
"314290 Monte Azul";1;-;-;-;-;-;-;-;-;-;-;-;1
"314330 Montes Claros";2;4;4;4;7;1;4;5;2;1;7;4;45
"314350 Morada Nova de Minas";-;-;-;-;-;-;-;-;-;1;-;-;1
"314390 Muriaé";-;-;-;-;1;-;-;-;-;-;-;-;1
"314400 Mutum";-;-;1;-;-;-;-;-;5;4;3;-;13
"314430 Nanuque";-;-;-;-;-;1;-;-;-;-;-;-;1
"314435 Naque";-;-;-;-;-;-;-;-;-;1;-;-;1
"314437 Natalândia";-;-;-;-;-;-;-;-;-;-;-;1;1
"314470 Nova Era";-;-;1;-;-;-;-;-;-;-;-;-;1
"314480 Nova Lima";-;-;-;-;-;-;-;-;-;1;-;1;2
"314510 Nova Resende";-;-;1;-;-;-;-;-;-;-;-;-;1
"313660 Nova União";-;-;-;-;-;-;-;1;-;-;-;-;1
"314530 Novo Cruzeiro";1;-;-;-;1;-;-;-;1;-;-;1;4
"314535 Novo Oriente de Minas";-;-;-;-;-;-;-;-;1;-;-;-;1
"314537 Novorizonte";-;1;-;-;-;1;-;-;-;-;-;-;2
"314585 Oratórios";-;1;-;-;-;-;-;-;-;-;-;-;1
"314587 Orizânia";-;-;-;-;-;-;1;-;-;-;-;-;1
"314620 Ouro Verde de Minas";1;1;-;-;-;-;-;-;-;-;-;-;2
"314630 Padre Paraíso";-;-;-;-;-;-;1;-;-;1;-;1;3
"314650 Pains";-;-;1;-;-;-;-;-;-;-;-;-;1
"314670 Palma";-;-;-;-;-;-;-;-;-;-;1;-;1
"314675 Palmópolis";-;-;-;-;-;-;-;-;1;-;-;-;1
