LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2012
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"260880 Lajedo";-;-;-;-;-;-;-;-;-;-;-;1;1
"260890 Limoeiro";-;-;1;-;2;3;1;4;1;1;-;-;13
"260900 Macaparana";1;-;-;-;-;-;-;1;1;1;-;1;5
"260910 Machados";-;-;-;-;-;-;-;-;-;-;-;1;1
"260940 Moreno";-;-;3;1;9;5;5;-;4;1;-;-;28
"261000 Palmares";-;-;-;-;-;1;1;-;-;-;-;1;3
"261060 Paudalho";-;1;-;-;-;-;-;-;1;-;-;-;2
"261070 Paulista";-;-;-;-;-;1;-;-;-;-;2;1;4
"261090 Pesqueira";-;1;7;-;-;-;-;3;1;13;3;-;28
"261130 Pombos";-;1;-;-;-;-;-;1;-;-;-;-;2
"261150 Quipapá";1;-;1;-;4;4;-;1;-;3;-;-;14
"261160 Recife";-;-;2;-;-;-;-;-;-;-;-;-;2
"261180 Ribeirão";-;-;-;1;-;-;-;1;-;1;2;2;7
"261247 Santa Cruz da Baixa Verde";-;-;-;-;-;-;-;-;-;1;-;-;1
"261290 São Benedito do Sul";1;1;-;-;-;-;-;-;-;1;1;-;4
"261380 São Vicente Ferrer";-;1;1;1;-;-;-;1;1;-;-;1;6
"261390 Serra Talhada";-;-;-;-;-;-;1;1;-;-;-;-;2
"261420 Sirinhaém";1;-;2;-;-;4;-;1;-;-;1;-;9
"261530 Timbaúba";-;2;-;1;-;1;-;2;-;1;1;-;8
"261570 Triunfo";-;-;-;1;-;1;-;-;-;-;-;-;2
"261620 Vertentes";1;-;-;-;-;-;-;-;-;-;-;-;1
"261630 Vicência";-;-;1;-;1;1;4;2;1;-;-;-;10
"261640 Vitória de Santo Antão";-;-;3;2;3;2;1;-;1;1;1;3;17
"261650 Xexéu";-;2;1;-;-;-;-;-;-;-;1;1;5
"270080 Belém";-;-;-;-;-;-;-;-;1;-;-;-;1
"270210 Colônia Leopoldina";1;-;1;1;-;3;3;2;1;-;2;-;14
"270350 Jacuípe";-;-;-;-;-;1;3;-;-;-;-;-;4
"270380 Joaquim Gomes";-;-;-;-;1;-;-;1;-;1;1;-;4
"270390 Jundiá";-;1;-;-;-;-;-;-;-;-;-;-;1
"270560 Novo Lino";-;1;1;-;-;-;-;-;-;-;1;3;6
"270630 Palmeira dos Índios";-;-;-;-;-;1;-;-;-;-;-;-;1
"270760 Quebrangulo";-;-;-;1;-;-;1;-;-;-;-;-;2
"270830 São José da Laje";1;-;-;-;-;-;-;-;-;-;-;-;1
"270850 São Luís do Quitunde";-;-;-;-;-;-;-;-;-;1;-;-;1
"270900 Tanque d'Arca";-;-;-;-;1;1;-;3;5;2;1;-;13
"270930 União dos Palmares";-;-;2;-;-;1;-;-;2;-;1;-;6
"270940 Viçosa";-;-;-;-;-;-;2;-;-;2;1;-;5
"280030 Aracaju";-;1;-;-;-;-;-;1;-;-;-;-;2
"280340 Japoatã";-;-;1;-;-;-;-;-;1;-;-;-;2
"280440 Neópolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"280480 Nossa Senhora do Socorro";1;-;-;-;-;-;-;-;-;-;-;-;1
"280490 Pacatuba";-;-;-;-;-;-;1;-;-;-;-;-;1
"280600 Ribeirópolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"280670 São Cristóvão";-;-;-;1;-;-;-;-;-;-;-;-;1
"280680 São Domingos";-;-;1;-;-;-;-;-;-;-;-;-;1
"290010 Abaíra";-;-;-;-;1;-;-;-;-;-;-;-;1
"290060 Aiquara";1;-;-;-;-;-;-;-;-;1;-;-;2
"290090 Almadina";-;-;1;-;1;-;-;-;-;-;-;-;2
"290100 Amargosa";-;-;-;3;2;1;4;3;6;3;-;3;25
"290130 Andaraí";-;1;1;-;-;-;1;-;-;1;-;-;4
"290140 Angical";-;-;1;-;-;-;-;-;-;-;-;-;1
"290195 Apuarema";1;-;-;1;1;3;3;5;3;-;-;-;17
"290205 Araças";-;-;1;5;1;1;-;-;-;-;-;-;8
"290225 Arataca";1;2;-;-;-;-;1;-;1;1;-;-;6
"290230 Aratuípe";-;-;-;1;1;-;1;2;-;-;2;1;8
"290240 Aurelino Leal";2;4;-;-;1;1;1;1;1;-;-;1;12
"290250 Baianópolis";-;1;-;-;-;-;-;-;-;-;-;-;1
"290265 Banzaê";-;-;1;-;-;-;-;-;-;-;-;-;1
"290280 Barra da Estiva";8;2;1;1;1;3;1;-;-;-;1;1;19
"290290 Barra do Choça";-;-;1;-;-;-;-;-;-;-;-;-;1
"290310 Barra do Rocha";-;-;-;-;-;1;1;-;-;-;-;-;2
"290320 Barreiras";3;1;-;-;1;-;1;-;-;1;-;-;7
"290330 Barro Preto";-;-;-;-;-;-;-;-;2;-;-;-;2
"290350 Belo Campo";-;-;1;-;-;-;-;-;-;-;-;-;1
"290370 Boa Nova";-;-;-;-;-;-;2;1;2;1;-;-;6
"290390 Bom Jesus da Lapa";7;2;3;1;1;1;1;1;-;2;5;1;25
"290405 Bonito";2;-;-;-;2;-;1;-;-;-;-;-;5
"290410 Boquira";-;-;-;1;-;-;-;-;-;-;-;-;1
"290420 Botuporã";1;-;-;-;-;-;-;-;-;-;-;-;1
"290430 Brejões";-;-;2;-;-;-;2;-;-;-;-;-;4
"290440 Brejolândia";-;-;-;-;-;-;-;1;-;-;-;-;1
"290470 Buerarema";-;1;2;1;2;1;1;2;2;-;1;-;13
"290485 Cabaceiras do Paraguaçu";-;-;-;-;-;-;-;-;-;-;-;1;1
"290490 Cachoeira";-;-;-;-;2;-;-;-;-;1;1;1;5
"290510 Caém";1;-;-;-;-;-;-;-;-;-;-;-;1
"290540 Cairu";-;-;-;-;-;-;-;2;-;-;2;-;4
"290560 Camacan";-;-;1;-;-;-;-;-;1;1;-;-;3
"290570 Camaçari";-;-;-;-;-;-;-;-;1;-;-;-;1
"290580 Camamu";6;9;18;15;9;14;24;15;8;8;9;4;139
"290600 Campo Formoso";-;-;2;-;1;-;1;-;-;-;-;-;4
"290620 Canarana";-;-;-;-;-;-;1;-;-;-;-;-;1
"290630 Canavieiras";-;-;1;2;-;1;-;2;-;-;-;-;6
"290700 Cardeal da Silva";-;-;-;1;-;-;-;-;-;-;-;-;1
"290710 Carinhanha";-;-;-;-;-;-;-;1;-;-;-;-;1
"290750 Catu";-;-;1;-;-;-;-;-;-;-;-;-;1
"290800 Coaraci";3;2;3;-;-;1;-;-;-;-;-;-;9
"290810 Cocos";2;-;1;-;1;2;-;1;2;-;1;-;10
"290870 Condeúba";-;-;-;-;-;1;-;-;-;-;-;-;1
"290880 Contendas do Sincorá";-;-;1;-;-;-;-;1;-;-;-;-;2
"290910 Coribe";1;-;-;-;-;-;-;-;-;-;-;1;2
"290930 Correntina";1;2;1;-;2;1;-;-;-;2;-;-;9
"290950 Cravolândia";-;-;-;3;-;2;1;1;1;-;-;-;8
"290980 Cruz das Almas";1;-;-;-;-;-;-;-;-;-;-;-;1
"291000 Dário Meira";3;2;1;-;-;3;2;5;6;-;1;2;25
"291040 Encruzilhada";-;-;-;-;-;1;-;-;1;-;-;-;2
"291050 Entre Rios";-;-;-;-;1;-;-;-;-;-;-;-;1
"290050 Érico Cardoso";-;-;1;-;-;-;-;-;-;-;-;-;1
"291072 Eunápolis";-;-;2;-;-;-;1;2;-;1;-;-;6
"291077 Feira da Mata";-;-;-;-;-;-;1;-;-;-;-;-;1
"291085 Filadélfia";-;-;-;-;-;1;-;-;-;-;-;1;2
"291090 Firmino Alves";-;1;1;-;-;-;-;1;-;-;-;-;3
"291100 Floresta Azul";3;1;-;-;-;-;-;-;-;-;-;-;4
"291110 Formosa do Rio Preto";-;-;-;1;-;-;-;-;-;-;-;-;1
"291120 Gandu";7;4;2;-;8;7;12;9;3;5;3;4;64
"291170 Guanambi";-;1;-;-;-;-;-;-;-;-;-;-;1
"291180 Guaratinga";-;1;-;2;-;-;-;-;-;1;-;-;4
"291210 Ibicaraí";1;-;1;-;-;-;-;-;-;-;2;-;4
"291220 Ibicoara";4;2;3;4;1;4;2;1;-;2;-;4;27
"291230 Ibicuí";1;-;-;-;-;-;2;1;-;-;-;-;4
"291240 Ibipeba";-;-;-;-;1;-;-;-;-;-;-;-;1
"291270 Ibirapitanga";7;4;1;3;6;3;10;10;4;2;4;-;54
"291290 Ibirataia";2;1;2;-;-;-;1;1;1;1;1;-;10
"291345 Igrapiúna";15;5;7;10;16;6;20;22;19;13;9;4;146
"291350 Iguaí";5;1;-;3;1;1;-;1;-;-;-;-;12
"291360 Ilhéus";1;3;1;6;6;7;7;4;7;4;-;7;53
"291390 Ipiaú";2;-;1;1;1;1;3;1;1;1;-;1;13
"291430 Iramaia";-;-;-;-;-;-;-;1;-;-;-;-;1
"291440 Iraquara";4;3;2;1;-;4;1;2;-;5;2;1;25
"291450 Irará";-;1;-;-;-;-;-;-;-;-;-;-;1
"291460 Irecê";-;-;-;-;1;-;-;-;-;-;-;-;1
"291465 Itabela";4;-;4;-;-;-;-;-;-;1;-;1;10
"291470 Itaberaba";1;-;-;-;-;-;-;-;1;-;-;-;2
"291480 Itabuna";1;2;1;2;-;-;1;1;-;3;1;1;13
"291490 Itacaré";2;2;5;1;5;3;7;2;5;4;-;-;36
"291500 Itaeté";-;1;-;-;-;-;1;-;-;-;-;-;2
"291510 Itagi";-;1;1;1;1;1;2;2;3;4;1;1;18
"291520 Itagibá";1;-;3;-;-;-;4;-;-;2;-;-;10
"291530 Itagimirim";-;-;-;-;-;-;1;-;-;-;-;-;1
"291540 Itaju do Colônia";1;-;-;-;-;-;-;-;-;-;-;1;2
"291550 Itajuípe";-;-;-;-;1;-;-;1;-;-;-;-;2
"291560 Itamaraju";-;-;-;-;-;1;1;1;1;3;6;-;13
"291570 Itamari";2;1;1;1;5;1;2;2;1;1;1;-;18
"291580 Itambé";-;2;-;2;2;-;3;-;-;-;1;-;10
"291660 Itapitanga";4;-;-;-;-;-;-;-;2;1;-;-;7
"291670 Itaquara";-;-;-;-;-;-;-;2;-;-;-;-;2
"291680 Itarantim";-;-;-;-;-;-;1;-;-;-;-;-;1
"291690 Itiruçu";-;-;1;-;-;-;-;-;-;-;-;-;1
"291700 Itiúba";-;-;1;-;-;-;-;-;-;-;-;-;1
"291710 Itororó";1;2;-;1;3;-;1;-;-;-;-;-;8
"291720 Ituaçu";1;3;-;-;-;-;2;-;-;2;-;2;10
"291730 Ituberá";33;25;37;21;38;43;39;20;19;9;18;19;321
"291735 Jaborandi";-;-;1;1;-;-;1;-;2;-;-;-;5
"291740 Jacaraci";-;-;-;-;1;-;-;-;-;-;-;-;1
"291750 Jacobina";-;-;-;1;-;-;2;1;-;-;-;-;4
"291760 Jaguaquara";-;3;2;1;1;1;4;7;1;1;-;1;22
"291780 Jaguaripe";2;2;2;-;-;-;4;4;3;1;8;2;28
"291800 Jequié";8;3;5;4;6;3;6;8;3;6;7;2;61
"291820 Jiquiriçá";4;2;4;7;2;2;-;2;2;-;1;1;27
"291830 Jitaúna";7;2;2;-;-;5;4;6;4;3;-;3;36
"291840 Juazeiro";-;-;-;-;-;-;-;-;1;-;-;-;1
"291845 Jucuruçu";-;-;-;-;1;-;-;-;-;-;-;-;1
"291855 Jussari";-;-;1;-;-;-;-;-;-;-;-;-;1
"291870 Lafaiete Coutinho";-;-;1;-;-;-;-;-;-;-;1;-;2
"291880 Laje";2;2;2;4;1;3;4;1;4;3;2;1;29
"291920 Lauro de Freitas";1;-;1;-;-;-;-;-;-;-;-;-;2
"291930 Lençóis";6;2;1;-;1;1;-;1;-;-;1;-;13
"291940 Licínio de Almeida";1;-;-;-;-;-;-;-;-;-;-;-;1
"291955 Luís Eduardo Magalhães";-;1;-;-;-;-;-;-;-;-;-;-;1
"292000 Maiquinique";-;-;-;1;-;-;-;-;-;-;-;1;2
"292050 Maracás";-;-;1;-;-;-;-;-;-;1;-;-;2
"292070 Maraú";6;5;13;12;10;11;13;10;12;13;13;8;126
"292120 Miguel Calmon";1;1;2;1;1;1;2;2;2;3;-;2;18
"292170 Morro do Chapéu";1;-;-;-;-;-;-;-;-;-;-;-;1
"292190 Mucugê";-;-;-;-;-;-;-;-;-;-;1;-;1
"292200 Mucuri";-;-;1;-;-;-;-;-;-;-;-;-;1
"292205 Mulungu do Morro";-;-;-;-;-;-;-;-;-;1;-;-;1
"292220 Muniz Ferreira";-;1;-;-;-;-;-;-;-;-;-;-;1
"292240 Mutuípe";6;4;4;6;7;11;2;5;6;5;13;3;72
"292250 Nazaré";-;-;-;-;-;-;-;1;-;-;-;1;2
"292260 Nilo Peçanha";10;9;16;15;15;17;16;19;7;10;8;8;150
"292270 Nova Canaã";-;-;-;-;-;-;1;2;-;1;-;-;4
"292275 Nova Ibiá";4;2;1;1;3;2;4;3;2;1;1;2;26
"292280 Nova Itarana";-;-;-;-;1;-;-;-;-;-;-;-;1
"292320 Oliveira dos Brejinhos";1;-;-;1;-;-;-;-;-;-;-;-;2
"292350 Palmeiras";1;-;-;-;1;1;1;1;1;-;-;-;6
"292370 Paratinga";1;1;-;-;-;1;-;-;-;-;-;-;3
"292390 Pau Brasil";-;-;3;-;1;-;-;2;2;-;1;1;10
"292460 Pindobaçu";2;-;2;-;2;-;1;1;2;2;1;1;14
"292467 Piraí do Norte";6;2;2;2;1;3;7;3;1;3;3;3;36
"292470 Piripá";-;1;-;2;-;-;-;-;-;-;-;-;3
"292500 Planalto";1;-;-;-;-;-;-;1;-;2;-;1;5
"292510 Poções";3;-;-;-;-;-;-;-;-;-;-;-;3
"292530 Porto Seguro";2;1;-;1;1;1;3;-;3;1;-;2;15
"292550 Prado";-;-;-;-;1;-;2;-;-;1;-;-;4
"292575 Presidente Tancredo Neves";15;12;31;48;24;25;41;29;12;33;20;16;306
"292640 Riacho de Santana";-;-;-;1;-;-;-;-;-;-;-;-;1
"292665 Ribeirão do Largo";-;2;-;-;1;-;-;1;2;-;-;-;6
"292700 Rio Real";1;1;-;-;-;-;-;-;-;-;-;-;2
"292740 Salvador";-;-;-;-;1;3;2;1;-;-;-;-;7
"292770 Santa Cruz Cabrália";1;-;3;2;2;1;-;-;1;2;-;-;12
"292780 Santa Cruz da Vitória";-;1;-;-;-;-;1;-;-;-;-;-;2
"292805 Santa Luzia";1;5;2;2;1;-;-;-;-;-;-;-;11
"292810 Santa Maria da Vitória";7;1;3;2;4;1;1;1;1;1;3;2;27
"292820 Santana";-;-;1;1;-;-;-;-;-;-;-;-;2
"292860 Santo Amaro";-;-;-;-;1;1;-;4;-;-;-;-;6
"292870 Santo Antônio de Jesus";1;-;1;-;-;-;1;-;2;-;-;3;8
"292890 São Desidério";1;-;-;-;-;-;-;-;-;-;-;-;1
"292910 São Felipe";-;-;-;-;1;-;-;-;-;-;-;-;1
"292900 São Félix";-;-;-;-;-;-;-;-;1;-;-;-;1
"292905 São Félix do Coribe";1;-;3;4;1;1;4;-;3;-;1;-;18
"292935 São José da Vitória";1;-;-;-;1;-;1;-;1;1;-;-;5
"292940 São Miguel das Matas";1;2;4;2;4;5;3;4;1;1;1;1;29
"292975 Saubara";-;-;-;-;-;-;-;1;-;-;-;-;1
"292980 Saúde";-;-;-;-;2;-;-;-;-;-;-;-;2
"292990 Seabra";1;-;1;1;-;-;-;1;-;1;-;1;6
"293010 Senhor do Bonfim";1;-;1;2;1;1;1;-;1;-;1;1;10
"293015 Serra do Ramalho";-;1;1;-;-;1;-;1;-;-;1;1;6
"293030 Serra Dourada";-;1;-;-;-;-;-;-;-;-;-;-;1
"293040 Serra Preta";-;-;-;-;-;-;-;-;-;-;-;1;1
"293050 Serrinha";-;-;1;-;-;-;-;-;-;-;-;-;1
"293070 Simões Filho";1;-;-;1;-;-;-;-;-;-;-;-;2
"293080 Souto Soares";-;1;-;-;-;-;-;1;-;-;-;-;2
"293090 Tabocas do Brejo Velho";1;-;-;-;-;-;-;-;-;-;1;-;2
"293100 Tanhaçu";-;-;-;-;-;-;1;-;-;-;-;-;1
"293120 Taperoá";25;16;14;53;61;70;88;59;54;27;9;3;479
"293135 Teixeira de Freitas";-;-;-;1;-;-;-;-;-;-;-;-;1
"293160 Teolândia";8;10;14;19;22;19;54;34;15;23;15;6;239
"293210 Ubaíra";2;1;3;3;2;3;3;1;3;2;10;16;49
"293220 Ubaitaba";1;5;1;2;3;1;1;2;-;2;-;-;18
"293230 Ubatã";-;-;-;-;1;-;-;-;-;-;1;1;3
"293250 Una";1;4;3;2;9;4;4;2;3;2;3;2;39
"293270 Uruçuca";-;-;-;4;2;-;5;1;-;4;1;-;17
"293280 Utinga";-;-;-;-;-;-;1;-;-;1;-;-;2
"293290 Valença";24;25;43;61;70;45;95;94;73;47;34;22;633
"293317 Varzedo";-;1;1;-;-;-;1;1;-;-;-;-;4
"293320 Vera Cruz";-;-;-;1;-;-;-;-;-;-;-;-;1
"293330 Vitória da Conquista";1;-;1;-;-;-;-;-;-;1;-;1;4
"293340 Wagner";1;-;-;-;1;1;-;-;1;-;-;-;4
"293350 Wenceslau Guimarães";19;19;23;31;18;23;45;39;52;35;39;21;364
"290000 Município ignorado - BA";-;-;-;1;-;-;-;-;1;-;-;1;3
"310050 Açucena";-;-;-;-;-;-;-;1;-;-;-;-;1
"310060 Água Boa";1;-;-;-;-;-;-;-;-;2;-;-;3
"310090 Águas Formosas";-;-;-;-;-;-;-;-;1;-;-;-;1
"310110 Aimorés";-;-;-;-;-;-;1;-;-;-;-;-;1
"310170 Almenara";6;2;-;4;3;5;1;2;4;3;1;2;33
"315350 Alto Jequitibá";-;-;-;-;1;2;-;-;-;-;-;-;3
"310210 Alto Rio Doce";-;-;-;-;-;-;-;1;-;-;-;-;1
"310220 Alvarenga";-;1;-;-;-;-;-;-;-;-;-;-;1
"310285 Angelândia";-;-;-;-;-;-;1;-;-;-;-;-;1
"310300 Antônio Dias";-;-;-;-;-;-;1;-;-;-;-;-;1
"310340 Araçuaí";-;1;-;-;1;-;1;-;-;-;-;-;3
"310445 Aricanduva";-;-;-;-;-;-;-;-;-;-;1;-;1
"310450 Arinos";-;-;-;-;-;-;-;-;-;-;-;1;1
"310470 Ataléia";1;-;-;-;-;-;-;-;-;1;-;-;2
"310520 Bandeira";-;-;-;-;-;-;-;-;-;1;-;-;1
"310560 Barbacena";-;-;-;-;-;-;-;-;-;-;1;-;1
"310570 Barra Longa";-;1;-;-;-;-;-;-;-;-;-;-;1
"310610 Belmiro Braga";-;-;-;-;-;-;-;-;-;1;-;-;1
"310620 Belo Horizonte";-;3;1;-;2;2;-;1;1;2;1;1;14
"310640 Belo Vale";-;-;-;-;-;-;1;-;-;-;-;-;1
"310650 Berilo";-;-;-;-;-;-;-;-;-;-;1;-;1
"310665 Berizal";1;2;-;-;-;-;-;-;-;-;-;-;3
"310670 Betim";-;2;1;-;1;1;-;1;1;-;-;1;8
"310730 Bocaiúva";-;1;-;-;-;-;-;-;-;-;-;-;1
"310740 Bom Despacho";-;-;-;-;-;-;-;-;-;2;-;-;2
"310780 Bom Jesus do Galho";-;1;-;-;-;-;-;-;-;-;-;-;1
"310860 Brasília de Minas";-;1;1;-;1;1;-;-;1;3;-;-;8
"310880 Braúnas";1;-;-;-;-;-;-;-;-;-;-;-;1
"310900 Brumadinho";1;-;-;-;1;1;-;-;-;-;1;1;5
"310925 Bugre";1;-;-;-;-;-;-;-;-;-;-;-;1
"310940 Buritizeiro";-;-;1;-;-;-;-;-;-;-;-;-;1
"310270 Cachoeira de Pajeú";1;-;-;-;1;1;-;1;-;2;-;1;7
"311060 Cambuí";-;-;-;-;-;-;-;-;-;-;1;-;1
"311070 Cambuquira";-;-;-;-;-;-;1;-;1;-;-;-;2
"311300 Caraí";2;-;-;-;-;-;-;1;-;-;-;1;4
"311320 Carandaí";-;-;-;-;-;-;-;-;-;1;-;-;1
"311330 Carangola";1;-;-;-;-;-;-;-;-;-;-;-;1
"311340 Caratinga";-;2;-;1;-;1;1;-;-;1;1;-;7
"311350 Carbonita";-;-;2;-;1;1;-;-;-;-;-;-;4
"311430 Carmo do Paranaíba";-;-;-;-;-;-;-;-;1;-;-;-;1
"311480 Carvalhos";-;-;-;-;-;1;-;-;-;-;-;-;1
"311545 Catuji";1;-;-;-;-;-;-;1;-;1;-;1;4
"311610 Chapada do Norte";1;-;-;-;-;-;-;1;-;-;-;1;3
"311615 Chapada Gaúcha";-;-;1;-;-;-;-;-;-;-;-;-;1
"311650 Claro dos Poções";-;-;-;-;-;-;-;-;-;-;1;-;1
"311680 Coluna";-;2;-;-;-;-;1;-;-;1;-;-;4
"311700 Comercinho";1;-;3;1;-;1;1;-;-;-;-;-;7
"311730 Conceição das Alagoas";-;-;-;-;-;-;-;-;-;-;-;1;1
"311783 Cônego Marinho";-;-;-;-;1;-;-;1;-;-;-;1;3
"311840 Conselheiro Pena";-;-;-;-;-;1;-;-;-;-;-;-;1
"311860 Contagem";-;1;-;-;-;-;-;-;-;-;-;-;1
"311870 Coqueiral";-;-;-;-;-;-;-;1;-;-;-;-;1
"311880 Coração de Jesus";-;-;-;-;-;-;-;-;-;1;-;-;1
"311910 Corinto";-;-;1;-;-;1;-;-;-;-;-;-;2
"311940 Coronel Fabriciano";-;-;1;-;-;1;-;1;-;-;-;1;4
"311950 Coronel Murta";-;-;-;-;-;1;-;-;-;-;-;1;2
"312030 Cristália";-;-;-;-;-;-;1;-;-;-;-;-;1
"312060 Crucilândia";1;-;-;-;-;-;-;-;-;-;-;-;1
"312087 Curral de Dentro";-;-;-;-;-;-;-;-;-;1;-;-;1
"312090 Curvelo";-;-;-;1;2;-;1;1;-;-;-;-;5
"312160 Diamantina";1;1;1;-;1;-;-;-;-;-;-;-;4
"312230 Divinópolis";-;1;-;-;-;-;1;-;-;-;-;1;3
"312235 Divisa Alegre";1;-;-;-;-;-;-;-;-;-;-;-;1
"312245 Divisópolis";-;2;1;1;-;-;-;-;-;-;-;-;4
"312250 Dom Cavati";-;-;-;-;-;-;-;-;-;-;1;-;1
"312260 Dom Joaquim";-;-;-;-;-;-;1;-;-;-;-;1;2
"312352 Durandé";-;-;-;-;-;1;-;-;-;-;-;-;1
"312360 Elói Mendes";-;-;1;-;-;-;-;-;-;-;-;-;1
"312370 Engenheiro Caldas";-;-;1;-;-;-;-;-;-;-;-;-;1
"312410 Esmeraldas";-;-;1;1;-;1;-;-;1;-;-;-;4
"312430 Espinosa";-;-;-;-;-;-;1;-;-;-;-;-;1
"312480 Estrela do Sul";-;-;1;-;-;-;-;-;-;-;-;-;1
"312510 Extrema";1;-;2;3;2;1;-;-;-;-;1;-;10
"312560 Felisburgo";-;-;-;-;-;-;1;1;-;-;-;-;2
"312590 Ferros";-;1;1;1;2;-;-;1;-;-;-;-;6
"312670 Francisco Sá";-;-;-;-;1;-;-;-;-;-;-;-;1
"312675 Franciscópolis";-;-;-;-;-;-;-;1;-;-;-;-;1
"312680 Frei Gaspar";-;-;-;-;-;-;-;-;-;-;1;-;1
"312690 Frei Inocêncio";-;-;-;-;-;-;-;-;-;1;1;-;2
"312695 Frei Lagonegro";-;-;-;-;1;-;-;-;-;-;-;-;1
"312707 Fruta de Leite";1;-;-;-;-;-;-;-;-;1;-;-;2
"312710 Frutal";-;1;-;1;-;-;-;-;-;-;-;-;2
"312750 Gonzaga";-;-;-;-;-;-;-;-;1;-;-;-;1
"312770 Governador Valadares";1;-;2;-;1;1;-;1;1;-;1;1;9
"312780 Grão Mogol";1;-;-;2;-;1;-;1;1;-;-;-;6
"312800 Guanhães";-;-;-;-;-;-;-;1;-;-;-;-;1
"312820 Guaraciaba";-;-;-;-;-;-;1;-;-;-;-;-;1
"312965 Ibiracatu";-;-;-;-;-;1;-;-;-;-;-;-;1
"312980 Ibirité";-;-;-;-;-;-;-;-;1;-;-;-;1
"313005 Icaraí de Minas";-;1;-;-;-;-;-;-;-;2;-;-;3
"313055 Imbé de Minas";-;-;-;-;-;-;-;-;-;-;-;1;1
"313065 Indaiabira";-;1;-;-;-;-;-;-;-;-;-;-;1
"313090 Inhapim";-;5;1;-;1;-;1;2;-;-;-;6;16
"313115 Ipaba";-;-;-;1;-;-;-;-;-;-;-;-;1
"313130 Ipatinga";4;4;7;-;1;-;2;1;-;-;1;2;22
"313170 Itabira";-;-;-;-;-;1;-;-;-;-;-;-;1
"313190 Itabirito";1;-;-;-;-;-;-;-;-;-;-;-;1
"313210 Itacarambi";1;-;-;-;-;1;1;-;-;-;-;-;3
"313250 Itamarandiba";-;-;-;-;-;-;-;-;-;-;1;-;1
"313270 Itambacuri";-;-;1;1;-;-;-;-;-;-;-;-;2
"313330 Itaobim";-;-;-;1;-;-;-;-;-;-;-;-;1
"313350 Itapecerica";-;-;-;-;-;-;-;-;-;-;1;-;1
"313380 Itaúna";-;-;1;-;-;-;-;-;-;-;1;-;2
"313400 Itinga";1;-;-;-;-;-;-;-;-;-;-;-;1
"313460 Jaboticatubas";-;1;-;-;-;-;-;1;-;-;-;-;2
"313470 Jacinto";-;-;-;-;-;-;1;-;-;-;1;1;3
"313490 Jacutinga";-;1;-;-;-;-;1;-;-;-;-;-;2
"313505 Jaíba";-;-;-;-;-;-;-;-;-;-;-;1;1
"313510 Janaúba";-;-;-;1;-;-;-;-;-;-;-;1;2
"313520 Januária";6;11;5;4;5;4;3;8;5;7;8;7;73
"313545 Jenipapo de Minas";-;-;-;-;-;-;1;-;-;-;-;1;2
"313550 Jequeri";-;-;-;-;-;-;-;-;-;-;-;1;1
"313580 Jequitinhonha";1;1;2;2;2;1;1;2;-;-;-;-;12
"313600 Joaíma";-;-;-;-;-;-;-;-;-;-;1;-;1
"313630 João Pinheiro";-;-;-;-;-;-;-;1;-;-;-;2;3
"313650 Jordânia";3;-;-;-;-;1;2;-;1;-;-;-;7
"313652 José Gonçalves de Minas";3;-;-;-;-;-;-;-;-;-;-;-;3
"313657 Josenópolis";-;1;-;-;-;-;-;-;-;-;-;-;1
"313670 Juiz de Fora";-;-;1;-;-;-;-;-;-;-;1;-;2
"313695 Juvenília";-;1;-;-;-;-;-;-;-;-;1;-;2
"313700 Ladainha";-;1;-;-;-;-;2;2;-;3;2;-;10
"313710 Lagamar";-;-;-;-;-;-;-;-;-;1;-;-;1
"313720 Lagoa da Prata";-;-;-;-;-;-;-;-;-;-;1;-;1
"313750 Lagoa Formosa";-;-;-;1;-;-;-;-;-;-;1;-;2
"313760 Lagoa Santa";-;-;-;-;1;-;-;-;-;-;-;-;1
"313770 Lajinha";2;-;1;-;-;1;-;-;-;-;-;1;5
"313865 Lontra";-;2;-;-;-;-;-;-;-;-;-;-;2
"313867 Luisburgo";-;-;1;1;-;-;-;-;-;-;-;-;2
"313868 Luislândia";-;-;-;-;-;-;-;-;-;1;-;-;1
"313900 Machado";-;-;-;-;-;-;2;1;-;-;-;-;3
"313920 Malacacheta";-;-;-;-;-;-;-;-;1;1;-;1;3
"313930 Manga";-;1;-;1;1;1;2;1;-;-;-;-;7
"313940 Manhuaçu";-;2;-;-;-;2;-;-;-;-;-;1;5
"313960 Mantena";-;-;-;-;-;-;-;-;-;-;-;1;1
"314000 Mariana";-;-;-;-;-;-;1;-;-;-;-;-;1
"314050 Martinho Campos";-;-;-;-;1;-;1;2;-;-;-;-;4
"314070 Mateus Leme";-;-;-;-;-;-;1;-;-;-;-;-;1
"317150 Mathias Lobato";-;-;1;-;-;-;-;-;-;-;-;-;1
"314085 Matias Cardoso";-;-;1;-;-;-;-;-;-;-;-;-;1
"314140 Medina";2;-;-;-;1;-;-;1;-;-;2;-;6
"314150 Mendes Pimentel";1;-;-;-;-;-;-;-;-;-;-;-;1
