LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2011
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"313820 Lavras";1;-;-;1;-;1;-;-;-;-;-;-;3
"313835 Leme do Prado";-;-;-;-;-;-;2;-;-;-;-;-;2
"313840 Leopoldina";1;-;-;-;-;-;-;-;-;-;-;-;1
"313865 Lontra";-;-;1;-;-;-;-;-;-;-;1;-;2
"313867 Luisburgo";1;-;-;-;-;-;-;-;-;-;-;-;1
"313868 Luislândia";-;-;-;-;-;-;-;-;1;-;-;-;1
"313920 Malacacheta";-;-;1;-;-;-;-;-;-;-;1;1;3
"313930 Manga";-;2;-;-;1;-;-;3;-;-;2;1;9
"313940 Manhuaçu";4;4;3;-;1;1;1;3;3;-;-;2;22
"313950 Manhumirim";-;1;1;-;-;-;-;-;-;-;1;-;3
"314000 Mariana";-;1;1;-;-;-;-;-;-;-;-;-;2
"314015 Mário Campos";1;-;-;-;-;-;-;-;-;-;-;-;1
"314050 Martinho Campos";-;1;-;-;-;-;1;-;-;-;-;-;2
"314060 Materlândia";-;-;-;1;-;-;-;-;-;-;-;-;1
"314070 Mateus Leme";-;1;3;-;1;-;1;-;-;-;-;-;6
"314090 Matipó";1;-;-;-;-;-;-;-;-;1;-;-;2
"314110 Matozinhos";-;-;-;-;-;-;-;-;-;-;-;1;1
"314140 Medina";2;-;1;-;-;-;-;-;-;-;-;-;3
"314150 Mendes Pimentel";-;-;-;-;1;-;1;-;-;-;-;-;2
"314160 Mercês";1;-;-;-;-;-;-;-;-;-;-;-;1
"314170 Mesquita";-;-;-;-;-;-;1;-;-;-;-;-;1
"314180 Minas Novas";7;6;3;7;5;4;2;-;2;1;3;2;42
"314200 Mirabela";3;2;-;-;-;-;-;-;1;-;-;-;6
"314220 Miraí";-;-;-;-;-;-;-;1;-;1;-;-;2
"314225 Miravânia";1;-;-;-;1;-;-;-;-;-;3;-;5
"314250 Monjolos";-;-;-;1;-;-;-;-;-;-;-;-;1
"314270 Montalvânia";-;2;-;-;-;-;1;-;-;3;2;1;9
"314310 Monte Carmelo";1;-;-;-;-;-;-;1;-;-;-;-;2
"314330 Montes Claros";8;4;3;2;6;4;4;7;1;6;9;7;61
"314345 Montezuma";-;-;-;-;1;-;-;-;1;1;-;-;3
"314350 Morada Nova de Minas";-;1;-;-;-;-;-;-;-;-;-;-;1
"314370 Morro do Pilar";-;1;-;-;-;-;-;-;-;-;-;1;2
"314390 Muriaé";-;-;1;-;-;1;-;-;-;-;-;-;2
"314400 Mutum";2;1;2;1;-;1;1;-;2;-;-;2;12
"314430 Nanuque";-;-;-;-;-;-;1;-;-;-;-;-;1
"314435 Naque";1;-;-;-;-;-;-;-;-;-;-;-;1
"314465 Ninheira";-;-;-;-;-;-;-;1;-;-;-;-;1
"314480 Nova Lima";1;1;1;-;1;-;-;1;-;1;-;-;6
"314505 Nova Porteirinha";1;-;-;-;-;-;-;-;-;-;-;-;1
"314520 Nova Serrana";-;-;-;-;-;1;-;-;-;-;-;-;1
"313660 Nova União";1;-;-;-;-;-;-;-;-;-;-;-;1
"314530 Novo Cruzeiro";3;4;4;2;1;-;2;3;-;2;2;2;25
"314535 Novo Oriente de Minas";1;-;-;-;-;-;-;1;1;-;-;1;4
"314537 Novorizonte";2;3;-;-;-;-;1;1;5;4;2;1;19
"314585 Oratórios";-;-;-;1;-;-;-;-;-;-;-;-;1
"314587 Orizânia";-;-;-;-;-;-;-;-;-;-;-;1;1
"314590 Ouro Branco";-;-;-;-;-;-;-;-;1;-;-;-;1
"314610 Ouro Preto";1;-;-;-;-;-;-;-;-;-;-;-;1
"314620 Ouro Verde de Minas";1;-;-;-;-;-;-;-;-;-;-;-;1
"314625 Padre Carvalho";3;-;1;-;-;-;-;-;-;1;-;-;5
"314630 Padre Paraíso";-;-;1;-;-;-;-;-;-;-;1;-;2
"314710 Pará de Minas";-;-;-;1;-;-;-;-;-;-;-;-;1
"314700 Paracatu";2;6;4;-;4;1;1;-;-;2;3;-;23
"314720 Paraguaçu";-;-;-;-;-;-;-;-;-;-;1;-;1
"314740 Paraopeba";-;1;-;-;-;-;-;-;-;-;-;-;1
"314770 Passa Tempo";2;-;-;-;-;-;-;-;-;-;-;-;2
"314750 Passabém";1;1;-;-;-;-;-;1;-;-;-;-;3
"314795 Patis";-;-;-;-;-;-;-;-;-;-;1;-;1
"314800 Patos de Minas";3;-;-;1;1;2;1;1;-;1;-;-;10
"314840 Paulistas";-;1;1;-;-;-;-;-;-;1;-;-;3
"314850 Pavão";-;-;-;-;1;-;-;-;-;-;-;-;1
"314870 Pedra Azul";3;2;1;-;2;-;-;1;1;-;-;3;13
"314915 Pedras de Maria da Cruz";-;1;-;-;-;-;-;-;-;-;-;-;1
"314930 Pedro Leopoldo";1;-;2;-;1;-;-;-;-;-;-;-;4
"314995 Periquito";-;-;-;-;-;1;-;-;-;-;1;-;2
"315015 Piedade de Caratinga";-;1;-;1;-;-;-;-;2;-;-;-;4
"315020 Piedade de Ponte Nova";-;-;-;-;-;1;-;-;-;-;-;-;1
"315053 Pingo-d'Água";-;-;-;-;-;1;-;-;-;1;-;-;2
"315057 Pintópolis";-;-;-;-;-;1;-;-;-;-;-;-;1
"315080 Piranga";-;-;-;-;-;-;-;-;-;1;-;1;2
"315120 Pirapora";1;3;1;-;1;1;-;2;-;-;-;-;9
"315140 Pitangui";1;2;-;-;-;2;-;-;-;-;-;1;6
"315210 Ponte Nova";-;1;1;1;-;-;-;-;-;-;-;-;3
"315213 Ponto Chique";-;-;1;-;-;-;-;-;-;-;-;-;1
"315230 Porto Firme";-;-;-;1;-;-;-;-;-;-;1;-;2
"315240 Poté";1;-;-;-;1;-;1;1;1;1;-;-;6
"315250 Pouso Alegre";1;2;-;-;2;-;-;2;-;-;-;-;7
"315290 Pratápolis";-;1;-;-;-;-;-;-;-;-;-;-;1
"315300 Pratinha";1;-;-;-;-;-;-;-;-;-;-;-;1
"315310 Presidente Bernardes";-;-;-;1;-;1;-;-;-;-;-;-;2
"315320 Presidente Juscelino";-;1;-;-;-;-;-;-;-;-;-;1;2
"315340 Presidente Olegário";-;-;1;1;-;1;-;-;-;-;-;-;3
"315390 Raposos";-;1;-;-;-;3;1;-;-;-;-;-;5
"315400 Raul Soares";-;-;2;1;-;-;1;-;2;-;-;-;6
"315445 Riachinho";1;-;-;-;-;-;-;-;-;-;-;-;1
"315450 Riacho dos Machados";1;-;1;-;-;-;-;-;-;-;-;-;2
"315460 Ribeirão das Neves";-;-;1;2;-;-;-;-;2;-;-;-;5
"315480 Rio Acima";2;-;-;-;-;-;-;2;2;2;-;1;9
"315510 Rio do Prado";-;-;-;-;-;-;-;-;-;-;-;1;1
"315560 Rio Pardo de Minas";6;4;5;2;-;1;-;3;1;2;4;2;30
"315580 Rio Pomba";-;-;1;-;-;-;-;-;-;-;-;-;1
"315600 Rio Vermelho";-;-;1;-;-;-;1;1;-;-;-;-;3
"315610 Ritápolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"315660 Rubim";-;-;-;1;-;-;-;-;-;-;1;-;2
"315670 Sabará";3;1;1;1;2;-;2;2;-;2;2;-;16
"315700 Salinas";4;4;3;2;-;1;-;1;-;4;3;1;23
"315710 Salto da Divisa";-;-;-;1;1;-;2;-;-;-;-;1;5
"315725 Santa Bárbara do Leste";-;-;1;1;-;-;-;-;-;-;-;-;2
"315737 Santa Cruz de Salinas";-;-;-;-;1;-;-;-;-;-;-;-;1
"315740 Santa Cruz do Escalvado";-;-;-;-;-;-;-;-;-;-;2;-;2
"315760 Santa Fé de Minas";1;-;-;-;-;-;1;1;-;-;-;-;3
"315780 Santa Luzia";1;1;-;3;-;2;-;1;-;1;2;-;11
"315790 Santa Margarida";-;1;1;-;-;-;-;-;-;-;-;-;2
"315820 Santa Maria do Suaçuí";-;-;1;1;-;-;-;-;-;-;-;-;2
"315935 Santa Rita de Minas";-;-;-;-;-;-;-;1;-;-;-;-;1
"315960 Santa Rita do Sapucaí";-;-;-;-;1;-;1;1;1;-;-;1;5
"315980 Santa Vitória";-;1;-;-;-;-;-;-;-;-;-;-;1
"315850 Santana de Pirapama";1;-;-;-;-;-;-;1;-;-;-;1;3
"315890 Santana do Manhuaçu";-;-;-;2;-;-;-;-;-;-;-;-;2
"315900 Santana do Riacho";-;-;-;-;-;1;-;-;-;-;-;-;1
"316010 Santo Antônio do Grama";1;-;-;-;-;-;1;-;-;-;-;-;2
"316030 Santo Antônio do Jacinto";-;-;-;-;-;-;-;1;-;-;-;-;1
"316045 Santo Antônio do Retiro";-;1;-;-;-;-;1;-;-;-;1;1;4
"316060 Santo Hipólito";-;1;-;-;-;1;-;-;-;-;-;-;2
"316095 São Domingos das Dores";-;2;-;4;1;-;-;-;-;1;-;1;9
"316100 São Domingos do Prata";-;-;-;-;-;-;-;-;-;1;-;-;1
"316110 São Francisco";2;5;4;-;-;-;1;2;1;2;2;-;19
"316150 São Geraldo";-;-;-;1;-;-;-;-;-;-;-;-;1
"316170 São Gonçalo do Abaeté";-;-;-;-;1;-;-;-;-;-;-;-;1
"316225 São João da Lagoa";-;-;-;-;-;-;-;-;-;1;-;1;2
"316240 São João da Ponte";1;1;4;2;-;-;-;1;-;1;2;-;12
"316245 São João das Missões";4;2;-;1;7;5;16;4;2;3;2;3;49
"316255 São João do Manhuaçu";-;-;1;-;-;-;-;-;-;1;-;-;2
"316257 São João do Manteninha";-;-;1;-;-;-;-;-;-;-;-;-;1
"316265 São João do Pacuí";2;1;-;-;-;-;-;-;-;-;1;1;5
"316270 São João do Paraíso";-;-;-;1;1;-;1;-;1;2;3;2;11
"316280 São João Evangelista";1;-;1;1;-;-;-;-;-;-;-;2;5
"316295 São José da Lapa";-;-;-;-;1;1;1;-;-;-;-;-;3
"316350 São José do Jacuri";-;-;-;1;-;-;-;-;-;-;-;-;1
"316400 São Pedro dos Ferros";-;-;-;2;-;-;-;-;-;-;-;-;2
"316420 São Romão";2;1;-;-;-;-;-;-;-;-;-;-;3
"316510 São Tomás de Aquino";-;-;-;-;-;-;-;-;-;-;1;-;1
"316553 Sarzedo";-;-;1;-;-;-;-;-;-;-;-;-;1
"316556 Sem-Peixe";-;-;-;-;-;1;-;-;-;-;-;-;1
"316590 Senador Modestino Gonçalves";1;-;-;-;-;1;-;-;-;-;-;-;2
"316650 Serra Azul de Minas";-;-;-;-;-;-;-;-;-;1;1;-;2
"316680 Serra do Salitre";-;-;-;-;-;-;1;-;-;-;-;-;1
"316695 Serranópolis de Minas";-;-;-;-;-;-;-;-;-;-;1;-;1
"316720 Sete Lagoas";1;1;-;-;1;-;-;1;-;-;-;1;5
"316555 Setubinha";-;1;-;-;-;-;1;-;-;-;-;-;2
"316760 Simonésia";-;4;-;-;-;-;-;-;-;-;-;-;4
"316800 Taiobeiras";1;-;-;1;1;3;-;-;-;1;2;1;10
"316805 Taparuba";-;2;-;-;-;-;-;-;-;-;-;-;2
"316830 Taquaraçu de Minas";1;-;-;-;-;-;-;-;-;-;-;-;1
"316840 Tarumirim";1;-;1;-;-;-;-;-;-;-;-;-;2
"316860 Teófilo Otoni";-;2;3;-;6;1;1;2;1;4;5;5;30
"316870 Timóteo";2;1;-;-;-;-;-;-;1;-;2;1;7
"316900 Tocantins";1;-;-;-;2;-;-;-;-;-;-;-;3
"316930 Três Corações";-;-;-;-;1;-;-;1;-;-;-;1;3
"316935 Três Marias";2;1;-;-;-;-;-;-;1;-;-;-;4
"316970 Turmalina";-;-;1;-;-;-;-;-;-;-;1;2;4
"316990 Ubá";2;2;1;-;-;2;-;-;-;1;1;-;9
"317000 Ubaí";-;-;1;1;2;-;-;-;1;1;-;-;6
"317005 Ubaporanga";4;2;-;2;-;-;-;3;3;3;-;-;17
"317020 Uberlândia";1;1;-;-;1;1;-;1;-;-;-;1;6
"317040 Unaí";1;4;1;1;2;-;-;-;-;3;1;-;13
"317052 Urucuia";2;1;-;-;-;-;-;-;-;2;-;-;5
"317057 Vargem Alegre";-;-;-;-;-;-;-;-;2;-;-;-;2
"317065 Vargem Grande do Rio Pardo";-;-;1;-;-;-;-;-;-;-;-;-;1
"317070 Varginha";1;-;-;-;-;-;-;-;-;-;-;-;1
"317080 Várzea da Palma";4;3;2;-;4;3;-;1;1;1;1;3;23
"317090 Varzelândia";2;8;6;7;2;3;3;2;3;-;4;3;43
"317100 Vazante";-;-;-;-;-;-;-;-;-;-;-;1;1
"317115 Vermelho Novo";-;-;-;-;-;-;-;-;-;-;1;-;1
"317120 Vespasiano";1;2;-;2;-;-;-;-;1;-;-;1;7
"317130 Viçosa";-;-;-;-;-;-;-;-;-;2;-;-;2
"317160 Virgem da Lapa";-;-;-;-;-;-;-;-;2;1;1;-;4
"317190 Virgolândia";-;-;-;-;-;-;-;-;-;-;1;-;1
"317200 Visconde do Rio Branco";1;-;2;-;-;-;-;-;-;-;-;-;3
"310000 Município ignorado - MG";-;-;2;-;-;1;-;-;1;-;-;-;4
"320010 Afonso Cláudio";3;6;3;3;1;-;2;2;-;1;1;1;23
"320040 Anchieta";-;-;-;-;1;-;-;-;-;-;-;-;1
"320080 Baixo Guandu";-;-;-;-;-;-;-;-;-;-;1;-;1
"320090 Barra de São Francisco";-;-;-;-;-;-;-;-;1;-;-;-;1
"320115 Brejetuba";2;5;2;2;1;3;-;-;-;-;-;-;15
"320130 Cariacica";2;3;-;1;1;1;-;-;1;3;2;3;17
"320160 Conceição da Barra";-;-;-;-;-;-;-;1;-;-;-;-;1
"320190 Domingos Martins";-;-;-;-;-;-;-;-;2;1;1;-;4
"320240 Guarapari";-;-;1;-;-;1;-;-;-;-;-;-;2
"320245 Ibatiba";1;-;-;1;2;1;1;-;-;-;-;-;6
"320260 Iconha";-;-;-;-;-;-;-;-;-;1;-;-;1
"320265 Irupi";-;-;-;-;-;-;-;-;-;1;-;-;1
"320270 Itaguaçu";1;-;-;-;-;-;-;1;-;-;-;-;2
"320300 Iúna";1;-;1;-;1;-;-;1;-;-;-;1;5
"320316 Laranja da Terra";-;2;-;-;-;-;-;-;-;-;-;-;2
"320320 Linhares";-;-;1;-;-;-;-;-;-;-;-;-;1
"320334 Marechal Floriano";-;-;-;-;-;-;-;-;2;-;-;1;3
"320335 Marilândia";-;-;-;-;-;-;-;-;1;-;1;-;2
"320380 Muqui";-;-;-;-;-;-;-;-;1;-;-;-;1
"320400 Pancas";-;-;-;-;1;-;-;-;-;1;1;1;4
"320425 Ponto Belo";-;-;-;-;-;1;-;-;-;-;-;-;1
"320435 Rio Bananal";1;-;-;-;-;-;-;-;-;-;-;-;1
"320450 Santa Leopoldina";-;-;1;-;-;1;-;-;-;-;1;1;4
"320460 Santa Teresa";1;-;-;-;-;-;-;-;-;-;-;-;1
"320470 São Gabriel da Palha";3;-;1;1;-;-;-;-;-;-;-;-;5
"320501 Sooretama";-;-;-;-;-;1;-;-;-;-;-;-;1
"320503 Vargem Alta";-;-;-;-;-;-;-;-;-;-;1;-;1
"320506 Venda Nova do Imigrante";-;1;-;-;-;-;-;-;-;-;-;-;1
"320510 Viana";-;-;2;-;-;-;-;-;-;-;-;-;2
"320517 Vila Valério";-;-;-;-;-;1;-;-;-;-;-;-;1
"320520 Vila Velha";-;-;-;-;-;1;-;-;-;-;-;-;1
"330025 Arraial do Cabo";-;-;-;-;-;-;-;-;-;1;-;-;1
"330080 Cachoeiras de Macacu";-;-;-;-;1;-;-;-;-;-;-;-;1
"330090 Cambuci";1;-;-;-;-;-;-;-;-;-;-;-;1
"330100 Campos dos Goytacazes";-;-;-;-;-;1;-;-;-;-;-;1;2
"330170 Duque de Caxias";-;1;-;-;-;-;-;-;-;-;-;-;1
"330180 Engenheiro Paulo de Frontin";-;-;1;-;-;-;-;-;-;-;-;-;1
"330200 Itaguaí";1;-;-;-;-;-;-;-;-;-;-;1;2
"330220 Itaperuna";-;-;-;1;-;-;-;-;-;-;-;-;1
"330250 Magé";-;1;-;-;-;-;-;-;-;-;-;-;1
"330280 Mendes";-;-;-;-;-;1;-;-;-;-;-;-;1
"330285 Mesquita";-;-;1;-;-;-;-;-;-;-;-;-;1
"330290 Miguel Pereira";-;-;-;-;-;-;-;1;-;-;-;-;1
"330310 Natividade";-;-;-;-;-;-;-;-;1;-;-;-;1
"330340 Nova Friburgo";-;1;-;-;-;-;-;-;-;-;-;-;1
"330350 Nova Iguaçu";1;-;-;-;1;-;-;-;-;-;-;-;2
"330370 Paraíba do Sul";-;-;-;-;-;-;-;1;-;-;-;-;1
"330380 Paraty";-;1;-;-;-;-;-;-;-;-;-;-;1
"330430 Rio Bonito";-;-;-;-;-;-;-;-;-;-;1;-;1
"330440 Rio Claro";-;-;-;-;-;-;-;1;-;-;-;-;1
"330455 Rio de Janeiro";4;-;3;1;2;-;-;1;1;-;2;3;17
"330480 São Fidélis";2;-;1;1;-;-;-;-;1;1;-;-;6
"330510 São João de Meriti";-;-;-;-;-;-;1;-;-;-;-;-;1
"330540 Sapucaia";-;-;-;1;-;-;-;-;-;-;-;-;1
"330580 Teresópolis";-;-;-;-;-;-;-;1;-;-;2;-;3
"330590 Trajano de Moraes";-;-;-;-;-;-;-;-;1;-;-;-;1
"330600 Três Rios";1;-;-;1;-;-;-;-;1;1;-;-;4
"330610 Valença";-;-;-;-;1;-;-;-;-;-;-;-;1
"330615 Varre-Sai";-;-;-;-;-;-;-;1;-;-;-;-;1
"350010 Adamantina";-;-;-;-;-;-;-;-;-;-;1;-;1
"350030 Aguaí";-;-;-;-;-;-;-;-;-;-;1;-;1
"350070 Agudos";-;-;-;-;-;-;-;-;1;-;1;-;2
"350180 Américo de Campos";-;-;-;-;-;1;-;-;-;-;-;-;1
"350260 Aparecida d'Oeste";-;-;-;-;-;-;-;-;-;-;1;-;1
"350270 Apiaí";-;-;-;-;1;-;-;-;-;-;-;-;1
"350280 Araçatuba";-;-;-;-;-;-;-;1;-;-;-;-;1
"350290 Araçoiaba da Serra";-;-;-;-;-;1;-;-;-;-;-;-;1
"350335 Arco-Íris";-;-;-;-;-;-;-;1;-;-;-;-;1
"350380 Artur Nogueira";-;-;-;-;-;-;-;1;-;-;-;-;1
"350450 Avaré";-;-;-;-;-;-;1;-;-;-;-;-;1
"350460 Bady Bassitt";-;-;-;-;-;1;-;-;-;-;-;-;1
"350540 Barra do Turvo";-;2;-;-;-;-;-;-;-;3;-;1;6
"350550 Barretos";1;1;-;-;-;-;-;-;-;1;-;-;3
"350600 Bauru";1;-;-;-;-;-;1;-;-;-;-;-;2
"350650 Birigui";1;-;-;-;-;-;-;-;-;1;1;-;3
"350740 Borborema";-;-;-;-;-;-;-;-;1;-;-;-;1
"350750 Botucatu";-;-;-;-;-;-;-;1;-;-;-;-;1
"350760 Bragança Paulista";1;-;-;-;-;-;-;-;-;-;-;-;1
"350860 Cachoeira Paulista";-;-;-;-;-;1;-;-;-;-;1;1;3
"350925 Cajati";-;-;-;-;-;-;-;-;-;1;-;1;2
"350940 Cajuru";-;-;-;-;1;-;-;-;-;-;-;-;1
"351050 Caraguatatuba";-;-;-;-;-;-;-;-;-;-;-;1;1
"351160 Cesário Lange";-;-;-;-;-;-;-;-;-;-;1;-;1
"351200 Colina";-;-;-;-;-;-;-;-;1;-;-;-;1
"351280 Cosmópolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"351300 Cotia";-;-;-;-;-;-;-;-;-;-;1;-;1
"351480 Eldorado";1;1;-;-;-;-;2;2;-;-;-;-;6
"351600 Flórida Paulista";-;-;-;1;-;-;-;-;-;-;-;-;1
"351640 Franco da Rocha";1;-;-;-;-;-;-;-;-;-;-;-;1
"351820 Guararapes";1;-;1;-;-;-;-;-;-;-;-;-;2
"351860 Guariba";-;-;-;-;-;-;-;1;-;-;-;-;1
"351870 Guarujá";-;-;-;-;-;-;-;-;1;-;-;-;1
"351880 Guarulhos";-;-;-;-;1;-;-;-;-;-;-;-;1
"351907 Hortolândia";-;-;1;-;-;-;-;-;-;-;-;-;1
"351930 Ibaté";-;-;1;-;-;-;-;-;-;-;-;-;1
"352050 Indaiatuba";-;-;-;-;-;-;-;-;-;-;1;1;2
"352070 Indiaporã";-;-;-;-;-;-;1;-;-;-;-;-;1
"352100 Iperó";-;-;-;-;1;-;-;-;-;-;-;-;1
"352120 Iporanga";3;-;1;-;1;-;1;-;1;-;-;-;7
"352215 Itaóca";1;4;-;-;-;-;1;1;1;-;-;-;8
"352260 Itapira";-;1;-;-;-;-;-;-;-;-;-;-;1
"352330 Itariri";-;-;-;-;-;-;-;-;1;1;-;-;2
"352370 Itirapuã";-;-;-;1;-;-;-;-;-;-;-;-;1
"352410 Ituverava";-;-;-;-;1;-;-;-;-;-;-;-;1
"352440 Jacareí";-;-;-;-;-;-;-;-;-;-;1;-;1
"352460 Jacupiranga";-;1;1;-;1;-;-;-;-;-;-;-;3
"352470 Jaguariúna";-;-;-;-;-;-;-;-;-;-;1;-;1
"352480 Jales";-;-;-;-;-;1;-;-;-;-;-;-;1
"352510 Jardinópolis";1;-;-;-;1;-;-;-;-;-;-;-;2
"352610 Juquiá";-;1;-;-;-;-;-;-;1;-;-;-;2
"352630 Lagoinha";-;-;-;-;-;-;-;-;-;-;1;-;1
"352670 Leme";1;-;-;-;-;-;-;-;-;-;-;-;1
"352710 Lins";-;-;-;1;-;-;-;-;-;-;-;-;1
"352760 Luís Antônio";-;-;-;-;-;1;-;-;-;-;-;-;1
"352780 Lupércio";-;-;-;-;-;-;-;1;-;-;-;-;1
"352840 Mairinque";-;-;-;-;-;-;-;2;-;-;-;-;2
"352850 Mairiporã";-;-;1;-;1;-;-;-;-;-;-;-;2
"352970 Miguelópolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"352990 Miracatu";-;-;-;-;-;-;-;-;1;-;-;-;1
"353070 Mogi Guaçu";1;-;-;-;-;-;-;-;-;-;-;1;2
"353080 Mogi Mirim";-;-;1;-;-;-;1;-;-;-;-;-;2
"353130 Monte Alto";-;-;-;1;-;-;-;-;-;-;-;-;1
"353240 Nazaré Paulista";-;-;-;-;-;-;-;1;-;-;-;-;1
"353320 Nova Independência";-;-;-;-;-;-;-;-;-;-;1;-;1
"353380 Óleo";-;-;-;-;-;1;-;-;-;-;-;-;1
"353460 Osvaldo Cruz";-;1;-;-;-;-;-;-;-;-;-;-;1
"353470 Ourinhos";-;-;-;-;-;-;-;-;1;-;-;-;1
"353490 Pacaembu";-;-;-;-;-;-;1;-;1;-;-;-;2
"353550 Paraguaçu Paulista";1;-;-;-;-;-;-;-;-;-;-;-;1
"353620 Pariquera-Açu";-;1;-;-;-;-;-;-;-;-;-;-;1
"353720 Pedro de Toledo";-;-;-;-;-;-;-;-;-;1;-;1;2
"353870 Piracicaba";-;1;-;2;-;-;-;-;-;-;-;-;3
"353880 Piraju";-;-;-;-;-;-;1;-;-;-;-;-;1
"353950 Pitangueiras";-;-;-;-;-;-;-;1;-;-;-;-;1
"354060 Porto Feliz";-;-;-;-;-;-;-;-;2;-;-;-;2
"354140 Presidente Prudente";-;-;-;1;-;-;-;-;-;-;-;-;1
"354280 Ribeira";2;1;-;-;2;2;-;-;1;-;1;-;9
"354330 Ribeirão Pires";-;-;-;-;-;-;-;-;-;1;-;-;1
"354340 Ribeirão Preto";-;-;-;-;1;-;-;-;-;-;-;1;2
"354380 Rinópolis";-;-;-;-;-;-;-;-;-;-;1;-;1
"354390 Rio Claro";-;-;1;-;-;1;-;-;-;-;-;-;2
"354440 Rubiácea";-;-;-;-;-;-;-;-;-;1;-;-;1
"354510 Salmourão";-;-;1;-;1;-;-;-;-;-;-;-;2
"354870 São Bernardo do Campo";-;-;-;-;-;1;-;-;-;-;-;-;1
"354980 São José do Rio Preto";-;-;-;-;1;-;-;-;-;-;-;-;1
"354990 São José dos Campos";-;-;-;-;-;-;-;-;-;1;-;-;1
"355030 São Paulo";-;-;1;1;-;-;-;2;-;2;-;-;6
"355060 São Roque";-;-;-;1;-;-;-;1;3;-;1;-;6
"355150 Serrana";-;1;1;2;-;-;-;-;-;-;-;-;4
"355180 Sete Barras";-;3;-;1;1;2;1;-;-;1;1;-;10
"355200 Silveiras";-;-;-;-;-;-;1;-;-;-;-;-;1
"355220 Sorocaba";1;1;-;1;-;-;2;1;-;-;2;1;9
"355330 Tambaú";1;-;-;-;-;-;-;-;-;-;-;-;1
"355430 Teodoro Sampaio";1;-;-;-;-;-;-;-;-;-;-;-;1
"355450 Tietê";-;-;-;-;-;-;-;1;-;-;-;-;1
"355500 Tupã";-;-;-;-;-;-;-;1;-;-;-;-;1
"355540 Ubatuba";-;1;-;-;-;1;-;1;-;1;-;-;4
"355645 Vargem Grande Paulista";-;-;-;-;-;-;-;1;-;-;-;-;1
"355660 Vera Cruz";1;-;-;-;-;-;-;-;-;-;-;-;1
"355710 Votuporanga";-;1;-;-;-;-;-;-;-;-;-;-;1
"410010 Abatiá";1;1;-;-;-;-;1;-;-;1;-;-;4
"410020 Adrianópolis";-;1;1;2;1;-;-;-;-;3;2;-;10
"410045 Altamira do Paraná";1;-;-;-;-;-;-;-;-;-;-;-;1
"410070 Alto Piquiri";-;-;-;1;-;-;-;-;-;-;-;-;1
"410050 Altônia";-;1;1;-;-;1;-;-;-;-;-;-;3
"410110 Andirá";-;-;-;-;-;-;-;-;1;-;2;1;4
"410140 Apucarana";-;-;-;1;-;-;-;1;-;-;-;2;4
"410150 Arapongas";-;-;-;-;-;2;-;-;1;-;1;-;4
"410170 Araruna";-;1;-;-;-;-;-;-;-;-;-;-;1
"410240 Bandeirantes";2;3;1;1;4;3;-;1;-;-;4;1;20
"410250 Barbosa Ferraz";-;1;-;-;-;-;-;-;-;-;-;-;1
"410260 Barracão";-;-;-;1;-;-;-;-;-;-;-;-;1
"410335 Braganey";-;1;-;-;-;-;-;-;-;-;-;-;1
"410380 Cambira";-;-;-;-;-;-;-;-;-;-;1;-;1
"410400 Campina Grande do Sul";-;-;-;-;-;1;-;-;-;-;-;-;1
"410430 Campo Mourão";-;-;-;-;-;-;-;-;-;2;-;2;4
"410450 Capanema";-;-;-;-;-;-;-;-;-;-;-;1;1
"410470 Carlópolis";-;4;1;1;-;-;2;-;-;-;2;1;11
"410480 Cascavel";-;1;-;-;-;-;-;-;1;1;-;1;4
"410500 Catanduvas";-;1;-;-;-;-;-;-;-;-;-;-;1
"410520 Cerro Azul";1;-;-;1;-;-;-;-;-;-;-;-;2
"410550 Cianorte";3;1;-;-;-;3;1;2;2;4;1;-;17
"410590 Colorado";-;-;-;-;-;-;-;-;-;2;-;-;2
"410655 Corumbataí do Sul";-;1;-;-;-;-;-;1;-;-;-;-;2
"410690 Curitiba";-;-;-;1;-;-;-;-;-;-;1;-;2
"410700 Curiúva";-;-;1;1;-;-;-;-;-;-;-;-;2
"410710 Diamante do Norte";-;-;-;-;-;-;-;1;-;-;-;-;1
"410730 Doutor Camargo";-;-;1;-;1;-;1;1;3;2;-;-;9
"412863 Doutor Ulysses";-;-;-;-;-;-;-;-;1;-;-;-;1
"410740 Enéas Marques";-;-;-;-;-;-;1;-;-;-;-;-;1
"410750 Engenheiro Beltrão";-;1;-;1;-;-;-;-;-;-;-;-;2
"410765 Fazenda Rio Grande";-;1;-;-;-;-;-;-;-;-;-;-;1
"410790 Floresta";-;-;1;-;-;-;-;-;-;-;-;-;1
"410840 Francisco Beltrão";-;1;-;1;-;-;-;-;-;-;-;-;2
"410870 Grandes Rios";-;-;-;-;-;-;1;-;-;-;-;-;1
"410880 Guaíra";-;1;-;-;-;-;1;-;-;-;-;-;2
