LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2016
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"170625 Crixás do Tocantins";-;-;-;-;-;-;-;-;-;-;-;-;-
"170650 Darcinópolis";-;-;-;-;-;-;-;-;-;-;-;-;-
"170700 Dianópolis";-;-;-;-;-;-;-;-;1;-;-;-;1
"170710 Divinópolis do Tocantins";-;-;-;-;-;1;-;-;-;-;-;-;1
"170720 Dois Irmãos do Tocantins";1;-;-;1;-;-;-;-;-;-;-;-;2
"170730 Dueré";-;-;-;-;-;-;-;-;-;-;-;-;-
"170740 Esperantina";-;-;-;-;-;-;-;-;-;-;-;-;-
"170755 Fátima";-;-;-;-;-;-;-;-;-;-;-;-;-
"170765 Figueirópolis";-;-;-;-;-;-;-;-;-;-;-;-;-
"170770 Filadélfia";-;-;-;1;-;-;-;-;-;-;-;-;1
"170820 Formoso do Araguaia";-;-;1;-;-;-;-;-;-;-;1;-;2
"170825 Fortaleza do Tabocão";-;-;-;-;-;1;-;-;-;-;-;-;1
"170830 Goianorte";1;-;-;-;1;-;-;1;-;-;-;-;3
"170900 Goiatins";1;3;-;-;-;-;-;-;-;-;-;1;5
"170930 Guaraí";2;-;-;2;1;1;-;-;-;-;-;-;6
"170950 Gurupi";1;-;-;-;1;-;1;-;1;-;1;-;5
"170980 Ipueiras";-;-;-;-;-;-;-;-;-;-;-;-;-
"171050 Itacajá";1;1;-;-;-;1;-;1;-;-;-;2;6
"171070 Itaguatins";-;-;-;-;-;-;-;-;-;-;-;-;-
"171090 Itapiratins";-;1;-;-;-;-;-;-;-;-;-;-;1
"171110 Itaporã do Tocantins";1;-;-;-;-;-;-;1;-;-;-;-;2
"171150 Jaú do Tocantins";-;1;-;-;-;-;-;-;-;-;-;-;1
"171180 Juarina";-;-;-;-;-;-;-;-;-;-;-;-;-
"171190 Lagoa da Confusão";-;-;-;-;1;-;-;-;-;-;-;-;1
"171195 Lagoa do Tocantins";-;-;-;-;-;-;-;-;-;-;-;-;-
"171200 Lajeado";1;-;2;-;-;1;1;-;-;-;-;-;5
"171215 Lavandeira";-;-;-;-;-;-;-;-;-;-;-;-;-
"171240 Lizarda";-;-;-;-;-;-;-;-;-;-;-;1;1
"171245 Luzinópolis";-;-;-;-;-;-;1;2;-;-;-;1;4
"171250 Marianópolis do Tocantins";-;-;-;-;-;-;1;1;-;-;-;1;3
"171270 Mateiros";-;-;-;-;-;-;-;-;-;-;-;-;-
"171280 Maurilândia do Tocantins";-;-;-;-;-;-;-;-;-;-;-;-;-
"171320 Miracema do Tocantins";1;-;-;-;-;-;1;-;1;2;-;-;5
"171330 Miranorte";-;-;-;1;-;-;-;-;-;-;-;-;1
"171360 Monte do Carmo";-;1;-;-;1;-;-;-;2;2;-;-;6
"171370 Monte Santo do Tocantins";-;1;-;2;-;-;-;1;-;-;-;-;4
"171395 Muricilândia";-;-;-;-;-;-;-;-;-;-;-;-;-
"171420 Natividade";-;-;-;-;-;-;-;-;-;-;-;-;-
"171430 Nazaré";-;-;-;-;-;-;-;-;-;-;1;-;1
"171488 Nova Olinda";-;1;-;-;-;-;1;-;-;1;-;-;3
"171500 Nova Rosalândia";-;-;-;-;-;-;-;-;-;-;-;-;-
"171510 Novo Acordo";-;-;-;1;-;1;-;-;-;-;-;-;2
"171515 Novo Alegre";-;-;-;-;-;-;-;-;-;-;1;-;1
"171525 Novo Jardim";-;-;-;-;-;-;-;1;-;-;-;-;1
"171550 Oliveira de Fátima";-;-;-;-;-;-;-;-;-;-;-;-;-
"172100 Palmas";1;6;1;3;2;5;3;-;5;5;2;3;36
"171570 Palmeirante";-;-;1;-;-;-;-;-;-;-;-;-;1
"171380 Palmeiras do Tocantins";-;-;-;1;-;-;-;-;-;1;-;-;2
"171575 Palmeirópolis";-;-;-;-;-;-;-;-;-;-;-;-;-
"171610 Paraíso do Tocantins";1;-;-;-;-;-;-;-;-;1;1;-;3
"171620 Paranã";-;-;-;-;-;-;-;-;-;1;-;-;1
"171630 Pau D'Arco";-;1;-;-;-;1;-;-;-;-;-;-;2
"171650 Pedro Afonso";-;-;1;-;1;-;-;-;-;-;1;-;3
"171660 Peixe";-;-;-;-;-;-;-;-;-;1;-;-;1
"171665 Pequizeiro";-;-;-;1;-;-;-;-;-;-;-;-;1
"171700 Pindorama do Tocantins";-;-;-;-;-;-;-;-;-;-;-;1;1
"171720 Piraquê";-;-;-;-;-;-;-;-;-;1;1;-;2
"171750 Pium";1;-;1;-;-;-;-;-;-;-;-;-;2
"171780 Ponte Alta do Bom Jesus";-;-;1;-;-;-;-;-;-;-;-;-;1
"171790 Ponte Alta do Tocantins";1;1;-;-;-;-;-;-;-;-;-;1;3
"171800 Porto Alegre do Tocantins";-;-;-;-;-;-;-;-;-;-;-;-;-
"171820 Porto Nacional";1;1;1;2;1;1;-;2;2;1;-;-;12
"171830 Praia Norte";-;-;-;-;-;-;-;-;-;-;-;-;-
"171840 Presidente Kennedy";1;-;-;-;-;-;-;-;-;-;-;-;1
"171845 Pugmil";-;-;-;-;-;-;-;-;-;-;-;-;-
"171850 Recursolândia";-;1;-;-;-;-;-;1;1;1;-;1;5
"171855 Riachinho";1;-;-;-;-;1;-;-;-;-;-;-;2
"171865 Rio da Conceição";-;-;-;-;-;-;-;-;-;-;-;-;-
"171870 Rio dos Bois";-;-;-;-;-;-;-;-;-;1;-;-;1
"171875 Rio Sono";-;-;-;-;1;-;-;-;-;-;-;-;1
"171880 Sampaio";-;-;-;-;-;-;-;-;-;-;-;-;-
"171884 Sandolândia";1;-;-;-;-;-;-;-;-;-;1;1;3
"171886 Santa Fé do Araguaia";-;-;-;-;-;-;-;-;-;-;-;-;-
"171888 Santa Maria do Tocantins";-;-;-;-;-;-;-;-;-;-;1;-;1
"171889 Santa Rita do Tocantins";-;-;-;-;-;-;-;-;-;-;-;-;-
"171890 Santa Rosa do Tocantins";-;-;-;-;-;-;-;-;1;-;-;-;1
"171900 Santa Tereza do Tocantins";-;-;-;-;-;-;-;-;-;-;-;-;-
"172000 Santa Terezinha do Tocantins";-;-;-;-;-;-;-;-;-;-;-;-;-
"172010 São Bento do Tocantins";-;-;-;-;-;-;-;1;-;1;-;1;3
"172015 São Félix do Tocantins";-;-;-;-;-;-;-;-;-;-;-;-;-
"172020 São Miguel do Tocantins";1;-;-;-;1;-;-;1;-;-;-;-;3
"172025 São Salvador do Tocantins";-;-;-;-;-;-;-;-;-;-;-;-;-
"172030 São Sebastião do Tocantins";-;-;-;-;-;-;-;-;-;-;-;-;-
"172049 São Valério";-;-;-;-;-;-;-;-;-;-;-;-;-
"172065 Silvanópolis";-;-;-;-;-;-;-;-;1;-;-;-;1
"172080 Sítio Novo do Tocantins";-;-;-;-;-;-;-;-;1;-;-;-;1
"172085 Sucupira";-;-;-;-;-;-;-;-;-;-;-;-;-
"172090 Taguatinga";-;2;-;-;-;-;-;1;1;-;-;1;5
"172093 Taipas do Tocantins";-;-;-;-;-;-;-;-;-;-;-;-;-
"172097 Talismã";-;-;-;-;-;-;-;-;-;-;-;-;-
"172110 Tocantínia";1;-;1;1;1;2;1;1;-;1;-;3;12
"172120 Tocantinópolis";-;-;1;-;-;1;-;-;-;-;-;1;3
"172125 Tupirama";-;-;-;-;-;-;-;-;2;-;-;-;2
"172130 Tupiratins";-;-;-;-;-;-;-;-;-;-;-;-;-
"172208 Wanderlândia";-;-;-;-;-;-;-;-;-;-;-;1;1
"172210 Xambioá";-;-;-;-;-;1;-;-;-;-;-;2;3
"170000 Município ignorado - TO";-;-;-;-;-;-;-;-;-;-;-;-;-
"210005 Açailândia";4;1;4;2;1;3;-;2;3;6;-;-;26
"210010 Afonso Cunha";-;-;-;-;-;-;-;1;-;-;-;-;1
"210015 Água Doce do Maranhão";-;-;-;-;-;-;-;-;-;-;-;-;-
"210020 Alcântara";3;3;3;9;2;10;70;7;1;3;2;-;113
"210030 Aldeias Altas";4;-;-;2;-;2;-;-;1;-;-;-;9
"210040 Altamira do Maranhão";1;-;-;-;-;-;-;-;-;-;-;1;2
"210043 Alto Alegre do Maranhão";-;-;2;-;-;-;-;-;-;-;-;-;2
"210047 Alto Alegre do Pindaré";5;2;1;2;3;1;-;-;1;-;-;1;16
"210050 Alto Parnaíba";-;-;-;-;-;-;-;-;-;-;-;-;-
"210055 Amapá do Maranhão";-;-;1;-;-;-;-;-;-;-;-;-;1
"210060 Amarante do Maranhão";1;2;-;3;3;-;1;-;1;1;-;-;12
"210070 Anajatuba";-;-;-;-;-;-;-;1;-;-;-;-;1
"210080 Anapurus";2;2;1;-;2;1;1;-;-;-;-;-;9
"210083 Apicum-Açu";-;-;-;-;-;-;-;-;-;-;-;-;-
"210087 Araguanã";1;-;-;-;2;-;-;-;-;1;-;-;4
"210090 Araioses";-;-;-;-;-;-;-;-;-;-;-;-;-
"210095 Arame";1;-;-;2;2;-;-;1;-;-;-;-;6
"210100 Arari";-;-;-;-;-;-;-;-;-;-;-;-;-
"210110 Axixá";-;1;1;-;-;1;-;-;-;-;-;-;3
"210120 Bacabal";-;-;-;-;-;-;-;-;-;1;-;1;2
"210125 Bacabeira";-;-;-;-;-;-;-;-;-;-;-;-;-
"210130 Bacuri";-;-;-;-;-;-;-;-;-;-;-;-;-
"210135 Bacurituba";-;-;-;-;-;-;-;-;-;-;-;-;-
"210140 Balsas";-;-;-;-;-;-;-;-;-;-;1;-;1
"210150 Barão de Grajaú";-;-;-;-;-;-;-;-;-;-;-;-;-
"210160 Barra do Corda";-;-;1;-;-;-;-;2;-;1;-;1;5
"210170 Barreirinhas";5;1;1;-;2;1;-;-;-;3;4;3;20
"210177 Bela Vista do Maranhão";-;-;-;-;1;-;-;-;-;-;-;-;1
"210173 Belágua";7;6;1;-;-;1;3;1;2;-;-;-;21
"210180 Benedito Leite";-;-;-;-;-;-;-;-;-;-;-;-;-
"210190 Bequimão";-;-;-;-;-;-;1;-;-;-;-;-;1
"210193 Bernardo do Mearim";-;-;-;-;-;-;-;-;-;-;-;-;-
"210197 Boa Vista do Gurupi";-;-;2;-;1;-;-;-;-;-;-;1;4
"210200 Bom Jardim";2;1;3;1;1;-;-;1;-;1;-;-;10
"210203 Bom Jesus das Selvas";1;-;-;-;-;-;-;1;1;-;-;-;3
"210207 Bom Lugar";-;-;-;-;-;-;-;-;-;-;-;-;-
"210210 Brejo";2;-;-;1;-;1;1;1;-;1;-;-;7
"210215 Brejo de Areia";-;-;-;-;-;-;-;-;-;-;-;-;-
"210220 Buriti";-;-;2;-;-;-;-;-;-;-;-;-;2
"210230 Buriti Bravo";-;-;-;-;-;-;-;-;-;-;-;-;-
"210232 Buriticupu";2;-;1;1;2;-;1;-;4;2;5;1;19
"210235 Buritirana";-;-;-;-;-;-;-;-;-;-;1;-;1
"210237 Cachoeira Grande";-;-;-;-;-;-;-;-;-;-;-;-;-
"210240 Cajapió";-;-;-;-;-;-;-;-;-;-;-;-;-
"210250 Cajari";-;-;-;-;-;-;-;-;-;-;-;-;-
"210255 Campestre do Maranhão";-;-;-;1;-;1;-;-;-;1;-;1;4
"210260 Cândido Mendes";-;1;-;-;3;1;1;-;-;1;1;5;13
"210270 Cantanhede";-;2;-;2;-;-;1;1;-;-;1;-;7
"210275 Capinzal do Norte";-;-;-;-;-;-;-;-;-;-;-;-;-
"210280 Carolina";1;-;-;-;-;1;-;-;-;-;-;2;4
"210290 Carutapera";-;1;-;1;-;-;-;-;-;-;3;2;7
"210300 Caxias";-;1;1;2;1;-;-;-;2;1;1;1;10
"210310 Cedral";-;-;-;1;-;-;-;-;-;-;1;-;2
"210312 Central do Maranhão";-;-;-;-;-;-;-;-;-;-;-;-;-
"210315 Centro do Guilherme";-;-;-;-;-;-;-;-;-;-;-;-;-
"210317 Centro Novo do Maranhão";-;1;-;1;-;1;-;-;-;2;1;-;6
"210320 Chapadinha";1;2;3;1;4;1;3;1;3;1;4;2;26
"210325 Cidelândia";1;-;-;-;-;-;-;-;-;2;1;-;4
"210330 Codó";5;-;2;1;1;-;2;1;-;-;-;2;14
"210340 Coelho Neto";1;3;2;1;-;-;-;-;-;-;-;1;8
"210350 Colinas";1;-;1;-;1;3;1;3;-;-;-;-;10
"210355 Conceição do Lago-Açu";-;-;-;-;-;-;-;-;-;-;-;-;-
"210360 Coroatá";1;-;-;-;-;-;-;-;-;-;-;-;1
"210370 Cururupu";-;-;-;-;-;-;-;-;1;-;-;-;1
"210375 Davinópolis";-;-;-;-;-;-;1;-;-;-;-;-;1
"210380 Dom Pedro";-;1;-;-;1;-;-;-;-;-;-;-;2
"210390 Duque Bacelar";-;-;-;-;-;-;-;-;-;-;-;-;-
"210400 Esperantinópolis";-;1;1;-;1;-;-;-;-;1;-;-;4
"210405 Estreito";-;-;-;-;-;-;-;-;-;-;-;-;-
"210407 Feira Nova do Maranhão";-;-;-;-;-;-;-;-;-;-;-;-;-
"210408 Fernando Falcão";-;1;-;-;-;-;-;2;-;-;1;-;4
"210409 Formosa da Serra Negra";3;2;2;-;1;2;1;-;-;1;-;1;13
"210410 Fortaleza dos Nogueiras";-;-;-;-;-;-;-;-;-;-;-;-;-
"210420 Fortuna";-;1;-;-;-;-;-;1;-;-;-;1;3
"210430 Godofredo Viana";2;-;-;1;-;-;-;-;-;-;-;-;3
"210440 Gonçalves Dias";2;-;-;1;-;-;2;-;-;1;-;-;6
"210450 Governador Archer";-;-;-;-;-;-;1;-;-;-;1;-;2
"210455 Governador Edison Lobão";-;-;-;-;1;-;-;-;-;-;-;1;2
"210460 Governador Eugênio Barros";-;-;-;-;-;1;-;-;-;-;-;-;1
"210462 Governador Luiz Rocha";-;-;-;-;-;-;-;-;-;-;-;-;-
"210465 Governador Newton Bello";-;1;-;-;-;-;-;-;-;-;-;-;1
"210467 Governador Nunes Freire";2;3;1;1;-;-;-;-;-;-;-;-;7
"210470 Graça Aranha";-;-;1;1;-;-;-;-;-;-;-;-;2
"210480 Grajaú";2;-;1;1;3;-;3;-;1;1;2;-;14
"210490 Guimarães";-;2;-;-;-;-;-;-;-;-;-;-;2
"210500 Humberto de Campos";1;1;1;1;-;-;1;-;-;2;2;-;9
"210510 Icatu";-;2;-;2;-;-;-;-;1;-;-;-;5
"210515 Igarapé do Meio";-;-;-;-;-;-;-;-;-;-;-;-;-
"210520 Igarapé Grande";-;-;-;-;-;-;-;1;-;-;-;-;1
"210530 Imperatriz";-;1;1;1;1;-;-;1;1;1;1;1;9
"210535 Itaipava do Grajaú";-;-;2;-;2;-;-;-;-;-;-;-;4
"210540 Itapecuru Mirim";2;1;3;3;2;3;-;1;-;-;2;2;19
"210542 Itinga do Maranhão";1;1;1;2;-;1;1;3;2;1;1;1;15
"210545 Jatobá";-;-;-;-;-;-;-;-;-;-;1;-;1
"210547 Jenipapo dos Vieiras";-;-;-;-;-;-;-;-;-;-;-;-;-
"210550 João Lisboa";2;-;-;-;-;-;-;1;1;-;1;-;5
"210560 Joselândia";-;-;-;-;-;-;-;-;-;-;-;-;-
"210565 Junco do Maranhão";-;-;2;-;-;-;-;-;-;-;-;-;2
"210570 Lago da Pedra";2;1;1;1;6;3;-;-;1;-;2;1;18
"210580 Lago do Junco";-;-;-;-;-;-;-;1;-;-;1;1;3
"210594 Lago dos Rodrigues";1;-;-;-;-;-;-;1;-;-;-;-;2
"210590 Lago Verde";-;-;-;-;-;-;-;-;-;-;-;-;-
"210592 Lagoa do Mato";-;-;-;-;-;1;-;-;-;-;1;1;3
"210596 Lagoa Grande do Maranhão";1;2;-;-;1;-;1;-;-;-;-;-;5
"210598 Lajeado Novo";-;-;-;-;-;1;-;-;-;-;-;-;1
"210600 Lima Campos";-;-;-;-;-;1;-;-;-;-;-;-;1
"210610 Loreto";-;-;-;-;-;-;-;-;-;-;-;-;-
"210620 Luís Domingues";-;-;-;-;-;-;-;-;-;1;-;-;1
"210630 Magalhães de Almeida";-;-;-;-;-;-;-;-;-;-;-;-;-
"210632 Maracaçumé";-;-;-;-;-;-;-;-;-;-;-;-;-
"210635 Marajá do Sena";-;-;2;-;-;-;-;-;-;1;-;-;3
"210637 Maranhãozinho";-;1;-;1;-;1;-;-;-;-;-;1;4
"210640 Mata Roma";-;-;-;3;1;-;-;-;3;3;1;-;11
"210650 Matinha";-;-;-;-;-;-;-;-;-;-;-;-;-
"210660 Matões";1;1;2;2;-;-;-;-;-;-;3;2;11
"210663 Matões do Norte";-;-;-;-;-;-;-;-;-;-;-;-;-
"210667 Milagres do Maranhão";-;-;-;-;-;-;2;-;-;-;-;-;2
"210670 Mirador";-;1;-;-;1;-;-;-;-;-;1;-;3
"210675 Miranda do Norte";-;-;-;-;-;-;-;-;-;-;-;-;-
"210680 Mirinzal";1;1;-;-;-;-;-;-;-;1;1;-;4
"210690 Monção";-;-;-;-;-;-;-;-;-;-;-;-;-
"210700 Montes Altos";1;1;1;-;-;1;-;-;-;-;1;-;5
"210710 Morros";3;-;-;-;-;-;-;-;2;1;-;1;7
"210720 Nina Rodrigues";-;4;1;2;-;2;-;-;-;-;-;-;9
"210725 Nova Colinas";-;-;-;-;-;-;-;-;-;-;-;-;-
"210730 Nova Iorque";-;-;-;-;-;-;-;-;-;-;-;-;-
"210735 Nova Olinda do Maranhão";-;-;-;-;-;-;-;-;-;-;-;-;-
"210740 Olho d'Água das Cunhãs";1;-;-;-;-;-;-;-;-;-;-;-;1
"210745 Olinda Nova do Maranhão";1;-;-;-;-;-;-;-;-;-;-;-;1
"210750 Paço do Lumiar";-;-;-;-;-;-;-;-;-;-;-;-;-
"210760 Palmeirândia";-;-;-;-;-;-;-;-;-;-;-;-;-
"210770 Paraibano";1;-;-;-;1;-;-;-;-;-;-;1;3
"210780 Parnarama";-;-;-;-;-;-;-;-;-;-;-;-;-
"210790 Passagem Franca";-;-;2;-;-;-;1;1;-;-;-;-;4
"210800 Pastos Bons";-;1;-;1;-;-;-;-;-;-;-;-;2
"210805 Paulino Neves";-;1;-;-;-;-;-;-;-;1;-;-;2
"210810 Paulo Ramos";1;-;1;-;-;1;1;2;-;-;-;2;8
"210820 Pedreiras";-;-;-;-;-;-;-;-;-;-;-;-;-
"210825 Pedro do Rosário";1;2;-;-;-;2;1;1;-;-;2;2;11
"210830 Penalva";-;-;-;-;-;-;-;-;-;-;-;-;-
"210840 Peri Mirim";-;-;-;-;-;-;-;-;-;-;-;-;-
"210845 Peritoró";-;1;-;1;-;-;-;-;1;-;-;-;3
"210850 Pindaré-Mirim";-;-;-;-;-;-;-;-;-;-;-;-;-
"210860 Pinheiro";-;-;-;-;-;-;-;-;-;-;-;-;-
"210870 Pio XII";2;-;-;1;2;-;-;1;-;-;-;-;6
"210880 Pirapemas";1;-;1;-;-;-;-;-;1;1;2;-;6
"210890 Poção de Pedras";-;-;-;-;-;-;-;-;-;-;-;-;-
"210900 Porto Franco";-;-;1;1;-;1;-;-;-;-;-;-;3
"210905 Porto Rico do Maranhão";-;-;1;1;-;-;-;-;-;-;-;1;3
"210910 Presidente Dutra";-;-;-;-;-;1;-;-;-;-;-;-;1
"210920 Presidente Juscelino";1;-;-;-;-;-;-;-;-;-;-;1;2
"210923 Presidente Médici";-;-;-;-;-;-;-;-;-;-;-;-;-
"210927 Presidente Sarney";-;-;-;-;-;1;-;-;-;-;-;-;1
"210930 Presidente Vargas";-;-;-;1;-;-;-;1;1;-;-;-;3
"210940 Primeira Cruz";-;-;-;-;-;-;-;-;-;-;2;-;2
"210945 Raposa";-;-;-;-;-;-;-;-;-;-;-;-;-
"210950 Riachão";-;-;-;-;-;1;-;-;-;-;-;-;1
"210955 Ribamar Fiquene";-;-;-;-;-;-;-;-;-;-;-;-;-
"210960 Rosário";1;-;1;-;-;-;-;1;1;-;-;1;5
"210970 Sambaíba";-;-;-;-;-;-;-;-;-;-;-;-;-
"210975 Santa Filomena do Maranhão";-;-;-;-;-;-;-;-;-;-;-;-;-
"210980 Santa Helena";-;-;-;-;-;-;-;-;-;-;-;-;-
"210990 Santa Inês";-;1;-;1;-;-;3;-;1;-;1;-;7
"211000 Santa Luzia";1;3;5;1;2;-;-;1;1;1;1;1;17
"211003 Santa Luzia do Paruá";1;1;-;1;-;-;-;-;-;-;-;-;3
"211010 Santa Quitéria do Maranhão";3;1;1;1;-;-;-;3;1;-;-;1;11
"211020 Santa Rita";-;2;-;1;-;-;-;-;1;-;-;-;4
"211023 Santana do Maranhão";-;-;-;-;-;-;-;-;-;-;-;-;-
"211027 Santo Amaro do Maranhão";1;-;-;1;-;-;-;-;-;1;2;1;6
"211030 Santo Antônio dos Lopes";-;1;-;1;-;-;-;-;1;-;-;-;3
"211040 São Benedito do Rio Preto";6;3;3;2;3;1;-;-;-;-;-;2;20
"211050 São Bento";-;-;-;-;-;-;-;-;-;-;1;-;1
"211060 São Bernardo";-;-;-;1;-;-;-;-;-;1;1;-;3
"211065 São Domingos do Azeitão";-;-;-;-;-;-;-;-;-;-;-;-;-
"211070 São Domingos do Maranhão";3;1;1;1;2;2;-;-;-;-;-;1;11
"211080 São Félix de Balsas";-;-;-;-;-;-;-;-;-;-;1;-;1
"211085 São Francisco do Brejão";1;-;-;-;-;-;-;-;-;-;-;-;1
"211090 São Francisco do Maranhão";-;-;-;-;-;-;-;-;-;-;-;-;-
"211100 São João Batista";-;-;-;-;-;-;-;-;-;-;-;-;-
"211102 São João do Carú";-;-;1;1;-;-;-;-;-;1;1;2;6
"211105 São João do Paraíso";-;1;-;-;-;-;-;-;-;-;-;2;3
"211107 São João do Soter";-;1;-;-;-;-;-;-;-;-;-;-;1
"211110 São João dos Patos";2;1;1;1;1;-;2;2;1;1;-;-;12
"211120 São José de Ribamar";-;-;1;-;-;-;-;-;-;-;-;-;1
"211125 São José dos Basílios";-;-;1;-;-;-;-;-;-;-;-;-;1
"211130 São Luís";2;1;1;-;1;-;-;3;-;-;1;-;9
"211140 São Luís Gonzaga do Maranhão";-;-;-;-;-;-;-;-;-;-;-;-;-
"211150 São Mateus do Maranhão";-;-;-;-;-;-;-;-;-;-;-;-;-
"211153 São Pedro da Água Branca";-;-;-;-;-;-;-;-;-;-;1;-;1
"211157 São Pedro dos Crentes";-;-;-;-;-;-;-;-;-;-;-;-;-
"211160 São Raimundo das Mangabeiras";-;-;1;-;-;-;-;-;-;-;-;-;1
"211163 São Raimundo do Doca Bezerra";-;-;-;-;-;-;-;-;-;-;1;-;1
"211167 São Roberto";-;-;-;-;-;-;-;-;-;-;-;-;-
"211170 São Vicente Ferrer";-;-;-;-;-;-;-;-;-;-;-;-;-
"211172 Satubinha";-;-;-;-;-;-;-;-;-;-;-;-;-
"211174 Senador Alexandre Costa";-;-;-;-;-;-;-;-;-;-;-;-;-
"211176 Senador La Rocque";-;-;-;1;-;-;1;-;-;-;-;-;2
"211178 Serrano do Maranhão";-;-;-;-;-;-;-;-;-;-;-;-;-
"211180 Sítio Novo";2;-;1;2;-;-;-;1;-;-;-;1;7
"211190 Sucupira do Norte";-;-;-;-;-;-;-;-;-;-;-;1;1
"211195 Sucupira do Riachão";-;-;-;-;-;1;-;-;-;-;-;-;1
"211200 Tasso Fragoso";-;-;-;-;1;-;-;-;-;-;-;-;1
"211210 Timbiras";1;-;-;1;-;-;1;1;-;-;-;-;4
"211220 Timon";1;-;1;1;-;-;-;1;-;-;-;2;6
"211223 Trizidela do Vale";-;-;-;-;-;-;-;-;-;-;-;-;-
"211227 Tufilândia";-;-;-;-;-;-;1;-;1;1;-;-;3
"211230 Tuntum";1;1;-;-;-;1;-;1;-;-;-;-;4
"211240 Turiaçu";5;4;2;-;1;-;-;-;-;-;-;1;13
"211245 Turilândia";-;-;1;-;-;-;-;-;-;-;-;-;1
"211250 Tutóia";1;-;-;-;-;1;1;-;1;3;1;-;8
"211260 Urbano Santos";7;9;2;4;6;3;2;1;5;7;6;4;56
"211270 Vargem Grande";-;1;-;2;-;-;-;2;-;-;-;-;5
"211280 Viana";-;-;-;-;-;-;-;-;-;-;-;-;-
"211285 Vila Nova dos Martírios";-;-;-;-;-;-;-;-;1;2;-;-;3
"211290 Vitória do Mearim";-;-;-;-;-;-;-;-;-;-;-;-;-
"211300 Vitorino Freire";3;1;3;1;1;-;2;-;-;1;-;1;13
"211400 Zé Doca";1;3;2;2;-;-;2;1;-;1;-;-;12
"210000 Município ignorado - MA";-;-;-;-;-;-;-;-;-;-;-;-;-
"220005 Acauã";-;-;-;-;-;-;-;-;-;-;-;-;-
"220010 Agricolândia";-;-;-;-;-;-;-;-;-;-;-;-;-
"220020 Água Branca";-;-;-;-;-;-;-;-;-;-;-;-;-
"220025 Alagoinha do Piauí";-;-;-;-;-;-;-;-;-;-;-;-;-
"220027 Alegrete do Piauí";-;-;-;-;-;-;-;-;-;-;-;-;-
"220030 Alto Longá";-;-;-;-;-;-;-;-;-;-;-;-;-
"220040 Altos";-;1;-;1;-;1;-;1;-;-;-;-;4
"220045 Alvorada do Gurguéia";-;-;-;-;-;-;-;-;-;-;-;-;-
"220050 Amarante";-;-;-;-;-;-;-;-;-;-;-;-;-
"220060 Angical do Piauí";-;-;-;-;-;-;-;-;-;-;-;-;-
"220070 Anísio de Abreu";-;-;-;-;-;-;-;-;-;-;-;-;-
"220080 Antônio Almeida";-;-;-;-;-;-;-;-;-;-;-;-;-
"220090 Aroazes";-;-;-;-;-;-;-;-;-;-;-;-;-
"220095 Aroeiras do Itaim";-;-;-;-;-;-;-;-;-;-;-;-;-
"220100 Arraial";-;-;-;-;-;-;-;-;-;-;-;-;-
"220105 Assunção do Piauí";-;-;-;-;-;-;-;-;-;-;-;-;-
"220110 Avelino Lopes";-;-;-;-;-;-;-;-;-;-;-;-;-
"220115 Baixa Grande do Ribeiro";-;-;-;-;-;-;-;-;1;-;-;-;1
"220117 Barra D'Alcântara";-;-;-;-;-;-;-;-;-;-;-;-;-
"220120 Barras";-;-;-;-;-;-;-;-;-;-;-;-;-
"220130 Barreiras do Piauí";-;-;-;-;-;-;-;-;-;-;-;-;-
"220140 Barro Duro";-;-;-;-;-;-;-;-;-;-;-;-;-
"220150 Batalha";-;-;-;-;-;-;-;-;-;-;-;-;-
"220155 Bela Vista do Piauí";-;-;-;-;-;-;-;-;-;-;-;-;-
"220157 Belém do Piauí";-;-;-;-;-;-;-;-;-;-;-;-;-
"220160 Beneditinos";-;-;-;-;-;-;-;-;-;-;-;-;-
"220170 Bertolínia";-;-;-;-;-;-;-;-;-;-;-;-;-
"220173 Betânia do Piauí";-;-;-;-;-;-;-;-;-;-;-;-;-
"220177 Boa Hora";-;-;-;-;-;-;-;-;-;-;-;-;-
"220180 Bocaina";-;-;-;-;-;-;-;-;-;-;-;-;-
"220190 Bom Jesus";-;-;-;-;-;-;-;-;-;-;-;-;-
"220191 Bom Princípio do Piauí";-;-;-;-;-;-;-;-;-;-;-;-;-
"220192 Bonfim do Piauí";-;-;-;-;-;-;-;-;-;-;-;-;-
"220194 Boqueirão do Piauí";-;-;-;-;-;-;-;-;-;-;-;-;-
"220196 Brasileira";-;-;-;-;-;-;-;-;-;-;-;-;-
"220198 Brejo do Piauí";-;-;-;-;-;-;-;-;-;-;-;-;-
"220200 Buriti dos Lopes";-;-;-;-;-;-;-;-;-;-;-;-;-
"220202 Buriti dos Montes";-;-;-;-;-;-;-;-;-;-;-;-;-
"220205 Cabeceiras do Piauí";-;-;-;-;-;-;-;-;-;-;-;-;-
"220207 Cajazeiras do Piauí";-;-;-;-;-;-;-;-;-;-;-;-;-
"220208 Cajueiro da Praia";-;-;-;-;-;-;-;-;-;-;-;-;-
