LEISHMANIOSE TEGUMENTAR AMERICANA - Casos confirmados Notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município Infecção  e Mês Diagnóstico
Período:2015
"Município Infecção ";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"314740 Paraopeba";-;-;-;-;-;-;-;-;1;-;-;-;1
"314790 Passos";-;-;-;-;-;-;1;1;-;-;-;-;2
"314800 Patos de Minas";1;1;2;1;1;1;1;2;-;-;-;1;11
"314810 Patrocínio";-;-;-;-;1;-;-;-;-;-;-;-;1
"314860 Peçanha";-;-;-;-;1;-;-;-;-;-;-;-;1
"314870 Pedra Azul";-;-;-;-;-;-;-;-;2;-;-;1;3
"314915 Pedras de Maria da Cruz";1;-;-;1;-;-;-;-;-;-;-;-;2
"314980 Perdizes";-;-;1;-;-;-;-;-;-;-;-;1;2
"315015 Piedade de Caratinga";1;1;-;-;-;1;1;-;1;-;-;-;5
"315053 Pingo-d'Água";-;-;1;-;3;-;-;-;-;-;-;1;5
"315057 Pintópolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"315100 Piranguinho";-;-;-;-;-;1;-;-;-;-;-;-;1
"315120 Pirapora";-;-;-;-;-;-;-;1;-;-;2;4;7
"315140 Pitangui";-;2;-;-;-;-;-;-;-;-;-;1;3
"315150 Piumhi";-;-;1;-;-;-;-;-;-;-;-;-;1
"315170 Poço Fundo";-;-;1;-;-;-;-;-;-;-;-;-;1
"315200 Pompéu";-;-;-;-;-;-;-;-;-;-;-;1;1
"315217 Ponto dos Volantes";1;-;3;-;-;1;2;-;-;1;-;-;8
"315220 Porteirinha";-;-;-;-;-;-;-;-;-;-;-;1;1
"315240 Poté";1;-;1;-;3;-;-;1;1;-;4;-;11
"315270 Prados";-;-;-;-;-;-;-;-;-;1;-;-;1
"315310 Presidente Bernardes";-;-;-;-;-;-;1;-;-;-;-;-;1
"315320 Presidente Juscelino";-;-;-;-;-;-;-;1;-;-;-;-;1
"315330 Presidente Kubitschek";-;-;-;-;-;1;2;1;1;-;-;-;5
"315360 Prudente de Morais";-;-;-;-;-;-;-;-;-;1;-;-;1
"315390 Raposos";1;-;-;1;-;-;-;-;2;-;-;1;5
"315400 Raul Soares";-;-;3;-;-;-;1;3;-;-;-;1;8
"315445 Riachinho";-;-;-;-;-;-;1;-;-;2;-;-;3
"315480 Rio Acima";-;1;-;-;-;1;-;-;-;1;-;-;3
"315490 Rio Casca";-;-;-;-;-;1;-;-;-;-;-;-;1
"315510 Rio do Prado";-;-;-;1;-;-;-;-;-;-;-;-;1
"315560 Rio Pardo de Minas";5;4;4;2;4;2;1;-;3;4;6;2;37
"315600 Rio Vermelho";3;-;-;-;-;-;1;1;-;-;-;1;6
"315660 Rubim";-;-;-;-;-;-;-;1;-;-;-;-;1
"315670 Sabará";2;1;1;-;1;-;-;-;-;-;1;-;6
"315680 Sabinópolis";-;-;-;-;-;-;-;-;1;-;-;-;1
"315690 Sacramento";1;-;-;-;-;-;-;-;-;-;-;-;1
"315700 Salinas";-;1;1;-;-;1;-;-;-;-;5;1;9
"315725 Santa Bárbara do Leste";-;-;-;-;1;1;2;1;-;1;-;-;6
"315750 Santa Efigênia de Minas";-;-;-;-;-;-;-;-;-;-;-;1;1
"315780 Santa Luzia";2;1;2;1;-;2;1;-;-;-;1;1;11
"315800 Santa Maria de Itabira";-;1;-;-;-;-;-;-;-;-;-;-;1
"315810 Santa Maria do Salto";-;-;-;-;-;1;-;-;-;-;-;-;1
"315820 Santa Maria do Suaçuí";-;-;1;-;-;-;-;-;-;-;1;-;2
"315935 Santa Rita de Minas";-;-;-;-;-;-;-;-;1;-;-;-;1
"315950 Santa Rita do Itueto";-;-;-;-;-;-;-;-;-;-;-;1;1
"315970 Santa Rosa da Serra";-;1;-;-;-;-;-;-;-;-;-;-;1
"315980 Santa Vitória";-;-;-;-;-;1;-;-;-;-;-;-;1
"315850 Santana de Pirapama";-;-;1;-;-;-;-;-;-;2;-;-;3
"315860 Santana do Deserto";-;-;1;-;-;-;-;-;-;-;-;-;1
"315890 Santana do Manhuaçu";-;-;-;-;-;-;1;-;-;-;-;-;1
"316045 Santo Antônio do Retiro";-;-;-;-;-;-;-;-;-;1;-;-;1
"316080 São Bento Abade";-;-;-;-;-;-;-;-;-;-;1;-;1
"316095 São Domingos das Dores";-;-;2;1;-;-;-;2;-;1;-;1;7
"316110 São Francisco";5;-;-;-;1;-;-;-;-;-;-;1;7
"316120 São Francisco de Paula";-;-;-;1;-;-;-;-;-;-;-;-;1
"316180 São Gonçalo do Pará";-;-;-;-;1;-;-;-;-;-;-;-;1
"316225 São João da Lagoa";-;-;-;-;-;-;-;-;-;-;-;1;1
"316240 São João da Ponte";-;2;-;-;1;-;-;-;1;1;1;-;6
"316245 São João das Missões";3;-;2;2;4;2;1;1;4;4;7;5;35
"316250 São João del Rei";-;-;-;-;-;-;-;1;-;-;-;-;1
"316265 São João do Pacuí";2;2;1;1;1;-;-;1;-;-;-;-;8
"316270 São João do Paraíso";2;2;-;-;-;1;-;-;2;2;1;-;10
"316280 São João Evangelista";-;-;-;-;-;2;-;-;-;-;-;-;2
"316292 São Joaquim de Bicas";-;-;-;-;-;-;-;1;-;1;-;-;2
"316310 São José da Varginha";-;1;-;-;1;-;-;-;-;-;-;-;2
"316340 São José do Goiabal";-;-;1;2;-;-;-;-;-;-;-;1;4
"316360 São José do Mantimento";-;-;-;-;1;-;-;-;-;-;-;-;1
"316450 São Sebastião do Maranhão";-;-;-;1;-;-;-;-;-;-;-;-;1
"316500 São Tiago";-;-;-;-;-;-;-;1;-;-;-;-;1
"316660 Serra da Saudade";-;-;-;-;-;-;1;-;-;-;-;-;1
"316680 Serra do Salitre";-;-;-;1;-;-;-;1;-;-;1;-;3
"316710 Serro";-;-;-;1;2;-;2;-;-;2;-;-;7
"316720 Sete Lagoas";-;1;-;1;-;-;-;1;-;-;-;-;3
"316555 Setubinha";2;2;-;2;1;-;1;-;-;-;-;2;10
"316760 Simonésia";1;-;1;-;-;-;-;1;1;2;-;3;9
"316780 Soledade de Minas";-;-;-;-;-;-;-;-;-;-;-;1;1
"316800 Taiobeiras";-;-;-;-;-;-;-;1;-;2;-;1;4
"316860 Teófilo Otoni";-;2;7;-;1;1;-;1;1;3;4;-;20
"316870 Timóteo";1;1;1;-;-;2;-;-;1;-;1;2;9
"316900 Tocantins";1;-;1;-;-;-;-;-;-;-;-;-;2
"316930 Três Corações";2;1;-;1;2;1;-;-;-;-;-;1;8
"316935 Três Marias";3;1;2;-;-;-;-;-;-;1;-;-;7
"316970 Turmalina";-;-;-;-;-;1;-;-;-;-;-;1;2
"317000 Ubaí";2;1;2;-;-;-;-;-;1;-;1;-;7
"317005 Ubaporanga";-;-;4;3;6;-;1;-;2;3;-;-;19
"317020 Uberlândia";2;2;-;-;1;-;-;-;-;-;-;-;5
"317040 Unaí";-;-;1;-;-;1;-;1;-;-;2;1;6
"317047 Uruana de Minas";-;1;-;-;-;-;-;-;-;-;-;-;1
"317052 Urucuia";-;-;-;-;-;-;-;-;-;-;-;3;3
"317057 Vargem Alegre";-;1;-;-;-;-;-;-;-;-;-;-;1
"317065 Vargem Grande do Rio Pardo";-;-;-;-;-;-;-;-;-;-;-;1;1
"317070 Varginha";-;-;-;-;-;-;-;-;-;-;1;-;1
"317080 Várzea da Palma";-;-;-;-;-;-;-;-;3;-;1;-;4
"317090 Varzelândia";4;1;1;1;-;3;2;2;1;2;-;1;18
"317100 Vazante";2;1;-;1;-;-;-;2;1;-;-;-;7
"317115 Vermelho Novo";-;-;-;-;-;-;-;-;-;-;3;1;4
"310000 Município ignorado - MG";1;1;-;-;-;-;-;-;-;-;-;-;2
"320010 Afonso Cláudio";4;1;-;-;2;2;1;-;2;5;2;-;19
"320040 Anchieta";-;-;-;-;-;-;-;-;-;-;-;1;1
"320060 Aracruz";-;-;1;-;-;-;-;-;-;-;-;-;1
"320090 Barra de São Francisco";-;-;-;-;-;-;1;-;-;-;-;-;1
"320115 Brejetuba";-;3;4;2;4;2;2;1;-;2;2;2;24
"320120 Cachoeiro de Itapemirim";-;-;-;-;-;-;1;-;-;-;-;-;1
"320130 Cariacica";1;3;3;1;-;-;-;1;2;-;-;-;11
"320160 Conceição da Barra";1;-;1;-;-;-;-;-;-;-;-;-;2
"320190 Domingos Martins";-;-;-;-;-;1;-;-;-;1;-;-;2
"320245 Ibatiba";1;1;-;-;-;-;-;-;-;-;-;1;3
"320270 Itaguaçu";-;1;-;-;-;-;1;-;-;-;-;-;2
"320290 Itarana";-;-;-;-;-;-;-;1;-;-;1;1;3
"320300 Iúna";1;1;1;-;3;-;-;1;1;-;1;-;9
"320334 Marechal Floriano";-;1;-;-;-;-;-;-;-;-;-;-;1
"320340 Mimoso do Sul";-;-;1;-;-;-;-;-;-;-;-;-;1
"320370 Muniz Freire";-;-;-;1;1;1;-;-;-;-;-;-;3
"320380 Muqui";1;-;1;-;1;-;1;-;1;2;1;-;8
"320390 Nova Venécia";1;-;-;-;-;1;-;-;-;-;-;-;2
"320450 Santa Leopoldina";1;1;-;-;-;-;-;-;-;-;-;-;2
"320465 São Domingos do Norte";-;-;-;-;-;-;-;-;1;-;-;-;1
"320470 São Gabriel da Palha";-;1;-;1;-;-;1;-;-;-;-;-;3
"320490 São Mateus";-;2;2;-;-;-;-;1;-;-;-;-;5
"320495 São Roque do Canaã";-;-;-;-;1;-;-;-;-;-;-;-;1
"320500 Serra";1;-;-;-;-;-;-;-;1;-;-;-;2
"320510 Viana";-;-;1;-;-;-;-;-;-;1;-;-;2
"330040 Barra Mansa";-;-;-;1;-;-;-;-;-;-;1;-;2
"330050 Bom Jardim";-;-;-;-;1;-;-;-;-;-;-;-;1
"330080 Cachoeiras de Macacu";-;-;1;-;-;-;-;-;-;-;-;-;1
"330150 Cordeiro";-;-;-;1;-;-;-;-;-;-;-;-;1
"330200 Itaguaí";-;-;-;-;1;-;-;-;-;-;-;-;1
"330250 Magé";-;-;-;-;-;-;-;-;-;-;-;1;1
"330300 Miracema";-;-;-;1;-;-;-;-;-;-;-;-;1
"330350 Nova Iguaçu";-;-;-;-;1;-;-;-;-;-;-;-;1
"330420 Resende";-;-;-;-;-;-;1;-;-;-;-;-;1
"330455 Rio de Janeiro";-;-;1;-;-;1;-;-;-;-;-;-;2
"330555 Seropédica";-;-;-;1;-;-;-;-;1;-;-;-;2
"330580 Teresópolis";-;-;-;-;-;-;1;-;1;-;-;-;2
"330620 Vassouras";-;-;-;-;-;-;-;-;-;-;-;1;1
"330630 Volta Redonda";-;-;-;-;-;-;-;-;1;-;-;-;1
"350130 Álvares Machado";-;-;-;-;-;-;1;-;-;-;-;-;1
"350150 Alvinlândia";-;-;-;-;-;-;-;1;-;-;-;1;2
"350210 Andradina";-;-;-;-;1;-;-;-;-;-;-;-;1
"350220 Angatuba";-;1;-;-;-;-;-;-;-;-;-;-;1
"350230 Anhembi";-;-;-;-;-;1;-;-;-;-;-;-;1
"350250 Aparecida";-;-;-;1;-;-;-;-;-;-;-;-;1
"350280 Araçatuba";-;-;-;-;-;-;-;-;-;1;-;-;1
"350300 Aramina";-;-;-;-;-;-;-;-;1;-;-;-;1
"350330 Araras";-;-;-;-;-;-;-;-;-;-;1;-;1
"350380 Artur Nogueira";-;-;-;-;-;-;1;-;-;-;-;-;1
"350410 Atibaia";-;1;-;-;1;-;4;2;1;1;1;-;11
"350540 Barra do Turvo";2;-;1;-;2;1;-;-;-;1;2;1;10
"350560 Barrinha";1;-;-;-;-;-;-;-;1;-;-;-;2
"350600 Bauru";-;1;-;-;-;1;1;-;1;-;-;1;5
"350610 Bebedouro";-;1;-;-;-;-;-;-;-;-;-;-;1
"350635 Bertioga";-;-;2;-;-;1;-;-;-;-;-;-;3
"350650 Birigui";-;1;1;-;-;1;-;1;-;1;1;-;6
"350740 Borborema";-;-;-;-;-;-;-;1;-;1;-;-;2
"350750 Botucatu";-;-;-;-;-;-;-;-;-;-;-;1;1
"350800 Buri";1;-;-;-;-;-;-;-;-;-;-;-;1
"350870 Caconde";-;-;-;-;-;-;1;-;-;-;-;-;1
"350900 Caieiras";-;-;-;1;-;-;-;-;-;-;-;-;1
"350925 Cajati";-;-;-;-;-;-;-;-;-;3;-;-;3
"351040 Capivari";-;-;-;-;-;-;-;-;-;1;-;-;1
"351050 Caraguatatuba";-;-;-;-;-;-;-;-;1;-;-;2;3
"351100 Castilho";-;1;-;-;-;-;-;-;-;-;-;-;1
"351110 Catanduva";-;-;-;-;-;-;-;-;-;-;1;-;1
"351160 Cesário Lange";1;-;-;-;-;-;-;-;-;-;-;-;1
"355720 Chavantes";-;-;-;-;-;-;-;-;1;-;-;-;1
"351220 Conchal";1;-;-;-;-;-;-;-;-;-;-;-;1
"351230 Conchas";-;-;-;-;1;-;-;-;-;-;-;-;1
"351310 Cravinhos";-;-;1;1;-;-;-;-;-;-;-;-;2
"351370 Descalvado";1;-;1;-;-;-;-;-;-;-;-;-;2
"351440 Dracena";-;1;-;-;1;-;-;3;-;-;2;-;7
"351480 Eldorado";-;-;-;-;-;-;-;-;1;-;1;-;2
"351518 Espírito Santo do Pinhal";-;-;-;-;-;-;1;1;1;-;-;-;3
"351600 Flórida Paulista";-;-;-;-;1;-;-;-;-;-;-;-;1
"351620 Franca";-;-;-;-;-;-;-;-;-;-;1;-;1
"351660 Gália";-;-;-;-;-;-;1;-;-;-;-;-;1
"351780 Guaraçaí";-;-;1;1;-;1;-;2;-;1;-;-;6
"351830 Guararema";-;-;1;-;-;-;-;-;-;-;-;-;1
"351840 Guaratinguetá";1;1;-;-;-;-;-;-;-;-;-;-;2
"351880 Guarulhos";-;1;-;-;-;-;-;-;-;-;-;-;1
"351940 Ibirá";-;-;-;-;-;-;-;-;-;-;1;-;1
"352044 Ilha Solteira";-;-;1;-;-;-;-;-;-;-;-;-;1
"352050 Indaiatuba";1;-;-;-;-;-;-;-;-;-;-;-;1
"352100 Iperó";-;-;1;-;-;1;-;-;-;-;-;-;2
"352120 Iporanga";-;1;-;1;2;-;-;1;-;-;-;2;7
"352160 Irapuru";-;1;-;1;-;-;-;-;-;-;-;-;2
"352215 Itaóca";-;-;2;-;-;-;-;1;-;-;-;-;3
"352220 Itapecerica da Serra";-;-;-;1;-;-;-;-;-;-;-;-;1
"352240 Itapeva";-;-;-;-;-;-;-;1;-;-;-;-;1
"352250 Itapevi";-;-;-;1;-;-;-;-;-;-;-;-;1
"352260 Itapira";-;-;-;-;-;1;-;-;-;-;-;-;1
"352280 Itaporanga";-;-;-;-;-;-;-;1;-;-;-;-;1
"352320 Itararé";-;-;-;-;-;1;-;-;1;1;1;-;4
"352330 Itariri";1;-;1;1;2;-;-;1;1;-;1;-;8
"352340 Itatiba";-;-;-;-;1;-;-;-;-;-;-;-;1
"352410 Ituverava";-;-;-;-;-;-;-;-;1;-;-;-;1
"352420 Jaborandi";-;-;1;-;-;-;-;-;-;-;-;-;1
"352460 Jacupiranga";-;-;-;-;-;-;-;-;-;-;-;1;1
"352500 Jandira";-;-;-;-;-;-;-;-;-;1;-;-;1
"352510 Jardinópolis";-;-;-;-;-;1;-;-;1;1;-;-;3
"352530 Jaú";-;-;-;-;-;-;-;1;-;-;-;-;1
"352600 Junqueirópolis";-;3;-;3;5;2;-;1;1;-;-;-;15
"352680 Lençóis Paulista";-;-;-;-;-;-;-;-;-;-;1;-;1
"352690 Limeira";-;-;1;-;-;-;-;-;-;-;-;-;1
"352740 Lucélia";-;-;-;-;-;-;-;1;-;-;-;1;2
"352760 Luís Antônio";-;-;-;-;1;-;-;-;-;-;-;-;1
"352780 Lupércio";-;-;-;-;-;-;-;1;-;-;-;-;1
"352800 Macatuba";-;-;-;-;-;-;-;1;-;-;-;-;1
"352850 Mairiporã";-;-;-;-;-;-;-;-;-;-;-;1;1
"352900 Marília";-;-;-;-;-;-;-;-;-;-;1;-;1
"353010 Mirandópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"353110 Mongaguá";8;1;-;2;-;1;-;3;3;1;-;-;19
"353130 Monte Alto";-;-;-;-;-;-;-;-;1;-;-;-;1
"353160 Monte Castelo";-;1;-;-;-;-;1;1;2;1;1;-;7
"353180 Monte Mor";1;-;-;-;-;-;-;-;-;-;-;-;1
"353320 Nova Independência";-;-;-;2;2;2;-;-;-;-;-;-;6
"353390 Olímpia";-;-;-;-;-;-;-;1;-;-;-;-;1
"353420 Orindiúva";-;-;-;-;-;-;-;-;-;-;-;1;1
"353470 Ourinhos";-;-;-;-;1;-;-;-;-;1;-;-;2
"353490 Pacaembu";-;-;-;-;-;2;-;-;-;-;-;-;2
"353510 Palmares Paulista";-;-;1;-;-;-;-;-;1;1;-;-;3
"353540 Panorama";-;-;-;-;1;-;-;-;-;-;-;-;1
"353550 Paraguaçu Paulista";-;-;-;-;-;-;-;-;1;-;2;-;3
"353560 Paraibuna";-;1;-;-;-;-;-;-;-;-;-;-;1
"353570 Paraíso";-;-;-;-;-;-;-;-;1;-;-;-;1
"353640 Paulicéia";1;1;1;1;-;-;-;2;1;-;-;-;7
"353770 Piacatu";-;-;-;-;-;1;-;1;-;-;-;-;2
"353790 Pilar do Sul";1;3;2;-;-;2;-;-;-;-;-;-;8
"353800 Pindamonhangaba";-;-;-;-;-;-;-;-;-;-;1;-;1
"353880 Piraju";-;-;-;-;-;-;-;-;-;1;-;-;1
"353950 Pitangueiras";-;-;-;-;-;-;-;-;-;1;-;-;1
"353970 Platina";-;1;-;-;1;-;-;-;-;-;-;-;2
"354070 Porto Ferreira";-;-;-;-;-;-;-;-;-;-;1;-;1
"354080 Potirendaba";-;-;-;1;-;-;-;-;-;-;-;-;1
"354090 Pradópolis";-;-;-;-;-;-;-;-;-;-;-;1;1
"354130 Presidente Epitácio";-;-;-;-;-;-;-;1;-;-;-;-;1
"354150 Presidente Venceslau";-;-;-;-;-;-;-;-;-;-;-;2;2
"354220 Rancharia";-;-;-;-;1;-;-;-;-;-;-;-;1
"354280 Ribeira";-;-;-;-;-;-;-;-;-;-;1;-;1
"354340 Ribeirão Preto";2;1;1;-;1;-;-;-;-;-;-;-;5
"354380 Rinópolis";-;1;-;-;-;-;-;-;-;1;-;-;2
"354425 Rosana";-;-;-;2;-;-;-;-;1;-;-;-;3
"354510 Salmourão";-;1;-;1;2;-;-;1;1;-;-;-;6
"354520 Salto";-;-;-;-;-;-;-;-;-;-;-;1;1
"354530 Salto de Pirapora";-;-;-;-;1;-;-;-;-;-;-;-;1
"354660 Santa Fé do Sul";-;-;-;-;1;-;-;-;-;-;-;-;1
"354680 Santa Isabel";-;-;-;-;1;-;-;-;-;-;-;-;1
"354750 Santa Rita do Passa Quatro";-;-;-;-;-;-;-;-;-;-;1;-;1
"354760 Santa Rosa de Viterbo";-;-;-;-;-;-;-;-;-;1;-;-;1
"354730 Santana de Parnaíba";-;-;-;-;-;-;1;-;-;-;-;-;1
"354770 Santo Anastácio";-;-;-;-;-;-;-;1;-;-;-;-;1
"354820 Santo Antônio do Pinhal";-;-;-;-;1;-;-;-;-;-;-;-;1
"354890 São Carlos";-;-;-;1;1;1;-;2;-;2;1;1;9
"354930 São João do Pau d'Alho";-;-;-;-;-;-;1;1;-;1;2;-;5
"355020 São Miguel Arcanjo";-;-;-;-;-;-;1;-;-;-;-;-;1
"355030 São Paulo";-;1;1;-;-;-;1;2;-;-;-;-;5
"355040 São Pedro";-;-;-;-;1;-;-;-;-;-;-;-;1
"355060 São Roque";-;-;-;-;-;-;1;-;-;-;-;-;1
"355070 São Sebastião";1;-;-;-;-;-;1;1;-;-;-;-;3
"355140 Serra Azul";1;-;1;-;-;-;-;-;-;1;-;-;3
"355150 Serrana";1;-;-;-;-;1;-;-;-;-;-;-;2
"355170 Sertãozinho";1;2;-;-;1;4;-;-;-;-;-;-;8
"355180 Sete Barras";-;1;2;2;-;-;-;-;-;-;-;-;5
"355250 Suzano";-;-;-;-;-;-;1;-;-;-;-;-;1
"355410 Taubaté";-;-;1;-;-;-;-;-;-;-;-;-;1
"355420 Tejupá";-;-;-;-;-;-;-;-;-;-;1;-;1
"355430 Teodoro Sampaio";-;-;-;-;-;-;-;-;-;1;1;1;3
"355440 Terra Roxa";-;-;-;-;-;1;-;-;-;-;-;-;1
"355480 Tremembé";-;-;-;-;-;-;-;-;-;2;-;-;2
"355500 Tupã";-;-;-;-;-;-;-;-;-;1;-;-;1
"355510 Tupi Paulista";-;1;-;-;-;-;1;-;-;-;1;-;3
"355540 Ubatuba";-;-;1;-;-;-;1;-;-;-;-;-;2
"355550 Ubirajara";-;-;-;-;-;-;-;-;-;1;-;-;1
"355630 Valparaíso";-;-;-;-;-;-;-;1;-;-;-;-;1
"355670 Vinhedo";1;-;-;-;-;-;-;-;-;-;-;-;1
"355700 Votorantim";-;-;-;-;-;-;1;-;-;-;-;-;1
"355710 Votuporanga";-;-;1;-;1;-;-;-;-;-;-;-;2
"410010 Abatiá";-;-;1;-;-;-;-;-;-;-;-;-;1
"410020 Adrianópolis";1;-;2;-;-;-;1;-;1;3;2;3;13
"412862 Alto Paraíso";-;-;-;-;-;-;-;-;-;1;-;-;1
"410050 Altônia";-;-;-;-;-;-;-;-;1;-;-;-;1
"410100 Ampére";-;-;-;-;1;-;-;-;-;-;-;-;1
"410140 Apucarana";-;-;1;-;-;-;-;-;-;-;-;-;1
"410150 Arapongas";-;-;-;-;-;1;-;1;-;-;-;-;2
"410170 Araruna";-;-;-;-;-;-;-;1;-;1;1;1;4
"410240 Bandeirantes";-;-;-;1;-;-;-;-;-;-;1;2;4
"410250 Barbosa Ferraz";-;-;-;-;-;-;-;-;-;1;-;-;1
"410320 Bom Sucesso";-;-;-;-;-;-;-;1;1;-;2;-;4
"410370 Cambé";-;-;-;-;-;-;2;-;1;-;-;-;3
"410390 Campina da Lagoa";-;-;-;-;-;-;1;-;-;-;-;-;1
"410420 Campo Largo";-;-;-;-;-;-;-;-;-;1;-;-;1
"410430 Campo Mourão";-;-;1;1;-;1;1;1;2;1;-;1;9
"410470 Carlópolis";1;-;-;-;-;-;2;-;1;-;1;-;5
"410480 Cascavel";1;-;1;1;-;-;-;-;-;-;-;-;3
"410520 Cerro Azul";-;1;-;2;2;2;3;2;1;2;4;-;19
"410530 Céu Azul";1;-;-;-;-;-;-;-;-;-;-;-;1
"410550 Cianorte";3;5;4;4;5;2;8;3;6;5;2;1;48
"410670 Cruzeiro do Sul";-;-;-;-;1;-;-;-;-;-;-;-;1
"410690 Curitiba";1;-;-;-;-;1;-;-;-;-;-;1;3
"410730 Doutor Camargo";-;-;1;1;1;-;1;2;-;1;-;1;8
"412863 Doutor Ulysses";-;-;-;-;-;-;-;1;-;-;-;-;1
"410750 Engenheiro Beltrão";-;2;2;-;-;-;1;1;-;-;1;2;9
"410760 Faxinal";-;-;-;-;-;-;-;-;-;1;-;-;1
"410830 Foz do Iguaçu";-;1;2;1;3;2;4;-;2;1;1;-;17
"410840 Francisco Beltrão";-;-;-;-;1;-;-;-;-;-;-;-;1
"410880 Guaíra";1;-;-;-;-;-;-;-;2;2;-;2;7
"410940 Guarapuava";-;-;1;-;-;-;-;-;-;-;-;-;1
"410970 Ibaiti";-;-;-;-;-;-;1;1;-;-;-;1;3
"410980 Ibiporã";-;-;1;-;1;-;-;2;-;-;1;2;7
"410990 Icaraíma";3;-;2;1;-;3;3;5;4;-;5;4;30
"411100 Itambaracá";-;1;-;-;-;-;-;-;-;-;-;-;1
"411110 Itambé";-;-;-;-;-;-;1;-;-;-;-;-;1
"411120 Itapejara d'Oeste";-;-;-;-;-;1;-;-;-;-;-;-;1
"411125 Itaperuçu";-;-;-;-;1;-;-;1;-;1;1;-;4
"411160 Ivatuba";5;4;2;2;1;1;-;3;3;2;-;-;23
"411210 Jandaia do Sul";-;1;-;-;-;-;-;-;-;-;-;-;1
"411240 Japurá";-;-;-;-;-;1;-;3;1;-;2;1;8
"411250 Jardim Alegre";-;-;-;-;-;-;-;1;-;1;-;-;2
"411270 Jataizinho";-;-;-;-;-;-;-;1;-;2;-;1;4
"411295 Juranda";1;-;-;-;-;-;-;-;-;-;-;-;1
"411300 Jussara";2;1;5;2;-;2;3;2;2;3;3;2;27
"411370 Londrina";-;3;3;-;1;-;1;-;1;1;2;1;13
"411410 Mandaguaçu";-;-;-;-;1;-;-;-;-;2;1;1;5
"411420 Mandaguari";-;1;-;-;-;-;-;1;1;-;-;-;3
"411470 Maria Helena";-;-;-;-;-;-;1;-;-;-;-;-;1
"411480 Marialva";-;-;2;-;-;1;-;-;-;1;1;-;5
"411510 Mariluz";-;-;-;-;-;-;1;-;1;-;1;-;3
"411520 Maringá";-;2;1;-;-;1;1;1;1;-;-;5;12
"411550 Marumbi";-;-;-;-;-;-;-;-;-;1;-;-;1
"411575 Mauá da Serra";-;-;-;-;-;-;1;-;-;-;-;-;1
"411605 Missal";-;-;1;-;-;-;-;-;-;-;-;-;1
"411690 Nova Esperança";-;1;-;-;-;-;-;1;-;1;-;-;3
"411720 Nova Olímpia";-;-;1;-;-;-;-;-;-;-;-;-;1
"411730 Ortigueira";-;-;-;-;-;-;-;-;-;-;1;-;1
"411750 Paiçandu";1;-;-;-;-;1;-;-;-;-;-;1;3
"411800 Paraíso do Norte";-;-;-;1;-;-;-;-;1;-;2;2;6
"411810 Paranacity";-;-;-;-;-;-;-;-;-;-;-;1;1
"411840 Paranavaí";-;-;-;-;1;-;-;-;-;-;-;-;1
"411850 Pato Branco";-;-;-;-;-;-;-;1;-;-;-;-;1
"411880 Peabiru";-;-;1;-;-;-;-;1;-;-;-;-;2
"411885 Perobal";-;-;-;-;1;-;-;-;-;1;1;-;3
"411915 Pinhais";-;-;1;-;-;-;1;-;1;-;-;-;3
"411920 Pinhalão";-;-;-;-;-;1;-;-;1;-;-;-;2
"411990 Ponta Grossa";-;-;-;-;-;1;-;-;-;-;-;-;1
"412020 Porto Rico";-;-;-;-;-;-;1;-;1;-;-;-;2
"412035 Pranchita";-;1;-;-;-;-;-;-;-;-;-;-;1
"412040 Presidente Castelo Branco";-;-;1;-;-;-;-;1;-;-;-;-;2
"412050 Primeiro de Maio";-;1;-;-;-;-;-;-;-;-;-;-;1
"412060 Prudentópolis";-;-;-;-;-;2;1;-;-;-;-;-;3
"412100 Querência do Norte";-;1;-;-;-;-;1;1;1;-;-;-;4
"412110 Quinta do Sol";-;-;-;-;-;1;-;-;-;-;-;-;1
"412210 Rio Bom";-;-;-;-;1;-;1;1;-;-;-;-;3
"412215 Rio Bonito do Iguaçu";-;-;-;1;1;-;-;-;-;-;-;-;2
"412240 Rolândia";-;-;-;-;-;-;-;-;1;-;-;-;1
"412260 Rondon";-;1;-;1;-;-;-;-;1;-;-;-;3
"412265 Rosário do Ivaí";-;-;-;-;1;-;-;-;1;-;-;-;2
"412270 Sabáudia";-;-;-;-;-;-;-;1;-;-;-;-;1
"412300 Salto do Lontra";-;-;-;-;-;-;1;-;-;-;-;-;1
"412310 Santa Amélia";-;1;-;-;-;-;-;-;-;-;-;-;1
"412320 Santa Cecília do Pavão";-;1;-;-;-;-;-;-;-;-;1;-;2
"412350 Santa Helena";-;1;-;-;-;-;-;-;-;-;-;-;1
"412370 Santa Isabel do Ivaí";1;-;-;-;-;-;-;-;-;-;-;-;1
"412405 Santa Terezinha de Itaipu";-;-;-;-;-;-;-;-;-;-;1;-;1
"412410 Santo Antônio da Platina";-;-;2;-;-;-;-;-;-;-;-;-;2
"412530 São Jorge do Ivaí";3;2;5;1;2;1;3;2;2;2;1;-;24
"412535 São Jorge do Patrocínio";-;-;2;-;-;-;-;1;-;-;-;-;3
"412540 São José da Boa Vista";-;-;-;-;-;-;-;-;-;-;1;-;1
